seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1733282617,125,0.1,0.7,0.002688553129091808,0.002742528927460559,0.49495714042424355,0.49412454822411866,0.6589588812988438,0.6614188127992128,0.4817658322388296,0.48086306910113863,0.6540072712103903,0.6566047272023264,5.356265356265356,832.3636363636364,155.4,0.0,"[6647, 8131, 8971, 9251, 9461, 9755, 10189, 11659, 12289, 12611, 13101, 13969, 14361, 17287, 17987, 18351, 19639, 21179, 21865, 22985, 23545, 24175, 24735, 25589, 27941, 28501, 28879, 29495, 29621, 30629, 30993, 31427, 32365, 33177, 33303, 33457, 35347, 35585, 38721, 39421, 40037, 40569, 40863, 42263, 42641, 42907, 43341, 44125, 44559, 44769, 45189, 47373, 47499, 48549, 48689, 49039, 50201, 50775, 51237, 51447, 52427]"
1733282662,125,0.1,0.8,0.044477453781671616,0.020256589778038514,0.49495714042424355,0.49412454822411866,0.5839120479875868,0.5346377277801957,0.4817658322388296,0.48086306910113863,0.5686607384309722,0.5261472913507436,nan,nan,9.0,0.8,"[13101, 14361]"
1733282711,125,0.5,0.6,0.003989137576179766,0.004050745878514588,0.49495714042424355,0.49412454822411866,0.6664900561999735,0.668306621000246,0.4817658322388296,0.48086306910113863,0.6605666753756031,0.6622601698014402,19.43065322375667,1239.6756756756756,63.8,0.0,"[6203, 6649, 6967, 7733, 10547, 10673, 10863, 12653, 13355, 14377, 14503, 15077, 15203, 17889, 18143, 19485, 19611, 24345, 25175, 27861, 27987, 28369, 29711, 31245, 32331, 33225, 33351, 35397, 36163, 37761, 38207, 38717, 39547, 40569, 40823, 42677, 44595, 45169, 45679, 46829, 48171, 49065, 52071]"
1733282753,125,0.5,0.7,0.018087592483963147,0.01869547940280432,0.49495714042424355,0.49412454822411866,0.6396578802959487,0.6436883834465532,0.4817658322388296,0.48086306910113863,0.630375776394094,0.6344082747145527,124.79269406392696,11387.333333333334,73.0,0.19999999999999996,"[12667, 14393, 17911, 19573, 33203, 33329, 39599, 46829]"
1733282797,125,0.5,0.8,0.0315501983713992,0.01846840880277027,0.49495714042424355,0.49412454822411866,0.5896077355384411,0.5495297746324295,0.4817658322388296,0.48086306910113863,0.5798667081040212,0.5426274231744935,nan,nan,6902.0,0.6,"[12667, 33209, 33335]"
1733282841,125,1.0,0.6,0.00879500205658241,0.008879655569753004,0.49495714042424355,0.49412454822411866,0.6620621794993093,0.6628380040494257,0.4817658322388296,0.48086306910113863,0.6553171404591255,0.6559785960486398,8.865965295805438,3993.230769230769,450.4,0.0,"[250, 2770, 6424, 12724, 14488, 18016, 19528, 19654, 22930, 28096, 32506, 32632, 33262, 33388, 38302, 38806, 41452, 46870, 52162]"
1733282883,125,1.0,0.7,0.015221299222283203,0.015927110337389073,0.49495714042424355,0.49412454822411866,0.6471701326470756,0.6533956515980094,0.4817658322388296,0.48086306910113863,0.6407598443930455,0.6471189357567164,2.466633235611788,6394.5,2592.4,0.0,"[12724, 14488, 19528, 19654, 28096, 33262, 33388, 38302, 38806, 52162]"
1733282927,125,1.0,0.8,0.029760440516964082,0.016566692527485022,0.49495714042424355,0.49412454822411866,0.6139989024920999,0.5603913183340588,0.4817658322388296,0.48086306910113863,0.60177505429206,0.5537292742285472,104.62784810126583,20664.0,79.0,0.6,"[12724, 14488, 33262, 33388]"
1733282971,250,0.1,0.6,0.0015487928662700548,0.001596099241277151,0.49495714042424355,0.49412454822411866,0.6591291842488693,0.6633110677994967,0.4817658322388296,0.48086306910113863,0.655710913488388,0.6596799751576938,1.1072978723404254,520.43,470.0,0.0,"[275, 1436, 1947, 2562, 2995, 3428, 3965, 4268, 5923, 6330, 6659, 6936, 7759, 8452, 8781, 9240, 10193, 10522, 10929, 11180, 11899, 12176, 12479, 12756, 13163, 13518, 14367, 14696, 15233, 15536, 15787, 16558, 16835, 17294, 17831, 18160, 19087, 19468, 20551, 21114, 21573, 21824, 22465, 23080, 23331, 23842, 24145, 24474, 24803, 25054, 25305, 25738, 26613, 26864, 27167, 27626, 27929, 28882, 29263, 29722, 30155, 30614, 31099, 31428, 31939, 33178, 33429, 33784, 34659, 34936, 35343, 36738, 36989, 37812, 38089, 38470, 38721, 38972, 39509, 40566, 40817, 41588, 42177, 42506, 42809, 43450, 43857, 44108, 44437, 44740, 45095, 45346, 45831, 46238, 46515, 46818, 47277, 48126, 48819, 49070, 49607, 50378, 51383, 51816, 52067, 52318]"
1733283013,250,0.1,0.7,0.013862344756246018,0.014426867497997367,0.49495714042424355,0.49412454822411866,0.6613052774991958,0.6672469582000871,0.4817658322388296,0.48086306910113863,0.654432104356602,0.6602671551154604,0.9645231224246602,4478.666666666667,4643.4,0.0,"[12625, 14384, 17885, 19462, 27981, 32366, 33189, 35364, 38189, 38726, 39497, 52046]"
