confidence,feature_proportion,n_clusters,n_samples,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
0.01,0.1,2,500,0.01048491390511342,0.01048074481151206,0.1746672045179507,0.1754915200729607,0.563379343002964,0.564080888156164,0.1637466349160202,0.1640181559553793,0.5559889376005225,0.5565220536590177,38.4,0.002479816625736642,0.002473228270978978,0.0,0.0,0.0012548027899948807,0.0012820845641209307,0.0,0.0,0.002040742424086943,0.0020939417941269792,7.021395872616783,5
0.01,0.1,2,1000,0.016117113764745138,0.01609531006026784,0.1746672045179507,0.1754915200729607,0.5663644176298297,0.5666695897714716,0.1637466349160202,0.1640181559553793,0.5579973499017911,0.5581966765444146,24.4,0.001167764442356906,0.0011581080174397186,0.0,0.0,0.0008375131425054856,0.0006558133998545002,0.0,0.0,0.0009736268810960404,0.0008373938350216364,1.6733200530681507,5
0.01,0.1,3,100,0.00201466910470672,0.00204032268513126,0.1746672045179507,0.1754915200729607,0.5286598733710999,0.5340266937930792,0.1637466349160202,0.1640181559553793,0.5255064133703595,0.5302971758877972,176.2,0.0001242714884693948,0.00012131963605279811,0.0,0.0,0.002880572291560092,0.002206893408419808,0.0,0.0,0.002758131352113845,0.002093050211380928,10.059821071967438,5
0.01,0.1,3,250,0.0045243904890591,0.004541032956572559,0.1746672045179507,0.1754915200729607,0.5508918392760054,0.5531052142343512,0.1637466349160202,0.1640181559553793,0.5452388004623626,0.5470869540781037,83.4,0.00028824882473002896,0.00028785455504400076,0.0,0.0,0.0024373457158000673,0.0021321375715636377,0.0,0.0,0.002111158807141607,0.0018279233367854244,4.827007354458869,5
0.01,0.1,3,500,0.00768198282143278,0.007689777790676619,0.1746672045179507,0.1754915200729607,0.5586053282354386,0.5598190013504745,0.1637466349160202,0.1640181559553793,0.5518151753664267,0.5528382182153557,50.2,0.0005741055176464022,0.0005746973296510233,0.0,0.0,0.0020340273084769327,0.0019767131797901677,0.0,0.0,0.0024811772108209243,0.0024461968303191093,3.7013511046643495,5
0.01,0.1,3,1000,0.013616588465439238,0.013599100565310121,0.1746672045179507,0.1754915200729607,0.5645368925057439,0.5648666187277479,0.1637466349160202,0.1640181559553793,0.5563373654155683,0.5564710029497456,29.0,0.0017504517462995103,0.0017459012879137148,0.0,0.0,0.0007244536519403112,0.0007132854905611421,0.0,0.0,0.0005841865890886204,0.0006490908010291048,3.605551275463989,5
0.1,0.01,2,100,0.0015525045256029,0.00157695256805374,0.1746672045179507,0.1754915200729607,0.5206622586246208,0.526990195906484,0.1637466349160202,0.1640181559553793,0.5186602232114829,0.52428534381005,224.0,0.00013500626911308773,0.0001328332267134748,0.0,0.0,0.004266928885508115,0.0033683437800579603,0.0,0.0,0.0038706147844433103,0.003022318726176361,16.38596960817394,5
0.1,0.01,2,250,0.0037097385849366804,0.00372631306896696,0.1746672045179507,0.1754915200729607,0.5469316168861919,0.5494221021800516,0.1637466349160202,0.1640181559553793,0.5418098215428874,0.543936909458243,100.4,9.637558896029938e-05,9.535462917849446e-05,0.0,0.0,0.0005872953311038685,0.0006209021405178405,0.0,0.0,0.0007606353181266373,0.0006743362106275324,2.5099800796022276,5
0.1,0.01,2,500,0.007370813918068179,0.0073759251293928005,0.1746672045179507,0.1754915200729607,0.5613097848010243,0.5624041952400162,0.1637466349160202,0.1640181559553793,0.5547417989992256,0.5555500900072838,52.6,0.0004368744640246449,0.00043638963293964663,0.0,0.0,0.0015270395744128584,0.0014702455863694164,0.0,0.0,0.001497031085225187,0.0014720405610621722,3.0495901363953806,5
0.1,0.01,2,1000,0.01289935148212526,0.012887636591949862,0.1746672045179507,0.1754915200729607,0.5641861199291439,0.5646736938106179,0.1637466349160202,0.1640181559553793,0.5559296370451935,0.5563374472492956,30.6,0.0016209146013624605,0.0016144412152813363,0.0,0.0,0.0006969701924419803,0.0005164225358870241,0.0,0.0,0.0005315757933344896,0.0006629391179559887,4.037325847637271,5
0.1,0.01,3,100,0.00105683581907242,0.0010847288677954,0.1746672045179507,0.1754915200729607,0.4988406966343371,0.5082203553326201,0.1637466349160202,0.1640181559553793,0.4984983815596145,0.5070731056658212,306.8,1.7617280910021106e-05,1.8176973619586442e-05,0.0,0.0,0.0013063394291529407,0.0012810644791721448,0.0,0.0,0.001350574038512466,0.0012644702769183465,4.658325879540849,5
