const,max_depth,n_samples,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
0.5,3,1000,0.55,0.0037724418988875,0.002760491243529,0.6654367221059588,0.6656570106839961,0.6956162572970591,0.6877409406322282,0.6419238618598095,0.6422675803806399,0.617902048900268,0.670531194193497,8.0,,,,,,,,,,,,1
1.0,2,250,0.45,0.0012085276156209,0.0009316371112824,0.6654367221059588,0.6656570106839961,0.7089437162683115,0.6991959466901642,0.6419238618598095,0.6422675803806399,0.6409665585024747,0.6742594734074868,36.0,,,,,,,,,,,,1
1.0,2,250,0.5,0.0012085276156209,0.0009316371112824,0.6654367221059588,0.6656570106839961,0.7089437162683115,0.6991959466901642,0.6419238618598095,0.6422675803806399,0.6409665585024747,0.6742594734074868,36.0,,,,,,,,,,,,1
1.0,2,250,0.55,0.0012085276156209,0.0009316371112824,0.6654367221059588,0.6656570106839961,0.7089437162683115,0.6991959466901642,0.6419238618598095,0.6422675803806399,0.6409665585024747,0.6742594734074868,36.0,,,,,,,,,,,,1
1.0,2,500,0.45,0.0019152868034903,0.00167664084395,0.6654367221059588,0.6656570106839961,0.6999118845687851,0.6958365458750964,0.6419238618598095,0.6422675803806399,0.6219698507263542,0.6738852248766593,18.0,,,,,,,,,,,,1
1.0,2,500,0.5,0.0019550611300804,0.0017011173526208,0.6654367221059588,0.6656570106839961,0.7006278224474061,0.6962771230311708,0.6419238618598095,0.6422675803806399,0.6248703042531145,0.674277692773861,18.0,,,,,,,,,,,,1
1.0,2,500,0.55,0.0019550611300804,0.0016888790982854,0.6654367221059588,0.6656570106839961,0.7006278224474061,0.6960568344531336,0.6419238618598095,0.6422675803806399,0.6232748163850509,0.6739813606961866,18.0,,,,,,,,,,,,1
1.0,2,1000,0.45,0.0044057715607445,0.0031758270000367,0.6654367221059588,0.6656570106839961,0.70508866615266,0.6942394536843265,0.6419238618598095,0.6422675803806399,0.6256885164768444,0.674664734325259,9.0,,,,,,,,,,,,1
1.0,2,1000,0.5,0.0044057715607445,0.0031758270000367,0.6654367221059588,0.6656570106839961,0.70508866615266,0.6942394536843265,0.6419238618598095,0.6422675803806399,0.6256885164768444,0.674664734325259,9.0,,,,,,,,,,,,1
1.0,2,1000,0.55,0.0041977212370427,0.0031880652543721,0.6654367221059588,0.6656570106839961,0.7032162132393436,0.6943495979733451,0.6419238618598095,0.6422675803806399,0.6123560406734533,0.6746320071014669,9.0,,,,,,,,,,,,1
1.0,3,250,0.45,0.0012146467427886,0.0009301073294905,0.6654367221059588,0.6656570106839961,0.7091640048463487,0.6991408745456548,0.6419238618598095,0.6422675803806399,0.6392648221104482,0.6741029537320511,36.0,,,,,,,,,,,,1
1.0,3,250,0.5,0.0012146467427886,0.0009301073294905,0.6654367221059588,0.6656570106839961,0.7091640048463487,0.6991408745456548,0.6419238618598095,0.6422675803806399,0.6392648221104482,0.6741029537320511,36.0,,,,,,,,,,,,1
1.0,3,250,0.55,0.0012161765245805,0.0009484647109936,0.6654367221059588,0.6656570106839961,0.7092190769908581,0.6998017402797665,0.6419238618598095,0.6422675803806399,0.641242589407022,0.6748618102239567,36.0,,,,,,,,,,,,1
1.0,3,500,0.45,0.002232041621583,0.0016035712665945,0.6654367221059588,0.6656570106839961,0.7033814296728714,0.6929177222161031,0.6419238618598095,0.6422675803806399,0.6354149150185125,0.6723444031979449,17.0,,,,,,,,,,,,1
1.0,3,500,0.5,0.0022255625457584,0.0016262480319807,0.6654367221059588,0.6656570106839961,0.7032712853838529,0.6933032272276682,0.6419238618598095,0.6422675803806399,0.6354924640783383,0.6727268125668533,17.0,,,,,,,,,,,,1
1.0,3,500,0.55,0.0021080393092729,0.001838797713894,0.6654367221059588,0.6656570106839961,0.7033814296728714,0.6987553695340897,0.6419238618598095,0.6422675803806399,0.6367262560635398,0.6767265786962369,18.0,,,,,,,,,,,,1
1.0,3,1000,0.45,0.004068454675625,0.0030427359841392,0.6654367221059588,0.6656570106839961,0.6979843595109594,0.6899988985571098,0.6419238618598095,0.6422675803806399,0.6210872972099101,0.6714632923854074,8.0,,,,,,,,,,,,1
