const,max_depth,n_samples,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
0.5,3,1000,0.45,0.0656176239181746,0.064855687606112,0.3324775353016688,0.3364114456085138,0.6605656548925422,0.6606898836390741,0.302549740639592,0.3063176653290411,0.6574438344783352,0.6574959468779102,9.124769797421733,6606.333333333333,724.0,0.0,5.0,,,,,,,,,,,,,,,,1
0.5,3,1000,0.5,0.0656176239181746,0.064855687606112,0.3324775353016688,0.3364114456085138,0.6605656548925422,0.6606898836390741,0.302549740639592,0.3063176653290411,0.6574438344783352,0.6574959468779102,9.124769797421733,6606.333333333333,724.0,0.0,5.0,,,,,,,,,,,,,,,,1
0.5,3,1000,0.55,0.0656176239181746,0.064855687606112,0.3324775353016688,0.3364114456085138,0.6605656548925422,0.6606898836390741,0.302549740639592,0.3063176653290411,0.6574438344783352,0.6574959468779102,9.124769797421733,6606.333333333333,724.0,0.0,5.0,,,,,,,,,,,,,,,,1
1.0,2,100,0.45,0.0051880290813579,0.0052323964908336,0.3324775353016688,0.3364114456085138,0.6956395709967287,0.7026791999668723,0.302549740639592,0.3063176653290411,0.694466944760676,0.7015760296381108,11.493137254901962,344.79411764705884,30.0,0.0,70.0,,,,,,,,,,,,,,,,1
1.0,2,100,0.5,0.0048896882306133,0.0049462067143958,0.3324775353016688,0.3364114456085138,0.6943144643670546,0.7024307424738084,0.302549740639592,0.3063176653290411,0.6929932756238287,0.7013136519500976,12.52457264957265,325.6388888888889,26.0,0.0,74.0,,,,,,,,,,,,,,,,1
1.0,2,100,0.55,0.0046690648371877,0.004745430560164,0.3324775353016688,0.3364114456085138,0.6919955277651249,0.7018095987411487,0.302549740639592,0.3063176653290411,0.6907051462118571,0.70089157110829,13.026111111111112,312.62666666666667,24.0,0.0,77.0,,,,,,,,,,,,,,,,1
1.0,2,250,0.45,0.0202639008313582,0.0201469796581517,0.3324775353016688,0.3364114456085138,0.6769638494347592,0.678910099797093,0.302549740639592,0.3063176653290411,0.6751127428934188,0.6770734295075157,4.397856377277599,1367.7333333333331,311.0,0.0,17.0,,,,,,,,,,,,,,,,1
1.0,2,250,0.5,0.0193336738121201,0.0192623573094814,0.3324775353016688,0.3364114456085138,0.6804836639198311,0.6831338771791793,0.302549740639592,0.3063176653290411,0.6785296493447944,0.6811237687048254,4.123995176848875,1282.5625,311.0,0.0,18.0,,,,,,,,,,,,,,,,1
1.0,2,250,0.55,0.0193106684886882,0.0192301498566768,0.3324775353016688,0.3364114456085138,0.6800695680980579,0.6825541430286969,0.302549740639592,0.3063176653290411,0.6780713911705712,0.6806670253754539,4.135887096774193,1282.125,310.0,0.0,18.0,,,,,,,,,,,,,,,,1
1.0,2,500,0.45,0.0564688668957996,0.0557372976106671,0.3324775353016688,0.3364114456085138,0.6712907366764669,0.6708352312725164,0.302549740639592,0.3063176653290411,0.6681768512481975,0.6677267931523603,0.5713415309626676,5157.5,9027.0,0.0,6.0,,,,,,,,,,,,,,,,1
1.0,2,500,0.5,0.0564895716868883,0.0557580024017557,0.3324775353016688,0.3364114456085138,0.6714149654229988,0.6709594600190484,0.302549740639592,0.3063176653290411,0.6682988297039714,0.6678486072268726,0.5713415309626676,5157.5,9027.0,0.0,6.0,,,,,,,,,,,,,,,,1
1.0,2,500,0.55,0.0564895716868883,0.0557580024017557,0.3324775353016688,0.3364114456085138,0.6714149654229988,0.6709594600190484,0.302549740639592,0.3063176653290411,0.6682988297039714,0.6678486072268726,0.5713415309626676,5157.5,9027.0,0.0,6.0,,,,,,,,,,,,,,,,1
1.0,2,1000,0.45,0.0655679324195619,0.0647811503581928,0.3324775353016688,0.3364114456085138,0.6603171973994783,0.6603171973994783,0.302549740639592,0.3063176653290411,0.6570883741456423,0.6570577058283978,9.156481481481482,6592.666666666667,720.0,0.0,5.0,,,,,,,,,,,,,,,,1
1.0,2,1000,0.5,0.0655430866702555,0.0647894322746283,0.3324775353016688,0.3364114456085138,0.6601929686529463,0.6603586069816556,0.302549740639592,0.3063176653290411,0.6569748225213402,0.6571383893224415,9.169680111265649,6593.0,719.0,0.0,5.0,,,,,,,,,,,,,,,,1
