disjoint_training_windows,n_samples,n_windows,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
False,100,50,0.0017820078622372,0.0018562194168135,0.3324775353016688,0.3364114456085138,0.6496749347799081,0.6668185018013169,0.302549740639592,0.3063176653290411,0.6496085450228238,0.66691991144283,9.034469696969698,135.51704545454547,15.0,0.0,178.0,,,,,,,,,,,,,,,,1
False,100,100,0.0024011036468799,0.002435013855907,0.3324775353016688,0.3364114456085138,0.6374176984554226,0.6456582053087084,0.302549740639592,0.3063176653290411,0.6390079684685346,0.6473961547864441,6.3656,190.968,30.0,0.0,127.0,,,,,,,,,,,,,,,,1
False,100,250,0.0289076528672371,0.0285274376126999,0.3324775353016688,0.3364114456085138,0.6504617168412771,0.6502132593482132,0.302549740639592,0.3063176653290411,0.6417377977409356,0.6415021153087563,,160.4,,1.0,11.0,,,,,,,,,,,,,,,,1
False,250,50,0.0038765739622917,0.003959848177,0.3324775353016688,0.3364114456085138,0.6852457658702223,0.6967576297155161,0.302549740639592,0.3063176653290411,0.6845942673845219,0.6964756227312846,1.114295156264753,265.2022471910112,238.0,0.0,91.0,,,,,,,,,,,,,,,,1
False,250,100,0.0042830799935994,0.0043546521109429,0.3324775353016688,0.3364114456085138,0.6794070147832209,0.6891382665948901,0.302549740639592,0.3063176653290411,0.6774966229107727,0.6873052775793055,1.817892366234372,296.3164556962025,163.0,0.0,81.0,,,,,,,,,,,,,,,,1
False,250,250,0.0061848726889741,0.0061833100632316,0.3324775353016688,0.3364114456085138,0.6602757878173009,0.6641268789597913,0.302549740639592,0.3063176653290411,0.6601653131180706,0.6640760383883537,5.806938159879336,377.4509803921569,65.0,0.0,53.0,,,,,,,,,,,,,,,,1
False,500,100,0.0076131957360465,0.0076554863731637,0.3324775353016688,0.3364114456085138,0.6902977348958549,0.6962193051472111,0.302549740639592,0.3063176653290411,0.689286142996523,0.6951314952931648,5.592753623188406,514.5333333333333,92.0,0.0,47.0,,,,,,,,,,,,,,,,1
False,500,250,0.0079496986511769,0.0079807558378099,0.3324775353016688,0.3364114456085138,0.6822642759534556,0.6875647024721521,0.302549740639592,0.3063176653290411,0.6801145958073372,0.6854602562539607,3.799171842650104,524.2857142857143,138.0,0.0,44.0,,,,,,,,,,,,,,,,1
