confidence,feature_proportion,n_clusters,n_samples,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
0.01,0.1,2,500,0.0185027312162139,0.01838903164297476,0.3324775353016688,0.3364114456085138,0.6797714191063812,0.6815768768893122,0.302549740639592,0.3063176653290411,0.6775674785083351,0.6794791530550018,2.716488074851257,1230.4782679738562,453.0,0.0,18.8,0.0008392657038722157,0.0008267470517653692,0.0,0.0,0.0016427134798291602,0.0017455010775907064,0.0,0.0,0.001330986120267431,0.0014318630684059567,0.13634586309256747,60.452564758144995,4.242640687119285,0.0,0.8366600265340757,5
0.01,0.1,2,1000,0.029982893002479683,0.029670288302115683,0.3324775353016688,0.3364114456085138,0.6700898587933247,0.6704956726986625,0.302549740639592,0.3063176653290411,0.6680862096672714,0.6685262376327376,36.84618187982032,2220.0888888888894,78.8,0.0,11.4,0.003473817319022631,0.0034432661864960295,0.0,0.0,0.0009799295677832952,0.0008463170418471491,0.0,0.0,0.001154771456483799,0.0010219178346151188,18.036460374455196,288.8547698869101,48.674428604761246,0.0,1.5165750888103098,5
0.01,0.1,3,100,0.00484509816484382,0.00490242014794974,0.3324775353016688,0.3364114456085138,0.6945877676094249,0.7029690670421136,0.302549740639592,0.3063176653290411,0.6939752448109061,0.7024744954325997,,324.7283024893577,30.6,0.0,75.8,0.0007063248608334584,0.0006927353777596307,0.0,0.0,0.0029458486880799446,0.002912244974535936,0.0,0.0,0.0028499474615594714,0.002831954480725186,,46.12852075140742,35.892896233098824,0.0,9.121403400793103,5
0.01,0.1,3,250,0.008750769036919301,0.008766858422340758,0.3324775353016688,0.3364114456085138,0.6951178102612945,0.699739119632283,0.302549740639592,0.3063176653290411,0.6937349283002986,0.6984052764387263,5.454405791627407,594.7127477173989,121.4,0.0,41.8,0.0009769127845724885,0.0009738392702180645,0.0,0.0,0.005402768347191014,0.005503892737154373,0.0,0.0,0.005488650058350815,0.005583275744444211,2.2166703727149546,68.64442942000571,38.94611662284187,0.0,4.08656334834051,5
0.01,0.1,3,500,0.0157957987099435,0.01571775001915944,0.3324775353016688,0.3364114456085138,0.6883017930349082,0.6905710381382252,0.302549740639592,0.3063176653290411,0.6867558342726217,0.689081440483081,282.9914894493233,1116.9300578179989,157.6,0.0,23.0,0.002420830874300138,0.0023788065131533595,0.0,0.0,0.004192646066533527,0.004934138950914007,0.0,0.0,0.004100784776449806,0.004850359673823148,555.1079083901108,201.43803408304734,203.28994072506393,0.0,3.872983346207417,5
0.01,0.1,3,1000,0.02304738917134872,0.02283820707430376,0.3324775353016688,0.3364114456085138,0.6714066835065634,0.6722845666487226,0.302549740639592,0.3063176653290411,0.669266178541411,0.670171636416727,16.28667330353826,1658.123742923743,195.4,0.0,14.8,0.0020925386936338883,0.0020581799021437428,0.0,0.0,0.002145200213845591,0.0024916390253464735,0.0,0.0,0.002181081150697863,0.002476618292483548,14.108226502119509,130.34378220374506,146.63662571131403,0.0,1.3038404810405297,5
0.1,0.01,2,100,0.0031818289489690004,0.00326716315724668,0.3324775353016688,0.3364114456085138,0.679249658370947,0.6924758789183817,0.302549740639592,0.3063176653290411,0.6779966103373096,0.6914030109494478,3.3728172124050197,219.04952506538422,68.0,0.0,109.0,4.095841514006905e-05,5.024671191080316e-05,0.0,0.0,0.0020470327594885552,0.0025088876287078614,0.0,0.0,0.0018853230986433014,0.0022952622027818392,0.712347219976472,2.489450507604285,18.3166590840142,0.0,1.5811388300841898,5
0.1,0.01,2,250,0.00812413933342572,0.00814977039512676,0.3324775353016688,0.3364114456085138,0.6975444117768852,0.702637790384695,0.302549740639592,0.3063176653290411,0.6957287403673836,0.700960330759647,3.945096464627542,542.2904916763453,140.4,0.0,45.0,0.0003484511517739231,0.00034511226419818477,0.0,0.0,0.001440136921800422,0.0015672856737567458,0.0,0.0,0.0008441972992358511,0.0011574547648690527,0.6677040399396829,23.593846590550623,22.45662485771181,0.0,1.8708286933869709,5
0.1,0.01,2,500,0.01257197763181444,0.0125725275685936,0.3324775353016688,0.3364114456085138,0.6886993250238105,0.6926497991635264,0.302549740639592,0.3063176653290411,0.6859220921673984,0.6898938235916645,2.068448117366695,824.4405274725275,398.6,0.0,28.4,0.0006778389492489226,0.0006771038666978366,0.0,0.0,0.0006452458049867724,0.0004814921314753916,0.0,0.0,0.0009301060949975328,0.0007744500452509369,0.11338993892664868,44.2179317654862,0.5477225575051635,0.0,1.5165750888103104,5
0.1,0.01,2,1000,0.02278260219634598,0.02260945553680236,0.3324775353016688,0.3364114456085138,0.6716468590831919,0.6729968114621723,0.302549740639592,0.3063176653290411,0.6708692203875662,0.6721911956437432,18.404626138417935,1615.771645021645,417.4,0.0,15.0,0.002274479337885616,0.0022651261200733446,0.0,0.0,0.0029487577092774833,0.0034902652889132655,0.0,0.0,0.0028781437558041568,0.0033347641570068806,31.71377869995071,161.30475675525844,351.54558737096954,0.0,1.4142135623730951,5
0.1,0.01,3,100,0.0023534479909405404,0.00244357850324546,0.3324775353016688,0.3364114456085138,0.6706861567766781,0.6875895482214585,0.302549740639592,0.3063176653290411,0.6702275351591688,0.6871489422683352,2.429032087757967,168.61488212222457,80.8,0.0,143.8,7.593287840655496e-05,7.28932134140799e-05,0.0,0.0,0.0027031609409967545,0.002087511211859408,0.0,0.0,0.0025972667405899257,0.0018933706757111573,0.8954381861109413,4.130623315865036,39.764305601883706,0.0,3.6331804249169872,5
0.1,0.01,3,250,0.0060798379754418595,0.006154595005120419,0.3324775353016688,0.3364114456085138,0.694198517536958,0.7025963808025177,0.302549740639592,0.3063176653290411,0.6931914561459044,0.7017330574519844,4.497834330074438,402.84289643632184,122.2,0.0,59.6,0.00028667249177400744,0.00028287815596926623,0.0,0.0,0.0014911474971955553,0.0016107209688829103,0.0,0.0,0.0015600633881766315,0.0015124204783248858,3.3979964375862677,16.314626708513828,57.38640954093573,0.0,2.792848008753789,5
0.1,0.01,3,500,0.011092387155953799,0.01110488972280146,0.3324775353016688,0.3364114456085138,0.6894364155865668,0.6937844217151848,0.302549740639592,0.3063176653290411,0.6872307424573051,0.6915852499557438,1.918365532744987,763.2285279940675,398.4,0.0,32.2,0.00033125506049413723,0.0003133577258437125,0.0,0.0,0.0024737503514970227,0.0021674662980690367,0.0,0.0,0.0027005836836218,0.0023662037771251727,0.07941802460030029,21.30650907229172,19.50128200913981,0.0,0.8366600265340757,5
0.1,0.01,3,1000,0.01867526145550076,0.0184087629456403,0.3324775353016688,0.3364114456085138,0.6758623545488426,0.6748933703258934,0.302549740639592,0.3063176653290411,0.6730335944160396,0.6723894491191242,3.352463536462595,1301.5698529411764,594.6,0.0,18.4,0.0005537945159294055,0.0005483301979526854,0.0,0.0,0.0014874630872790209,0.0009010747917921417,0.0,0.0,0.0012368305568396304,0.0009383612666100442,3.349645403290625,33.51827125616311,265.5904742267689,0.0,0.5477225575051664,5
