disjoint_training_windows,n_samples,n_windows,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
False,100,50,0.0119057542163318,0.0040843544219388,0.3580895223805951,0.3328332083020755,0.7866966741685422,0.479869967491873,0.3091919346654753,0.2535892231258899,0.7885136232476608,0.4512690641519133,36.0,,,,,,,,,,,,1
False,100,100,0.0174248107481415,0.0043647275455227,0.3580895223805951,0.3328332083020755,0.7414353588397099,0.4288572143035759,0.3091919346654753,0.2535892231258899,0.7447661384910588,0.4009449530880804,22.0,,,,,,,,,,,,1
False,100,250,0.0539634908727181,0.0195048762190547,0.3580895223805951,0.3328332083020755,0.627906976744186,0.4303575893973493,0.3091919346654753,0.2535892231258899,0.6125125970748619,0.3723888972867154,5.0,,,,,,,,,,,,1
False,250,50,0.0259680304691557,0.0073864620001154,0.3580895223805951,0.3328332083020755,0.6956739184796199,0.4288572143035759,0.3091919346654753,0.2535892231258899,0.6933377820336429,0.3993562532836051,13.0,,,,,,,,,,,,1
False,250,100,0.0277152621488705,0.0075227140118362,0.3580895223805951,0.3328332083020755,0.6906726681670418,0.423105776444111,0.3091919346654753,0.2535892231258899,0.6912048451160567,0.3876691676394971,12.0,,,,,,,,,,,,1
False,250,250,0.0326081520380095,0.0074268567141785,0.3580895223805951,0.3328332083020755,0.6841710427606902,0.4071017754438609,0.3091919346654753,0.2535892231258899,0.6798259019334116,0.3557906599229122,10.0,,,,,,,,,,,,1
False,500,100,0.0424749044403958,0.0088236344800485,0.3580895223805951,0.3328332083020755,0.6554138534633659,0.3945986496624156,0.3091919346654753,0.2535892231258899,0.6479755426285505,0.3423494539752059,7.0,,,,,,,,,,,,1
