seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1733837477,50,0.1,0.6,0.0004255467056956,0.0004551547118393,0.2430205663561918,0.2457085703569419,0.6417578295930487,0.6721885353503781,0.213906928474093,0.2146294933452455,0.6428571281817247,0.6729794915541013,0.7430593054650405,85.45182012847965,115.0,0.0,"[121, 274, 331, 418, 571, 646, 763, 814, 871, 1012, 1105, 1168, 1225, 1282, 1345, 1444, 1579, 1642, 1693, 1804, 1915, 2050, 2113, 2218, 2449, 2596, 2725, 2782, 2845, 2908, 2989, 3064, 3121, 3184, 3277, 3376, 3445, 3550, 3619, 3730, 3841, 3904, 3985, 4060, 4183, 4234, 4291, 4396, 4459, 4540, 4681, 4732, 4795, 4936, 5011, 5146, 5197, 5272, 5335, 5500, 5551, 5680, 5761, 5830, 5905, 5980, 6073, 6166, 6229, 6280, 6337, 6406, 6469, 6526, 6655, 6826, 6889, 6940, 7003, 7054, 7111, 7174, 7285, 7336, 7387, 7450, 7561, 7678, 7753, 7810, 7885, 7948, 8029, 8194, 8275, 8368, 8419, 8512, 8587, 8686, 8749, 8938, 9001, 9064, 9193, 9328, 9415, 9490, 9547, 9622, 9697, 9808, 9865, 9928, 9985, 10054, 10123, 10204, 10261, 10420, 10531, 10618, 10717, 10792, 10855, 10918, 10969, 11026, 11185, 11302, 11413, 11542, 11623, 11728, 11779, 11842, 11989, 12088, 12157, 12232, 12331, 12406, 12475, 12634, 12703, 12874, 12955, 13060, 13135, 13198, 13255, 13306, 13369, 13444, 13537, 13588, 13651, 13714, 13783, 14014, 14095, 14218, 14275, 14392, 14449, 14572, 14683, 14788, 14875, 14944, 15031, 15148, 15229, 15298, 15445, 15538, 15613, 15724, 15781, 15898, 15979, 16096, 16147, 16222, 16285, 16366, 16507, 16558, 16657, 16708, 16801, 16882, 16933, 16990, 17089, 17218, 17383, 17554, 17665, 17716, 17803, 17944, 18055, 18112, 18181, 18262, 18319, 18490, 18565, 18634, 18697, 18760, 18811, 18862, 18937, 18994, 19069, 19126, 19231, 19288, 19375, 19438, 19495, 19582, 19645, 19708, 19795, 19900, 19975, 20032, 20095, 20230, 20317, 20428, 20509, 20572, 20647, 20704, 20779, 20836, 20923, 21004, 21205, 21352, 21409, 21502, 21577, 21736, 21811, 21862, 21937, 21994, 22075, 22126, 22261, 22318, 22375, 22462, 22537, 22612, 22669, 22756, 22819, 22870, 22999, 23086, 23137, 23200, 23251, 23320, 23407, 23464, 23533, 23596, 23689, 23788, 23863, 23914, 24067, 24118, 24175, 24262, 24319, 24370, 24469, 24628, 24679, 24742, 24841, 24892, 24967, 25078, 25147, 25240, 25333, 25450, 25519, 25588, 25669, 25750, 25885, 25942, 25999, 26050, 26113, 26170, 26239, 26320, 26389, 26446, 26503, 26554, 26605, 26704, 26761, 26812, 26869, 26938, 27049, 27160, 27229, 27298, 27349, 27400, 27481, 27532, 27637, 27718, 27787, 27838, 27895, 27976, 28075, 28174, 28237, 28288, 28339, 28402, 28489, 28552, 28603, 28678, 28747, 28834, 28909, 28984, 29035, 29086, 29143, 29266, 29389, 29446, 29503, 29590, 29683, 29734, 29839, 29890, 29953, 30016, 30091, 30148, 30247, 30298, 30361, 30424, 30487, 30556, 30619, 30766, 30835, 30928, 31057, 31144, 31315, 31366, 31417, 31468, 31531, 31588, 31723, 31798, 31855, 31972, 32065, 32122, 32185, 32242, 32335, 32410, 32485, 32542, 32611, 32668, 32749, 32848, 32935, 32986, 33079, 33172, 33265, 33316, 33463, 33664, 33733, 33814, 33877, 34018, 34105, 34186, 34279, 34372, 34453, 34528, 34645, 34774, 34843, 34918, 34981, 35038, 35113, 35200, 35251, 35362, 35449, 35590, 35647, 35698, 35749, 35830, 35923, 36070, 36175, 36250, 36373, 36460, 36517, 36592, 36691, 36784, 36883, 36940, 37009, 37096, 37237, 37438, 37525, 37588, 37639, 37696, 37783, 37840, 37915, 37978, 38047, 38098, 38161, 38224, 38443, 38566, 38629, 38704, 38809, 38860, 38923, 38986, 39055, 39118, 39181, 39250, 39313, 39364, 39421, 39484, 39553, 39622, 39721, 39778, 39871, 39940, 40051, 40138, 40189, 40258, 40339, 40414, 40483, 40558, 40657, 40714, 40783, 40876, 40945, 41062, 41161, 41212, 41263, 41386, 41485, 41548, 41605, 41692, 41755, 41824, 41881, 41944, 42091, 42166, 42283, 42340, 42427, 42484, 42541, 42598, 42679, 42778, 42919, 43030, 43123, 43234, 43357, 43444, 43639, 43714, 43771, 43882, 43945, 44092, 44143, 44194, 44251, 44314, 44395, 44464, 44545, 44632, 44683, 44776, 44863, 44938, 44995, 45088, 45157, 45208, 45307, 45394, 45493, 45550, 45601, 45730, 45793, 45880, 45955, 46018, 46105, 46174, 46243, 46294, 46351, 46426, 46531, 46606, 46723, 46798, 46849, 46942, 46999, 47050, 47113, 47224, 47323, 47422, 47485, 47542, 47611, 47668, 47785, 47890, 48013, 48070, 48157, 48208, 48289, 48370, 48433, 48544, 48613, 48670, 48739, 48904, 48991, 49066, 49171, 49240, 49357, 49408, 49477, 49534, 49585, 49660, 49717, 49774, 49855, 49906, 49981, 50086, 50197, 50290, 50353, 50452, 50503, 50590, 50731, 50782, 50851, 50908, 51007, 51100, 51193, 51274, 51457, 51556, 51679, 51736, 51823, 51916, 51973, 52024, 52147, 52288, 52417, 52474, 52555, 52618, 52735, 52834, 52891, 52978, 53059, 53236, 53305, 53362, 53557, 53656, 53713, 53776, 53827, 53878, 53941, 54106, 54205, 54268, 54319, 54376, 54439, 54754, 54829, 54892, 54967, 55036, 55105, 55180, 55351, 55510, 55597, 55684, 55825, 55954, 56017, 56080, 56227, 56350, 56425, 56506, 56587, 56704, 56791, 56938, 57055, 57118, 57223, 57280, 57355, 57418, 57493, 57580, 57661, 57724, 57859, 57952, 58039, 58144, 58285, 58336, 58399, 58462, 58549, 58606, 58693, 58780, 58837, 58906, 59017, 59134, 59209, 59260, 59341, 59458, 59521, 59614, 59797, 59854, 59905, 60070, 60289, 60376, 60433, 60538, 60625, 60754, 60817, 60934, 61051, 61114, 61171, 61246, 61375, 61480, 61711, 61762, 61885, 61954, 62077, 62164, 62281, 62422, 62557, 62620, 62683, 62812, 62989, 63166, 63265, 63322, 63385, 63490, 63643, 63724, 63787, 63898, 63949, 64000, 64189, 64312, 64363, 64438, 64537, 64606, 64663, 64774, 64879, 64966, 65035, 65098, 65149, 65212, 65305, 65386, 65551, 65620, 65695, 65752, 65821, 65932, 66001, 66136, 66211, 66268, 66325, 66376, 66427, 66502, 66595, 66658, 66739, 66904, 66955, 67018, 67069, 67132, 67279, 67354, 67465, 67660, 67747, 67798, 67855, 67912, 67969, 68062, 68113, 68224, 68287, 68434, 68527, 68656, 68713, 68770, 68833, 69004, 69121, 69178, 69247, 69334, 69409, 69538, 69589, 69664, 69739, 69862, 69925, 70036, 70117, 70198, 70315, 70462, 70525, 70630, 70765, 70888, 70987, 71044, 71125, 71206, 71275, 71404, 71473, 71524, 71623, 71698, 71767, 71848, 71917, 72004, 72073, 72154, 72211, 72268, 72361, 72478, 72535, 72646, 72721, 72814, 72883, 72946, 73093, 73222, 73321, 73474, 73567, 73624, 73783, 73864, 73927, 74002, 74179, 74278, 74353, 74428, 74545, 74626, 74695, 74836, 74899, 74956, 75007, 75130, 75211, 75262, 75397, 75532, 75601, 75736, 75805, 75868, 75925, 76036, 76189, 76276, 76369, 76450, 76501, 76558, 76633, 76732, 76819, 76930, 76987, 77050, 77113, 77212, 77263, 77326, 77383, 77494, 77575, 77650, 77707, 77788, 77863, 77920, 77995, 78130, 78247, 78328, 78379, 78436, 78493, 78646, 78703, 78784, 78847, 78958, 79051, 79108, 79189, 79246, 79351, 79432, 79483, 79540, 79609, 79660, 79747, 79816, 79933]"
1733837538,50,0.1,0.7,0.0011641145480735,0.0011908150331378,0.2430205663561918,0.2457085703569419,0.680727636431831,0.6934550228167782,0.213906928474093,0.2146294933452455,0.6767717294174268,0.6894443724886689,5.774581552061445,213.65951742627345,37.0,0.0,"[121, 292, 571, 670, 967, 1168, 1249, 1444, 1693, 1912, 2017, 2302, 2551, 2908, 3001, 3166, 3301, 3442, 3505, 3904, 4057, 4558, 4681, 4840, 5209, 5308, 5665, 5986, 6721, 6826, 7015, 7108, 7339, 7396, 7561, 7678, 8179, 8248, 8449, 8752, 8941, 9442, 9697, 9844, 9985, 10306, 10531, 10714, 10903, 11026, 11185, 11542, 11677, 12106, 12331, 12712, 12877, 13060, 13255, 13786, 14029, 14236, 14389, 14806, 15229, 15742, 16147, 16216, 16807, 16900, 17053, 18100, 18397, 18862, 18937, 18994, 19165, 20008, 20095, 20356, 20509, 20818, 20923, 21034, 21427, 21598, 21769, 21868, 22051, 22300, 22549, 22612, 22669, 23002, 23155, 23416, 23503, 23602, 23827, 23944, 24139, 24196, 24367, 24460, 24883, 25006, 25237, 25360, 25597, 25672, 25963, 26050, 26359, 26446, 26635, 26704, 26869, 26938, 27193, 27310, 27379, 27526, 27895, 27976, 28183, 28420, 28489, 28690, 28759, 28840, 28891, 29392, 29509, 29590, 29683, 29746, 29959, 30238, 30553, 30652, 30835, 31168, 31393, 31588, 31735, 31798, 31879, 32188, 32335, 32440, 32503, 32758, 32875, 32980, 33211, 33268, 33319, 33496, 33847, 34192, 34375, 34648, 35053, 35110, 35515, 35620, 35677, 36334, 36409, 36460, 36517, 36592, 36709, 36814, 36967, 37108, 37255, 37480, 37639, 39052, 39211, 39364, 39523, 39586, 39787, 39856, 40339, 40414, 40657, 40714, 40891, 41002, 41209, 41482, 41605, 41692, 41881, 42286, 42373, 43234, 43357, 43636, 43765, 44110, 44509, 44584, 44683, 44776, 44995, 45304, 45391, 45646, 45979, 46120, 46369, 46504, 46729, 46798, 46849, 46942, 47425, 47668, 47893, 48070, 48211, 48280, 48379, 48544, 48613, 48772, 48865, 49186, 49237, 49288, 49357, 49414, 49525, 49774, 49909, 50128, 50227, 50368, 50503, 50620, 50851, 50950, 51463, 51640, 51847, 52024, 52153, 52288, 52417, 52504, 52579, 52834, 53059, 53308, 53371, 53776, 54355, 54910, 54967, 55036, 55375, 55558, 55681, 56140, 56275, 56380, 56983, 57220, 57379, 57610, 57859, 58024, 58105, 58288, 58699, 58780, 58837, 58948, 59053, 59194, 59335, 59458, 59617, 60088, 60439, 60754, 60925, 61096, 61711, 61900, 61993, 62560, 63115, 63274, 63505, 63658, 63811, 63928, 64231, 64312, 64663, 65212, 65389, 66016, 66109, 66268, 66355, 66442, 66577, 67036, 67471, 67666, 68803, 68974, 69073, 69178, 69259, 69382, 69505, 69664, 69739, 69832, 70015, 70348, 70525, 70774, 70999, 71134, 71527, 71614, 71917, 72028, 72211, 72448, 72721, 72814, 72973, 73222, 73783, 74092, 74221, 74278, 74473, 74554, 74641, 75202, 75265, 75604, 75757, 75916, 76063, 76354, 76471, 76912, 76969, 77242, 77641, 77788, 77863, 77920, 77995, 78130, 78247, 78376, 78499, 78562, 78667, 79048, 79117, 79390, 79663, 79816]"
1733837607,50,0.1,0.8,0.0073036999522156,0.0072954356908021,0.2430205663561918,0.2457085703569419,0.6739388635369131,0.6761392761142714,0.213906928474093,0.2146294933452455,0.6617018313496698,0.6638586538955725,0.8477839931153185,1407.321428571429,1660.0,0.0,"[967, 1600, 3001, 4840, 10627, 11026, 11875, 12106, 12901, 13072, 17161, 17554, 18709, 22462, 22873, 24640, 24883, 26236, 26443, 26872, 27193, 27328, 27901, 28420, 28687, 29392, 30883, 32872, 34189, 36460, 36709, 37480, 40339, 43636, 45391, 45646, 46369, 46798, 47425, 48550, 53059, 56380, 57055, 57778, 61711, 62848, 63811, 72160, 72721, 73096, 74473, 75262, 75601, 77650, 78247, 78646, 78703, 79054, 79777]"
1733837682,50,0.5,0.6,0.0011184985225442,0.0011429942096331,0.2430205663561918,0.2457085703569419,0.6825904857160717,0.6949052947427643,0.213906928474093,0.2146294933452455,0.6791876209182721,0.6913865939401704,5.286446886446886,203.52820512820512,38.5,0.0,"[257, 412, 463, 722, 929, 1162, 1265, 1316, 1601, 1678, 1755, 2196, 2351, 3026, 3129, 3232, 3465, 3568, 3619, 3722, 4007, 4058, 4109, 4628, 4783, 4834, 4989, 5118, 5663, 5792, 5921, 6076, 6127, 6360, 6671, 6878, 7059, 7240, 7421, 7576, 7627, 7730, 7859, 7910, 7961, 8064, 8245, 8400, 8685, 9464, 9593, 9722, 9851, 9928, 10889, 11018, 11303, 11562, 12159, 12574, 12651, 12702, 12883, 13168, 13271, 13348, 13919, 14178, 14281, 14410, 14461, 14694, 14901, 14952, 15211, 15288, 15469, 15754, 15805, 16064, 16115, 16764, 17101, 17568, 17905, 17956, 18423, 18500, 18629, 18836, 19017, 19068, 19119, 19482, 19533, 19610, 19661, 19790, 19919, 20100, 20151, 20202, 20253, 20486, 20537, 20692, 20925, 21002, 21313, 21442, 21597, 21830, 21985, 22036, 22321, 22580, 22891, 23020, 23305, 23564, 24109, 24186, 24341, 24652, 24781, 25248, 25377, 25584, 25687, 25816, 25867, 26360, 26463, 26566, 26617, 26668, 27109, 27654, 27705, 27990, 28119, 28612, 28741, 28792, 28973, 29024, 29257, 29334, 29411, 29696, 29851, 29954, 30473, 30602, 30731, 31172, 31223, 31430, 31559, 31740, 31791, 32206, 32439, 32490, 32723, 32774, 32981, 33136, 33993, 34096, 34225, 34640, 34691, 35002, 35053, 35130, 35571, 35648, 35777, 36270, 36321, 36372, 36423, 36578, 36655, 36706, 36783, 37094, 37249, 37326, 37403, 37662, 37791, 38128, 38179, 38334, 39243, 39320, 39397, 39448, 39681, 39732, 39783, 39860, 40327, 40430, 40533, 41078, 41181, 41336, 42167, 42296, 42607, 42658, 42943, 43046, 43097, 43798, 44161, 44264, 44315, 44574, 44729, 44806, 45013, 45064, 45193, 45270, 45347, 45996, 46359, 46410, 46825, 47188, 47265, 47680, 48043, 48094, 48197, 48300, 48637, 48792, 48921, 49128, 49179, 49256, 49333, 49540, 49591, 49954, 50161, 50238, 50315, 50470, 50599, 50780, 50857, 51038, 51479, 51660, 51893, 52022, 52099, 52176, 52747, 52902, 53083, 53264, 53315, 53392, 53755, 53806, 54247, 54818, 54869, 54920, 54997, 55438, 55515, 55618, 55695, 55772, 56005, 56212, 56289, 56678, 56729, 56962, 57013, 57220, 57297, 57478, 57633, 57736, 57969, 58124, 58227, 58304, 58615, 58718, 58925, 59158, 59339, 59676, 59805, 60064, 60271, 60894, 60945, 60996, 61099, 61696, 62059, 62318, 62369, 62732, 62861, 63250, 63457, 63716, 63819, 63896, 64311, 64726, 64907, 65010, 65243, 65294, 65501, 65552, 65967, 66018, 66173, 66328, 66405, 66560, 66611, 66688, 66791, 67180, 67959, 68088, 68477, 68710, 68787, 68838, 69253, 69668, 69797, 70108, 70263, 70418, 70573, 70728, 70779, 70856, 70907, 71062, 71269, 71814, 71891, 72514, 72565, 72694, 72823, 72952, 73081, 73236, 73287, 73546, 73831, 74350, 74661, 74842, 75049, 75204, 75645, 75878, 76085, 76422, 76655, 76706, 76835, 76912, 77457, 78002, 78261, 78312, 78441, 79064, 79271, 79452, 79633]"
1733837742,50,0.5,0.7,0.0137328168386411,0.0136828074618829,0.2430205663561918,0.2457085703569419,0.6687378883540663,0.6698756016753141,0.213906928474093,0.2146294933452455,0.6551507392589022,0.6559501355393488,0.7227934718969555,2821.785714285714,3904.0,0.0,"[257, 3012, 4649, 9588, 12655, 15748, 19725, 22402, 23233, 25338, 34125, 40078, 43327, 44808, 45041, 45664, 48107, 52136, 53071, 53330, 53615, 53796, 54861, 55068, 58707, 66220, 69157, 69260, 75759, 76408, 79267]"
1733837807,50,0.5,0.8,0.3761580296305557,0.3067450146902544,0.2430205663561918,0.2457085703569419,0.6191785959867475,0.5524535850471963,0.213906928474093,0.2146294933452455,0.6028812652625272,0.5291489303608811,,,21529.0,0.5,[48097]
1733837877,50,1.0,0.6,0.0026290748228743,0.0026461101807466,0.2430205663561918,0.2457085703569419,0.6925923610677002,0.6981934112646121,0.213906928474093,0.2146294933452455,0.6849190063338219,0.6903454861547139,11.411359724612735,473.57142857142856,41.5,0.0,"[100, 508, 916, 1171, 2956, 3415, 3721, 4078, 4129, 4180, 4741, 4792, 4996, 5098, 6220, 6424, 7087, 7393, 7597, 8260, 9637, 9790, 9994, 10402, 11167, 14482, 14584, 14839, 15400, 15553, 15706, 16267, 16471, 17593, 17746, 18001, 18919, 20500, 20959, 21265, 21469, 21673, 21775, 21826, 22030, 22081, 22285, 23050, 23152, 23407, 23662, 24121, 24376, 25498, 25702, 26161, 26263, 26569, 27130, 27385, 27538, 27997, 28813, 29017, 29068, 29119, 29731, 29935, 31567, 31975, 32842, 32995, 33250, 33403, 34066, 36259, 36514, 37432, 37687, 37840, 38248, 38350, 38656, 38911, 39829, 39931, 40186, 40237, 40492, 40543, 40747, 41053, 42481, 42634, 42838, 44368, 45082, 45133, 45184, 45286, 45490, 46816, 48091, 49162, 49621, 50335, 50743, 52120, 52171, 52324, 52579, 52936, 53344, 53446, 53650, 54313, 54874, 55537, 55894, 55996, 57067, 57118, 57271, 57322, 57628, 57679, 57883, 57934, 59260, 61096, 61657, 61912, 62218, 62371, 62626, 62677, 62779, 63085, 63442, 63595, 64054, 64666, 64921, 64972, 65686, 65992, 66196, 66247, 66451, 67114, 67216, 67369, 69409, 70123, 71092, 71245, 71296, 71908, 72112, 72418, 73081, 73438, 73744, 74356, 75376, 76447, 76702, 78028, 78589, 79609, 79660]"
1733837938,50,1.0,0.7,0.0445500197953782,0.0438193272349676,0.2430205663561918,0.2457085703569419,0.6439707445145965,0.640082515471651,0.213906928474093,0.2146294933452455,0.6255172044108842,0.6232613183873178,0.8218969338751385,8899.5,10828.0,0.0,"[23050, 40492, 44368, 52171, 53344, 61096, 67165, 71908, 76447]"
1733838003,50,1.0,0.8,0.3028567856473088,0.248046508720385,0.2430205663561918,0.2457085703569419,0.5458773520035006,0.493755079077327,0.213906928474093,0.2146294933452455,0.5359549782090384,0.4577703821696504,,,23083.0,0.5,[76447]
1733838071,125,0.1,0.6,0.0010693002504879,0.0010958259053134,0.2430205663561918,0.2457085703569419,0.682502969306745,0.6960930174407701,0.213906928474093,0.2146294933452455,0.6801327633706533,0.6935133190698833,1.5306083063146518,194.3872549019608,127.0,0.0,"[389, 585, 767, 921, 1285, 1649, 1901, 2349, 2601, 2783, 3007, 3147, 3385, 3511, 3651, 3791, 4001, 4183, 4337, 4463, 4743, 4939, 5205, 5345, 5499, 5667, 5919, 6395, 6577, 6759, 6899, 7025, 7235, 7403, 7557, 7697, 7949, 8215, 8369, 8551, 8677, 8999, 9195, 9335, 9517, 9853, 9993, 10175, 10413, 10623, 10861, 11113, 11449, 11645, 11841, 12009, 12135, 12387, 12513, 12653, 12975, 13199, 13619, 13787, 13969, 14235, 14431, 14627, 14809, 14991, 15117, 15467, 15621, 15789, 16041, 16293, 16517, 16713, 16923, 17091, 17245, 17553, 17735, 17861, 17987, 18113, 18281, 18421, 18617, 18785, 18995, 19121, 19289, 19471, 19653, 19849, 19975, 20199, 20367, 20521, 20731, 20885, 21011, 21137, 21263, 21389, 21529, 21655, 21823, 22061, 22215, 22411, 22537, 22663, 22873, 23013, 23153, 23321, 23531, 23825, 24035, 24189, 24343, 24581, 24707, 24959, 25183, 25449, 25575, 25715, 25967, 26093, 26359, 26541, 26751, 26947, 27087, 27381, 27703, 27899, 28151, 28431, 28697, 28865, 29005, 29145, 29271, 29397, 29635, 29817, 29957, 30363, 30643, 31175, 31301, 31511, 31735, 31875, 32001, 32127, 32295, 32435, 32673, 32883, 33009, 33233, 33429, 33695, 34003, 34185, 34423, 34927, 35053, 35305, 35515, 35641, 35837, 35977, 36117, 36257, 36411, 36565, 36789, 36971, 37111, 37265, 37405, 37601, 37769, 37937, 38105, 38343, 38511, 38777, 38903, 39085, 39225, 39603, 39729, 39897, 40023, 40219, 40415, 40583, 40723, 40877, 41493, 41633, 41759, 41983, 42151, 42277, 42501, 42767, 42935, 43159, 43327, 43453, 43635, 43957, 44139, 44405, 44587, 44769, 45035, 45189, 45315, 45455, 45651, 45875, 46029, 46197, 46393, 46533, 46729, 46897, 47051, 47261, 47429, 47667, 47807, 47947, 48087, 48227, 48381, 48521, 48675, 48927, 49053, 49249, 49417, 49711, 49893, 50131, 50313, 50467, 50663, 50915, 51125, 51279, 51461, 51629, 51783, 51979, 52119, 52315, 52483, 52623, 52763, 53057, 53309, 53435, 53589, 53757, 54121, 54303, 54443, 54569, 54723, 54849, 55059, 55213, 55409, 55563, 55857, 55997, 56263, 56515, 56711, 56851, 56977, 57131, 57285, 57425, 57705, 57943, 58223, 58405, 58601, 58783, 58951, 59175, 59343, 59483, 59651, 59805, 59973, 60197, 60323, 60449, 60575, 60799, 60925, 61079, 61205, 61359, 61485, 61653, 61807, 61989, 62157, 62283, 62437, 62563, 62731, 62955, 63081, 63207, 63389, 63641, 63907, 64313, 64467, 64635, 64817, 65013, 65251, 65405, 65559, 65853, 65979, 66189, 66357, 66511, 66637, 66777, 66959, 67085, 67281, 67575, 67771, 67911, 68107, 68331, 68569, 68695, 68835, 68975, 69255, 69381, 69815, 70095, 70235, 70543, 70669, 70907, 71047, 71173, 71411, 71565, 71803, 72027, 72153, 72405, 72573, 72741, 73049, 73273, 73413, 73609, 73945, 74281, 74435, 74645, 74771, 75009, 75191, 75345, 75583, 75723, 75975, 76269, 76409, 76549, 76675, 76829, 76969, 77193, 77361, 77683, 77907, 78257, 78383, 78523, 78747, 78873, 78999, 79125, 79265, 79545, 79699]"
