n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
50,0.1,0.6,0.00012856271215756,0.00017334919260687999,0.4949571404242435,0.4941245482241186,0.5779514447366927,0.606040077960906,0.4817658322388296,0.4808630691011386,0.5792592644467229,0.6068830075572793,11.031951494511777,82.45618686796058,11.08,0.0,646.0,6.433206047508707e-06,7.366830037560549e-06,0.0,0.0,0.0029425630008862976,0.003100083163007042,0.0,0.0,0.0028221507805154355,0.002990523906933624,5.186283764898896,1.8198522439648188,10.221154533613118,0.0,14.124446891825539,5
50,0.1,0.7,0.00049350554326184,0.0005425367581736,0.4949571404242435,0.4941245482241186,0.6339962533350995,0.64699982969705,0.4817658322388296,0.4808630691011386,0.6326587449391745,0.6452769598910163,6.469356917393229,190.91792495122445,30.639999999999997,0.0,282.0,2.042893546958055e-05,1.928675281126531e-05,0.0,0.0,0.0020140919023052413,0.0016768091457689729,0.0,0.0,0.0018885874751244937,0.0016005391447928591,1.5833380030838933,5.526496095132937,5.857303133695573,0.0,8.06225774829855,5
50,0.1,0.8,0.00325380246144434,0.00317845645493876,0.4949571404242435,0.4941245482241186,0.6516812685677522,0.6476659034571499,0.4817658322388296,0.4808630691011386,0.6465898934810616,0.6428585085568654,19.06833423504956,1232.901608921174,390.82000000000005,0.07999999999999996,49.2,0.0005214714790113136,0.0004526437086644839,0.0,0.0,0.00397966914689323,0.008482880184254502,0.0,0.0,0.004044338016863994,0.008359603976583627,32.311053865635806,245.52989666047205,336.8460063589889,0.10954451150103316,8.074651695274541,5
50,0.5,0.6,0.00059816731076826,0.00064870237397338,0.4949571404242435,0.4941245482241186,0.6400022707060004,0.6514125683577119,0.4817658322388296,0.4808630691011386,0.6379795048249368,0.6491612091541542,7.402431037980176,221.64623799758647,30.160000000000004,0.0,242.6,1.7655921858068007e-05,2.229366529436036e-05,0.0,0.0,0.0017333716839777033,0.002629533269648207,0.0,0.0,0.0016298737449920416,0.002600624540035397,0.6828350518510407,5.432204998121608,3.0835044997534875,0.0,5.272570530585626,5
50,0.5,0.7,0.00550643076152812,0.00555705472155828,0.4949571404242435,0.4941245482241186,0.6534713417980207,0.6544439608681666,0.4817658322388296,0.4808630691011386,0.6471185482994536,0.6481566319738329,20.69998131516208,2032.2469565217393,381.98,0.07999999999999996,29.4,0.000885936815716622,0.0008060799242862988,0.0,0.0,0.0032437964439835866,0.005673398942751227,0.0,0.0,0.0037575044119678644,0.005776581606006114,26.928982187909632,433.83534275359557,379.2760366804104,0.10954451150103316,4.774934554525329,5
50,0.5,0.8,0.0392835291817258,0.02376924581023198,0.4949571404242435,0.4941245482241186,0.6090071338013511,0.5634454179045167,0.4817658322388296,0.4808630691011386,0.5957235898262636,0.5567755812096853,,,2938.166666666667,0.4,3.0,0.007019174547632134,0.0044167337765231695,0.0,0.0,0.012240479694787568,0.010435649939207732,0.0,0.0,0.012182169711451614,0.010347069256440565,,,1819.1772178652636,0.14142135623730953,0.7071067811865476,5
50,1.0,0.6,0.00147350897978628,0.0015288902920767198,0.4949571404242435,0.4941245482241186,0.6571006868885652,0.6623914318693587,0.4817658322388296,0.4808630691011386,0.6527456103764887,0.6579826450014515,11.039933788321992,489.7401077297626,52.0,0.0,110.6,0.00012701435044613874,0.00012739272305349646,0.0,0.0,0.001719840163081155,0.0013810609864576238,0.0,0.0,0.0013405275880860636,0.0010228542487693737,3.746130430196675,34.4762824366746,28.849956672411142,0.0,8.17312669668102,5
50,1.0,0.7,0.01400916962954538,0.01438082747825962,0.4949571404242435,0.4941245482241186,0.6534637727780196,0.6567941415785191,0.4817658322388296,0.4808630691011386,0.6447731423552555,0.6479269744653458,40.07608595712892,6106.946428571429,1927.9,0.1999999999999999,11.4,0.0013422437927799197,0.0014029364530536792,0.0,0.0,0.0034402267958120415,0.0013743686583435116,0.0,0.0,0.003139979575844678,0.0011879707026724957,54.58364659603167,802.2297030728461,1753.52136428388,0.0,1.1401754250991378,5
50,1.0,0.8,0.04038009095439032,0.02493077500457292,0.4949571404242435,0.4941245482241186,0.5919919768387988,0.5577118852536568,0.4817658322388296,0.4808630691011386,0.581529479127388,0.5498995460698308,,,6459.75,0.6799999999999999,2.6,0.009409056145264744,0.004356052479698517,0.0,0.0,0.029035538506709126,0.030620076104560686,0.0,0.0,0.02806014412125736,0.03180935904259878,,,5356.511388021125,0.22803508501982758,1.140175425099138,5
125,0.1,0.6,0.00053578734000194,0.00058605027236122,0.4949571404242435,0.4941245482241186,0.6363880636554582,0.648820179007323,0.4817658322388296,0.4808630691011386,0.6354760831991806,0.647629983614737,4.427855045568251,203.41569227508248,57.4,0.0,264.0,9.189832519138943e-06,1.1734420635121469e-05,0.0,0.0,0.0014169439950419455,0.001945317289425704,0.0,0.0,0.0014688024785571828,0.0019318452929285575,2.5564963655114052,1.7009109314077853,26.041505332833587,0.0,2.7386127875258306,5
125,0.1,0.7,0.0027214918230422,0.00276253153478596,0.4949571404242435,0.4941245482241186,0.6558290915283743,0.6573996631786099,0.4817658322388296,0.4808630691011386,0.6510146148800919,0.6527322192204578,4.956922914306785,900.7049184149184,248.35999999999999,0.0,59.2,9.494821471763912e-05,0.00010914303477469428,0.0,0.0,0.003980928570056921,0.004060410638582501,0.0,0.0,0.004034202988973359,0.0040780995472683235,2.5051784938971084,88.81551956042063,185.70354870061044,0.0,3.271085446759225,5
125,0.1,0.8,0.0373244145047653,0.02101822241565268,0.4949571404242435,0.4941245482241186,0.6010899388801635,0.5580146460537022,0.4817658322388296,0.4808630691011386,0.5879635383550249,0.5498585595825908,6.227856834842605,36106.0,1400.6666666666665,0.64,3.0,0.007536917656169521,0.0030788455695285144,0.0,0.0,0.0174860969666114,0.02698675941237021,0.0,0.0,0.02045133159275831,0.026254874037133485,,,2062.1291316393244,0.16733200530681513,1.0,5
125,0.5,0.6,0.00349945418115546,0.003572320202099,0.4949571404242435,0.4941245482241186,0.6628417885594262,0.6655477132098321,0.4817658322388296,0.4808630691011386,0.6572710317084861,0.6599719162432239,15.913648718358601,1178.991917593869,74.84,0.0,48.2,0.00030349519259313825,0.0002928437536838977,0.0,0.0,0.002763774302864797,0.0019185356861002958,0.0,0.0,0.0024280972589299397,0.001555130498733283,2.130015928861647,44.755193618366796,7.324479503691719,0.0,3.271085446759225,5
125,0.5,0.7,0.01835571450497554,0.01895335170923184,0.4949571404242435,0.4941245482241186,0.6450697295967605,0.6491683539273753,0.4817658322388296,0.4808630691011386,0.6384546924137737,0.6423922338211322,79.56291968836196,8348.233333333334,568.04,0.15999999999999998,8.2,0.0012769791495133298,0.0011498128379476469,0.0,0.0,0.005065149926680184,0.003912293843041247,0.0,0.0,0.006067449926207073,0.005006095778212626,49.298732423973405,2305.012001655909,1127.0876665104627,0.1673320053068151,0.44721359549995815,5
125,0.5,0.8,0.0344182262001627,0.0216303669082445,0.4949571404242435,0.4941245482241186,0.610846405661627,0.5679452002951917,0.4817658322388296,0.4808630691011386,0.5993810699417044,0.5609702975981128,,,7474.6,0.52,3.4,0.004291660019316454,0.004341776561078272,0.0,0.0,0.014311238532335204,0.02178699052989862,0.0,0.0,0.013455524798216024,0.021997976429361955,,,3305.043766729875,0.1095445115010332,0.5477225575051661,5
