const,max_depth,n_samples,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1.0,3,100,0.55,0.0015072071479325,0.001558940358032,0.4949571404242435,0.4941245482241186,0.6592427195488864,0.6640490472496073,0.4817658322388296,0.4808630691011386,0.656274588791865,0.6608090229400276,6.612899115765869,503.9029126213592,76.2,0.0,109.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.45,0.0119482387160779,0.0122145060268321,0.4949571404242435,0.4941245482241186,0.6622324824493349,0.6651276325997691,0.4817658322388296,0.4808630691011386,0.6547532565333198,0.6574118771284635,32.75764627659574,4926.75,150.4,0.0,14.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.5,0.0119604032125083,0.0121942318661148,0.4949571404242435,0.4941245482241186,0.6624027853993604,0.6648437943497266,0.4817658322388296,0.4808630691011386,0.6546989348761455,0.6570687402753835,33.51700680272109,4927.0,147.0,0.0,14.0,,,,,,,,,,,,,,,,1
1.0,3,250,0.55,0.0119468871053634,0.0121739577053975,0.4949571404242435,0.4941245482241186,0.6622135598993321,0.664559956099684,0.4817658322388296,0.4808630691011386,0.6545526236266662,0.6568046435664318,33.654371584699454,4927.0,146.4,0.0,14.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.45,0.0151500816249997,0.0154321996432239,0.4949571404242435,0.4941245482241186,0.6616080382992412,0.6638787442995818,0.4817658322388296,0.4808630691011386,0.6547809671183087,0.6568839115249625,6.046344447843378,7906.2,1307.6,0.0,11.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.5,0.0152894204022934,0.0155491754068778,0.4949571404242435,0.4941245482241186,0.6631407648494712,0.6651654776997749,0.4817658322388296,0.4808630691011386,0.6562360695161388,0.6580851473371759,6.0466717674062735,7903.0,1307.0,0.0,11.0,,,,,,,,,,,,,,,,1
1.0,3,500,0.55,0.0152808192432012,0.0155526158705147,0.4949571404242435,0.4941245482241186,0.6630461520994569,0.6652033227997804,0.4817658322388296,0.4808630691011386,0.6561946952951297,0.6581147276703081,6.05037513397642,7903.0,1306.2,0.0,11.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.45,0.0165231706624784,0.0165061403674759,0.4949571404242435,0.4941245482241186,0.6601888470490284,0.6591859518988779,0.4817658322388296,0.4808630691011386,0.654088568166968,0.6529454861059584,11.020760822037603,7876.4,571.75,0.1999999999999999,10.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.5,0.0165420932124813,0.0165174938974776,0.4949571404242435,0.4941245482241186,0.6603780725490567,0.659299487198895,0.4817658322388296,0.4808630691011386,0.6540717165790965,0.652895162863532,11.556680421824852,7876.6,545.25,0.1999999999999999,10.0,,,,,,,,,,,,,,,,1
1.0,3,1000,0.55,0.0165212784074781,0.0165307396824796,0.4949571404242435,0.4941245482241186,0.6601699244990255,0.6594319450489148,0.4817658322388296,0.4808630691011386,0.6538629320577733,0.6530249144981813,11.58323529411765,7876.6,544.0,0.1999999999999999,10.0,,,,,,,,,,,,,,,,1
