n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1,40,1000,250,0.0011423971611202,0.0011889438717111,0.4949571404242435,0.4941245482241186,0.6514655514977198,0.6570098586485514,0.4817658322388296,0.4808630691011386,0.6485230234054492,0.6538313481021655,4.75629817200525,392.8702290076336,82.6,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,100,50,0.0026030332847654,0.0026621662535243,0.4949571404242435,0.4941245482241186,0.6615512706492327,0.6645031884496755,0.4817658322388296,0.4808630691011386,0.6562381292623669,0.6592894700680926,6.012515436496628,873.0172413793103,145.2,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,100,100,0.0020224330250021,0.0020748690069377,0.4949571404242435,0.4941245482241186,0.6628190814994228,0.6663386757999508,0.4817658322388296,0.4808630691011386,0.6583223469648339,0.6619112507376086,5.03485270351837,671.6493506493506,133.4,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,100,250,0.00294706270427984,0.0030155633019592998,0.4949571404242435,0.4941245482241186,0.6634170340795126,0.6665014097299752,0.4817658322388296,0.4808630691011386,0.6574267147723323,0.6606554713729516,5.861385957202549,985.4455140546785,134.5,0.1999999999999999,57.2,7.832751297662848e-05,7.92168001821941e-05,0.0,0.0,0.0009795595723052833,0.001054717883322971,0.0,0.0,0.0011472531162459217,0.0012039340785319312,0.0692280419885109,11.638964559318364,0.0,0.0,1.7888543819998326,5
4,10,250,50,0.0053279593291325,0.005371481194139,0.4949571404242435,0.4941245482241186,0.6547959202982194,0.6552689840482904,0.4817658322388296,0.4808630691011386,0.6475343169121489,0.6475213135619337,1.746307878787879,1800.8800000000003,825.0,0.1999999999999999,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,250,100,0.0030422461995129,0.0031132950193349,0.4949571404242435,0.4941245482241186,0.6561961889984295,0.6591291842488693,0.4817658322388296,0.4808630691011386,0.6495366201807812,0.652563024768126,1.6733300986576096,1077.7291666666667,515.25,0.1999999999999999,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,250,250,0.0025469187451581,0.002581092305611,0.4949571404242435,0.4941245482241186,0.6656006963498401,0.6670577327000586,0.4817658322388296,0.4808630691011386,0.6594574816548455,0.6609524427327881,2.9378595302517,847.2786885245902,288.4,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,500,50,0.0084323613450148,0.007529992241754399,0.4949571404242435,0.4941245482241186,0.6298749219444812,0.6146044240921906,0.4817658322388296,0.4808630691011386,0.6209822050341993,0.6059420529942083,0.8584803665998957,3555.1818181818176,3313.0,0.1999999999999999,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,500,100,0.0039065604480859,0.0040092152818513,0.4949571404242435,0.4941245482241186,0.651219558347683,0.654493159498174,0.4817658322388296,0.4808630691011386,0.6455077633312193,0.6487131263368807,3.213825147748115,1408.057142857143,350.5,0.1999999999999999,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4,10,500,250,0.0033337748595,0.0034068159025109996,0.4949571404242435,0.4941245482241186,0.6616458833992469,0.6644653433496698,0.4817658322388296,0.4808630691011386,0.6553883112693794,0.6583830168326582,2.63858717927699,1170.4772727272727,443.6,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
