seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1736329235,False,500,50,0.0076308168348453,0.0076836801312419,0.3324775353016688,0.3364114456085138,0.6911259265394012,0.6975444117768852,0.302549740639592,0.3063176653290411,0.6891043362621866,0.6955841412829015,1.135550628233555,512.1333333333333,451.0,0.0,"[952, 1453, 1954, 2455, 2956, 3457, 3958, 4459, 4960, 5461, 5962, 6463, 6964, 7465, 7966, 8467, 8968, 9469, 9970, 10471, 10972, 11473, 11974, 12475, 12976, 13477, 13978, 14479, 14980, 15481, 15982, 16483, 16984, 17485, 17986, 18487, 18988, 19489, 19990, 20491, 20992, 21493, 21994, 22495, 22996, 23497, 23998]"
1736329286,False,1000,50,0.0151919154092256,0.0150838904122413,0.3324775353016688,0.3364114456085138,0.6818915897138598,0.6833409250900658,0.302549740639592,0.3063176653290411,0.6798874623546736,0.6814986216387339,7.599033816425122,1048.6666666666667,138.0,0.0,"[1153, 2154, 3155, 4156, 5157, 6158, 7159, 8160, 9161, 10162, 11163, 12164, 13165, 14166, 15167, 16168, 17169, 18170, 19171, 20172, 21173, 22174, 23175]"
1736329304,False,1000,100,0.0151361024941171,0.015091092078707,0.3324775353016688,0.3364114456085138,0.680607892666363,0.6835065634187751,0.302549740639592,0.3063176653290411,0.6776638577295552,0.680059813243401,1.9637952559300875,1048.6666666666667,534.0,0.0,"[1549, 2550, 3551, 4552, 5553, 6554, 7555, 8556, 9557, 10558, 11559, 12560, 13561, 14562, 15563, 16564, 17565, 18566, 19567, 20568, 21569, 22570, 23571]"
1736329322,False,1000,250,0.0153611545711677,0.0152459279077178,0.3324775353016688,0.3364114456085138,0.6857840904385275,0.6870677874860243,0.302549740639592,0.3063176653290411,0.6843547874316597,0.6859002645557782,1.4687208216619982,1048.6666666666667,714.0,0.0,"[1729, 2730, 3731, 4732, 5733, 6734, 7735, 8736, 9737, 10738, 11739, 12740, 13741, 14742, 15743, 16744, 17745, 18746, 19747, 20748, 21749, 22750, 23751]"
