n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1,10,100,50,0.00034982915276336003,0.00037389220162192,0.2430205663561918,0.24570857035694188,0.6387472651122086,0.6686553728824155,0.213906928474093,0.2146294933452455,0.6397864691394246,0.6691886773365708,15.689891470725575,70.6045116182651,4.5,0.0,1131.2,1.0858901166839794e-07,1.5820380916192192e-07,0.0,0.0,3.354730978307501e-05,2.8782557812685646e-05,0.0,0.0,2.59375117971992e-05,3.171104852042346e-05,0.006216099200592876,0.027972446402663526,0.0,0.0,0.4472135954999452,5
1,10,100,100,0.00057857620587144,0.0006036835691305,0.2430205663561918,0.24570857035694188,0.66584234543977,0.6868787897730825,0.213906928474093,0.2146294933452455,0.6652686368406907,0.6859060730789499,10.777026011224262,109.46587597968764,11.4,0.0,730.8,1.4513278703915379e-06,1.4705795234902676e-06,0.0,0.0,0.00022876215313336425,0.0002150984626378211,0.0,0.0,0.00023007456070311535,0.00021380136641011268,3.1193971041683004,0.2229397681075808,5.366563145999495,0.0,1.483239697419119,5
1,10,100,250,0.00118262190969448,0.00120797491340812,0.2430205663561918,0.24570857035694188,0.6890391948490342,0.701291492154779,0.213906928474093,0.2146294933452455,0.6854907486228271,0.6974617440450415,24.021305529215077,212.36158605881718,8.9,0.0,377.2,1.6364296212495953e-05,1.6087648878821768e-05,0.0,0.0,0.00020532031604302104,0.00016736338594167577,0.0,0.0,0.00017250899800357448,0.00018855565357255363,2.0193998832457036,2.9375169454695103,0.8944271909999157,0.0,5.069516742254629,5
1,10,250,50,0.000547782447771,0.0005721824476076,0.2430205663561918,0.24570857035694188,0.6620741389010439,0.6834281427767707,0.213906928474093,0.2146294933452455,0.6609987784435508,0.6819611521326157,7.466910386201725,104.53674540682417,14.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,250,100,0.000705621613263,0.0007283438013048,0.2430205663561918,0.24570857035694188,0.6720385072201037,0.6885416015502906,0.213906928474093,0.2146294933452455,0.6703630897189722,0.6864094019424796,3.75556080283353,131.44462809917354,35.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,250,250,0.0013343862496416402,0.00135636102319968,0.2430205663561918,0.24570857035694188,0.6879039819966244,0.6979183596924423,0.213906928474093,0.2146294933452455,0.6831844556772548,0.6931750730533782,6.84652144230392,239.62825048063718,35.0,0.0,333.4,2.190867653937518e-06,2.2269470279731725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011342995264345868,0.3970048342520853,0.0,0.0,0.5477225575051635,5
1,10,500,50,0.0007115577873207,0.00073537417211944,0.2430205663561918,0.24570857035694188,0.6712358567231356,0.6882565481027693,0.213906928474093,0.2146294933452455,0.6692811736717498,0.6860640629338145,8.037593922372903,132.62029971915288,16.5,0.0,601.8,5.200051533317363e-07,5.563215998875574e-07,0.0,0.0,5.591218297161583e-06,5.591218297161583e-06,0.0,0.0,4.805783663917706e-06,6.098348434134748e-06,0.0060088954817670796,0.09914677544915766,0.0,0.0,0.4472135954999452,5
1,10,500,100,0.0008603547689001,0.0008845656576480998,0.2430205663561918,0.24570857035694188,0.6766393698818528,0.6915296618115897,0.213906928474093,0.2146294933452455,0.6738978585444843,0.688563654123738,4.5893719806763285,158.33333333333334,34.5,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,500,250,0.0013840876414327,0.0014067481402763,0.2430205663561918,0.24570857035694188,0.6859286116146778,0.6958679752453585,0.213906928474093,0.2146294933452455,0.6807908349485806,0.6908069848991731,3.6845893211823815,248.70977917981082,67.5,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,1000,50,0.0009005045884119,0.0009217895710817,0.2430205663561918,0.24570857035694188,0.6788647871475901,0.6918547227605176,0.213906928474093,0.2146294933452455,0.675141567545566,0.6878437736833724,1.3002013002013002,163.82536382536384,126.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
