const,max_depth,n_samples,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
0.5,3,500,0.55,0.0016916162662478,0.0015099241487619,0.1387710094563437,0.1384702776756775,0.1658368697163096,0.1626290640558692,0.0892377551095781,0.0889535523418541,0.1233436809401486,0.1194681100621236,16.0,,,,,,,,,,,,1
0.5,3,1000,0.45,0.0016403551672706,0.0016039028302202,0.1387710094563437,0.1384702776756775,0.156814916296321,0.1561132088080997,0.0892377551095781,0.0889535523418541,0.1155025047127637,0.1154365474635923,11.0,,,,,,,,,,,,1
0.5,3,1000,0.5,0.0015674504931697,0.0015765635774323,0.1387710094563437,0.1384702776756775,0.1560129648812109,0.1558124770274334,0.0892377551095781,0.0889535523418541,0.1146329788339319,0.1151089066100241,11.0,,,,,,,,,,,,1
0.5,3,1000,0.55,0.0015674504931697,0.0015765635774323,0.1387710094563437,0.1384702776756775,0.1560129648812109,0.1558124770274334,0.0892377551095781,0.0889535523418541,0.1146329788339319,0.1151089066100241,11.0,,,,,,,,,,,,1
1.0,2,100,0.45,-5.907231405944937e-05,-9.815551174524694e-05,0.1387710094563437,0.1384702776756775,0.1321549102816854,0.1274768603602098,0.0892377551095781,0.0889535523418541,0.1045833663037601,0.1017086959048239,112.0,,,,,,,,,,,,1
1.0,2,100,0.5,-5.071865348538579e-05,-9.01001961916856e-05,0.1387710094563437,0.1384702776756775,0.1330905202659805,0.1283790557022087,0.0892377551095781,0.0889535523418541,0.1052981584184992,0.102314364159334,112.0,,,,,,,,,,,,1
1.0,2,100,0.55,-5.0269815843922194e-05,-9.196419251446965e-05,0.1387710094563437,0.1384702776756775,0.1330905202659805,0.1280783239215424,0.0892377551095781,0.0889535523418541,0.1049357438420482,0.1018056499657255,113.0,,,,,,,,,,,,1
1.0,2,250,0.45,0.0007284392020583,0.0005658212762165,0.1387710094563437,0.1384702776756775,0.160624185518094,0.1554449159621746,0.0892377551095781,0.0889535523418541,0.1205510450970057,0.1152116427701451,30.0,,,,,,,,,,,,1
1.0,2,250,0.5,0.0007774473440928,0.0006036912041523,0.1387710094563437,0.1384702776756775,0.1620944297791292,0.1565810138002472,0.0892377551095781,0.0889535523418541,0.1213230205788405,0.1156001205937421,30.0,,,,,,,,,,,,1
1.0,2,250,0.55,0.0007696505942237,0.0006003497399227,0.1387710094563437,0.1384702776756775,0.1618605272830554,0.1564807698733585,0.0892377551095781,0.0889535523418541,0.1210363553874771,0.1154899519395009,30.0,,,,,,,,,,,,1
1.0,2,500,0.45,0.0016306345440572,0.0015660329022844,0.1387710094563437,0.1384702776756775,0.1632305276172018,0.1619607712099442,0.0892377551095781,0.0889535523418541,0.1197785240889407,0.1186079898865792,15.0,,,,,,,,,,,,1
1.0,2,500,0.5,0.0015526670453659,0.0015482117597264,0.1387710094563437,0.1384702776756775,0.1620610151368329,0.1616934540715741,0.0892377551095781,0.0889535523418541,0.1181089907013532,0.1182490854525623,15.0,,,,,,,,,,,,1
1.0,2,500,0.55,0.0015237076887091,0.0015548946881856,0.1387710094563437,0.1384702776756775,0.1616266247869816,0.1617936979984629,0.0892377551095781,0.0889535523418541,0.1177419006304331,0.1183790855520323,15.0,,,,,,,,,,,,1
1.0,2,1000,0.45,0.0017193352308799,0.0014368296187389,0.1387710094563437,0.1384702776756775,0.1576836969960236,0.1542754034818057,0.0892377551095781,0.0889535523418541,0.1168205732031108,0.1130297145457644,11.0,,,,,,,,,,,,1
1.0,2,1000,0.5,0.0017254106203884,0.0014489803977557,0.1387710094563437,0.1384702776756775,0.1577505262806161,0.1544090620509907,0.0892377551095781,0.0889535523418541,0.1166911119094328,0.1129379885171438,11.0,,,,,,,,,,,,1
1.0,2,1000,0.55,0.0016646567253043,0.0014277165344763,0.1387710094563437,0.1384702776756775,0.157082233434691,0.1541751595549169,0.0892377551095781,0.0889535523418541,0.1158617667410818,0.112663123955029,11.0,,,,,,,,,,,,1
1.0,3,100,0.45,8.587203772908358e-05,-5.8565448325692847e-05,0.1387710094563437,0.1384702776756775,0.1467571089651485,0.133023690981388,0.0892377551095781,0.0889535523418541,0.1176033470816999,0.1036070702153392,93.0,,,,,,,,,,,,1
1.0,3,100,0.5,7.429425787145899e-05,-6.434096016619174e-05,0.1387710094563437,0.1384702776756775,0.1457546696962609,0.1324222274200554,0.0892377551095781,0.0889535523418541,0.1167202576180759,0.102956488294929,94.0,,,,,,,,,,,,1
1.0,3,100,0.55,3.479256568991414e-05,-8.026403768069333e-05,0.1387710094563437,0.1384702776756775,0.1421458883282654,0.1306846660206502,0.0892377551095781,0.0889535523418541,0.1140690122153949,0.1022224477819124,97.0,,,,,,,,,,,,1
1.0,3,250,0.45,0.0010387595322531,0.0008106682783178,0.1387710094563437,0.1384702776756775,0.1626624786981655,0.1571156480769873,0.0892377551095781,0.0889535523418541,0.1231668632871967,0.1160619934801782,23.0,,,,,,,,,,,,1
1.0,3,250,0.5,0.0009509250286809,0.0007476526213786,0.1387710094563437,0.1384702776756775,0.1615932101446854,0.156413940588766,0.0892377551095781,0.0889535523418541,0.1217806106171243,0.1153881338182533,24.0,,,,,,,,,,,,1
1.0,3,250,0.55,0.0009574580196426,0.0007338369519677,0.1387710094563437,0.1384702776756775,0.1636649179670531,0.1575500384268386,0.0892377551095781,0.0889535523418541,0.1240519977582979,0.1162226569320931,26.0,,,,,,,,,,,,1
1.0,3,500,0.45,0.0014779553323343,0.0014728146181348,0.1387710094563437,0.1384702776756775,0.1579844287766899,0.1576168677114311,0.0892377551095781,0.0889535523418541,0.1144740012359541,0.1146191734319318,13.0,,,,,,,,,,,,1
1.0,3,500,0.5,0.0014573924755366,0.0014728146181348,0.1387710094563437,0.1384702776756775,0.1577171116383199,0.1576168677114311,0.0892377551095781,0.0889535523418541,0.1140551298387,0.1146479348714097,13.0,,,,,,,,,,,,1
1.0,3,500,0.55,0.0014548221184369,0.001480525689434,0.1387710094563437,0.1384702776756775,0.1576836969960236,0.1577171116383199,0.0892377551095781,0.0889535523418541,0.1138878848373362,0.11453639863156,13.0,,,,,,,,,,,,1
1.0,3,1000,0.45,0.0017709760417014,0.0016607077221238,0.1387710094563437,0.1384702776756775,0.1564807698733585,0.1550773548969158,0.0892377551095781,0.0889535523418541,0.1146944177958311,0.1131635646499031,10.0,,,,,,,,,,,,1
1.0,3,1000,0.5,0.0018444882547532,0.0016774150432719,0.1387710094563437,0.1384702776756775,0.1572158920038761,0.1552444281083971,0.0892377551095781,0.0889535523418541,0.1157104958220424,0.1131980890809011,10.0,,,,,,,,,,,,1
1.0,3,1000,0.55,0.0018511711832124,0.00169412236442,0.1387710094563437,0.1384702776756775,0.1572827212884686,0.1554115013198783,0.0892377551095781,0.0889535523418541,0.1156266863738551,0.1133410757878295,10.0,,,,,,,,,,,,1
