n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
125,0.5,0.8,0.0006333282134987201,0.0004916420182980001,0.1387710094563437,0.1384702776756775,0.1506198416145955,0.14768603602098437,0.0892377551095781,0.0889535523418541,0.11015065279149605,0.10697733321685994,18.6,8.709498184491725e-05,7.848711499904052e-05,0.0,0.0,0.002395808881016836,0.0020937413286139764,0.0,0.0,0.002624144881243912,0.002400142566959733,1.8165902124584952,5
125,1.0,0.6,3.29022722971202e-05,-2.7192685473144026e-05,0.1387710094563437,0.1384702776756775,0.1421458883282654,0.1355698867243626,0.0892377551095781,0.0889535523418541,0.11049748720637483,0.10565163909089911,105.6,2.393744209378041e-05,2.151623991289029e-05,0.0,0.0,0.0022634566663271797,0.0023164084707578093,0.0,0.0,0.0013877756455710495,0.0022881465671353825,5.68330889535313,5
125,1.0,0.7,0.00047049082951334,0.0003575403938626,0.1387710094563437,0.1384702776756775,0.1540548668426504,0.15009857319477388,0.0892377551095781,0.0889535523418541,0.11502223941803728,0.111660694442697,32.4,8.839487629630525e-05,8.504859513533753e-05,0.0,0.0,0.0030969984062738957,0.002902365130997475,0.0,0.0,0.002551556229105421,0.002474971644003857,2.0736441353327715,5
125,1.0,0.8,0.0009033091634087012,0.0009147815239304219,0.1387710094563437,0.1384702776756775,0.14157783940922908,0.1413305710562368,0.0892377551095781,0.0889535523418541,0.09530130262021473,0.09554129646066312,4.0,0.0011970885959402048,0.0012224178302352473,0.0,0.0,0.003528924786636861,0.003594955875093077,0.0,0.0,0.0025917647363413662,0.0026851543592363563,1.0,5
250,0.1,0.6,4.347692386831541e-05,-0.00011133247953002731,0.1387710094563437,0.1384702776756775,0.14331540080863428,0.12677515287198848,0.0892377551095781,0.0889535523418541,0.11924493919763508,0.10280280197486387,105.0,3.6253865288659084e-05,1.370516468658395e-05,0.0,0.0,0.003803916186678506,0.0015336192391302817,0.0,0.0,0.004604964381323451,0.001294892967558857,2.5495097567963927,5
250,0.1,0.7,0.00020279096367686002,2.0425656300158894e-05,0.1387710094563437,0.1384702776756775,0.15655428208641026,0.1402679854312159,0.0892377551095781,0.0889535523418541,0.13339535878281755,0.11468343717363602,87.8,2.3623497629012613e-05,1.6063030727141502e-05,0.0,0.0,0.0018663506091402657,0.0013957164491872139,0.0,0.0,0.0019150595704451913,0.0015154144989829497,2.387467277262664,5
250,0.1,0.8,0.00047368043635756,0.00029419721341222003,0.1387710094563437,0.1384702776756775,0.16101179536873053,0.15227720787248972,0.0892377551095781,0.0889535523418541,0.12801086244032334,0.11829045029886291,47.0,7.823860392603806e-05,5.1742493807027556e-05,0.0,0.0,0.0038299944043944443,0.002462434700304822,0.0,0.0,0.004185331090949563,0.0014652198481906354,3.0822070014844876,5
250,0.5,0.6,0.00022932585235563998,9.307103024450563e-05,0.1387710094563437,0.1384702776756775,0.15651418451565471,0.14566110869783136,0.0892377551095781,0.0889535523418541,0.12526785006653204,0.11344573228563984,77.4,2.031464213231901e-05,1.5801205262641286e-05,0.0,0.0,0.0015358018103093164,0.001147684737134848,0.0,0.0,0.0018932587563881343,0.0009940794019935814,2.073644135332773,5
250,0.5,0.7,0.00052869264790818,0.00037940126764104,0.1387710094563437,0.1384702776756775,0.1574965749991646,0.15192301266414937,0.0892377551095781,0.0889535523418541,0.11931206567837649,0.11320002379631067,35.4,1.8433883496476622e-05,3.2541660276679495e-05,0.0,0.0,0.0010357461164064129,0.0014477836121932683,0.0,0.0,0.0005846796260496375,0.0010086943106235873,0.8944271909999153,5
250,0.5,0.8,8.114984557661924e-05,-0.000138432089513,0.1387710094563437,0.1384702776756775,0.1393390583753801,0.1375012530490861,0.0892377551095781,0.0889535523418541,0.0975677344443967,0.0955218425131099,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
