confidence,feature_proportion,n_clusters,n_samples,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
0.1,0.01,3,250,-7.110072680636891e-05,-0.00014048917193966,0.1387710094563437,0.1384702776756775,0.13096534901593873,0.1230460787917265,0.0892377551095781,0.0889535523418541,0.1060655636798696,0.09856851575743483,109.8,1.2997137405725859e-05,6.903335800047186e-06,0.0,0.0,0.001419355519378778,0.0007281019119839363,0.0,0.0,0.002014783114019743,0.0008980737240157346,0.8366600265340762,5
0.1,0.01,3,500,0.00022030215043736002,-7.5036389717905185e-06,0.1387710094563437,0.1384702776756775,0.15132823203127607,0.1380425702542854,0.0892377551095781,0.0889535523418541,0.11646704420988692,0.10267270609073212,57.0,1.718839890138621e-05,9.179566949079438e-06,0.0,0.0,0.0009797387373787854,0.0005232353160975588,0.0,0.0,0.0010924118656742956,0.000775395001385135,0.0,5
0.1,0.01,3,1000,0.000661132565433,0.000527473996248,0.1387710094563437,0.1384702776756775,0.1572827212884686,0.1532395495706218,0.0892377551095781,0.0889535523418541,0.11876863465563078,0.11467552969274522,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.1,0.1,2,100,-0.00010210204926430752,-0.00019491441489958,0.1387710094563437,0.1384702776756775,0.11439836936545592,0.09192368095699532,0.0892377551095781,0.0889535523418541,0.10800112335595044,0.08252989948706933,238.8,6.519028003013251e-06,7.22837380242471e-07,0.0,0.0,0.0013897438560996915,0.0005230218813278461,0.0,0.0,0.0011638963132141464,0.0006849459833362473,1.7888543819998346,5
0.1,0.1,2,250,-1.272938754143011e-05,-0.0001225203550862,0.1387710094563437,0.1384702776756775,0.1374344237644936,0.1256056403916196,0.0892377551095781,0.0889535523418541,0.1128570913919497,0.1009170070200341,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.1,0.1,2,500,0.00022791090504128,8.261482250487686e-05,0.1387710094563437,0.1384702776756775,0.15198984194874193,0.14326193738096032,0.0892377551095781,0.0889535523418541,0.11671018550823406,0.10774076945560504,58.0,1.2937587703466396e-05,9.150976668312353e-06,0.0,0.0,0.0007503800868016054,0.0005307566467621336,0.0,0.0,0.0017528825865628576,0.0012221329761906976,0.0,5
0.1,0.1,2,1000,0.0006618485934822,0.000527473996248,0.1387710094563437,0.1384702776756775,0.15730277007384633,0.1532395495706218,0.0892377551095781,0.0889535523418541,0.11887180219500326,0.11478623934234941,28.0,6.536411905887594e-07,0.0,0.0,0.0,1.830195333658913e-05,0.0,0.0,0.0,9.417864752766787e-05,0.00010106362070287035,0.0,5
0.1,0.1,3,100,-0.00010908042512993391,-0.00019158909742176,0.1387710094563437,0.1384702776756775,0.11110368563504525,0.0899121194907608,0.0892377551095781,0.0889535523418541,0.10467102632583143,0.08108788643233078,253.4,1.656398831277458e-05,4.801006346418271e-06,0.0,0.0,0.004414465037169938,0.0017081387347831168,0.0,0.0,0.0047757689908833134,0.0010946812052247995,2.8809720581775875,5
0.1,0.1,3,250,-5.63709303293668e-05,-0.00013203300021174,0.1387710094563437,0.1384702776756775,0.13255588598924045,0.12390817656296985,0.0892377551095781,0.0889535523418541,0.10813453868474576,0.0994545803918576,110.2,1.8038240721656142e-05,9.79780349381113e-06,0.0,0.0,0.0020083562134813626,0.0012775147991440576,0.0,0.0,0.0025113341949498033,0.0010053164852853321,1.6431676725154987,5
0.1,0.1,3,500,0.00023108863145931998,-1.6414210250793066e-06,0.1387710094563437,0.1384702776756775,0.15194306144952713,0.13837671667724794,0.0892377551095781,0.0889535523418541,0.11705854182493383,0.10291024420764054,57.0,1.5016892565039953e-05,9.977832482107122e-06,0.0,0.0,0.0008559628762066603,0.000568736451480148,0.0,0.0,0.0011562566750643812,0.0007243290758854367,0.0,5
0.1,0.1,3,1000,0.00066566740974464,0.0005284287003135999,0.1387710094563437,0.1384702776756775,0.15740969692919435,0.15326628128445882,0.0892377551095781,0.0889535523418541,0.1188826795713603,0.11477276252364495,28.0,1.0819686911150859e-05,2.8491558951119896e-06,0.0,0.0,0.00030295123351204464,7.977636506374475e-05,0.0,0.0,0.0003128502854294198,0.00013624759218424054,0.0,5
