const,max_depth,n_samples,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
0.5,3,100,0.55,0.0018715192515682,0.0019337168432648,0.3058823529411765,0.3002437957116959,0.6783146840032506,0.6850534475214103,0.2824474041486233,0.2644454333478672,0.6702462539826183,0.6772638681132394,4.14832361516035,406.5357142857143,98.0,0.0,199.0,,,,,,,,,,,,,,,,1
0.5,3,250,0.45,0.0092482965556041,0.0094186409951865,0.3058823529411765,0.3002437957116959,0.6758142151653435,0.6769894355191598,0.2824474041486233,0.2644454333478672,0.6572045581551862,0.658104499355084,14.045724412937528,2141.972972972973,152.5,0.0,40.0,,,,,,,,,,,,,,,,1
0.5,3,250,0.5,0.0086586002317294,0.0088153156623843,0.3058823529411765,0.3002437957116959,0.6782021629055448,0.6793023691942239,0.2824474041486233,0.2644454333478672,0.6603328806783559,0.6611390438435646,12.992295081967214,1981.325,152.5,0.0,43.0,,,,,,,,,,,,,,,,1
0.5,3,250,0.55,0.0082757183638598,0.0084279691331013,0.3058823529411765,0.3002437957116959,0.6782896793148715,0.6795024067012565,0.2824474041486233,0.2644454333478672,0.6606097737110753,0.6618483229726663,12.414317042606516,1886.9761904761904,152.0,0.0,45.0,,,,,,,,,,,,,,,,1
0.5,3,500,0.45,0.0125247621860133,0.0127554088805444,0.3058823529411765,0.3002437957116959,0.6691004563355629,0.6701506532474839,0.2824474041486233,0.2644454333478672,0.6479599862994546,0.6493052775517799,11.944968075402857,3022.076923076923,253.0,0.0,29.0,,,,,,,,,,,,,,,,1
0.5,3,500,0.5,0.0125635625645325,0.012789035875261,0.3058823529411765,0.3002437957116959,0.6702256673126211,0.6711258360942677,0.2824474041486233,0.2644454333478672,0.6493206223200657,0.6504849585230158,13.139464882943145,3022.076923076923,230.0,0.0,29.0,,,,,,,,,,,,,,,,1
0.5,3,500,0.55,0.0125652870258,0.0127894669905779,0.3058823529411765,0.3002437957116959,0.6702756766893793,0.6711383384384572,0.2824474041486233,0.2644454333478672,0.6493895422975721,0.6505161196446868,13.139464882943145,3022.076923076923,230.0,0.0,29.0,,,,,,,,,,,,,,,,1
0.5,3,1000,0.45,0.0150486549561376,0.0152841157717071,0.3058823529411765,0.3002437957116959,0.6670500718884791,0.6670625742326686,0.2824474041486233,0.2644454333478672,0.6457939739270541,0.6452657809351653,4.049836342519269,3652.9523809523807,902.0,0.0,24.0,,,,,,,,,,,,,,,,1
0.5,3,1000,0.5,0.0150470921631139,0.0152794273926361,0.3058823529411765,0.3002437957116959,0.6670125648559104,0.6669500531349628,0.2824474041486233,0.2644454333478672,0.6457263734352888,0.6451046334504853,4.065559000450486,3652.904761904762,898.5,0.0,24.0,,,,,,,,,,,,,,,,1
0.5,3,1000,0.55,0.0150507386801691,0.0152809901856598,0.3058823529411765,0.3002437957116959,0.6671000812652372,0.6669875601675314,0.2824474041486233,0.2644454333478672,0.6457160497534485,0.645017490328307,4.067822674726906,3652.904761904762,898.0,0.0,24.0,,,,,,,,,,,,,,,,1
1.0,2,100,0.45,0.0015212214430123,0.0015769417671163,0.3058823529411765,0.3002437957116959,0.6755391635931737,0.6834406451209601,0.2824474041486233,0.2644454333478672,0.6693929763830563,0.6772437504665234,3.668600368324125,332.0083333333333,90.5,0.0,243.0,,,,,,,,,,,,,,,,1
1.0,2,100,0.5,0.0014331480926992,0.0014885573146132,0.3058823529411765,0.3002437957116959,0.6742014127648934,0.6828030255672939,0.2824474041486233,0.2644454333478672,0.6683330996416905,0.6768728841921785,2.6251770829901493,313.70866141732284,119.5,0.0,257.0,,,,,,,,,,,,,,,,1
1.0,2,100,0.55,0.0013458271601107,0.0013983917604988,0.3058823529411765,0.3002437957116959,0.6746389948115271,0.6834031380883916,0.2824474041486233,0.2644454333478672,0.6695508781742939,0.6782683550152487,2.4604980777841248,294.02952029520293,119.5,0.0,274.0,,,,,,,,,,,,,,,,1
