n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
250,1.0,0.6,0.013189895174942321,0.013402993239327799,0.3058823529411765,0.3002437957116959,0.6654022629242984,0.6655847971494655,0.2824474041486233,0.2644454333478672,0.6438090055359031,0.6441353714789513,28.851453188277254,3272.7964170901564,141.8,0.0,27.4,0.0010303934694103852,0.001041284753405672,0.0,0.0,0.002683717803674823,0.0029835633571144767,0.0,0.0,0.00245355281734934,0.002726044938728342,15.000794638458443,294.1725003640788,68.73918096689835,0.0,2.3021728866442674,5
250,1.0,0.7,0.038221055336764495,0.03785758440818761,0.3058823529411765,0.3002437957116959,0.6337063199349877,0.6251622179158592,0.2824474041486233,0.2644454333478672,0.6077658959371358,0.6000988509813101,43.23260892388451,13726.353333333333,317.5,0.0,8.6,0.0020018003097634586,0.0014990456196215338,0.0,0.0,0.004123338695526427,0.008145872590293472,0.0,0.0,0.00595743083163059,0.00958278280934079,4.412144450129733,1400.8558629161907,0.0,0.0,0.5477225575051662,5
250,1.0,0.8,0.1533412514846533,0.1461711570919547,0.3058823529411765,0.3002437957116959,0.6125648559104833,0.5925861098956055,0.2824474041486233,0.2644454333478672,0.5867223975993044,0.5683718143741195,,,287.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5
500,0.1,0.6,0.007474277408603259,0.00761684067947368,0.3058823529411765,0.3002437957116959,0.6781546539976245,0.6796299306119897,0.2824474041486233,0.2644454333478672,0.6610721052050157,0.6622903967737277,15.074044688272682,1651.9838073691014,148.6,0.0,50.2,0.0007891061270885292,0.0008006703101797651,0.0,0.0,0.005134335421777179,0.005230669137451574,0.0,0.0,0.005952191243524325,0.006177388674459532,10.700668404471699,187.5654854471136,85.27338388969913,0.0,4.7116875957558975,5
500,0.1,0.7,0.043857633028414986,0.04339782459211098,0.3058823529411765,0.3002437957116959,0.6281652809901856,0.6203788210289429,0.2824474041486233,0.2644454333478672,0.5978244447855958,0.5907613728049295,331.1805122455452,13091.3,41.2,0.0,7.6,0.009107933829790468,0.008002313757150763,0.0,0.0,0.0015419349459949666,0.007757213426517876,0.0,0.0,0.0023370839754963484,0.007686323434888829,115.93083934420174,4661.1085537670115,12.567816039392048,0.0,1.5165750888103102,5
500,0.1,0.8,0.0637494530224417,0.060268800400075,0.3058823529411765,0.3002437957116959,0.624629618053385,0.601587797712071,0.2824474041486233,0.2644454333478672,0.592870786190159,0.5726612059689656,667.65,26706.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
500,0.5,0.6,0.013670185381981281,0.013917372470301101,0.3058823529411765,0.3002437957116959,0.669205476026755,0.6701381509032943,0.2824474041486233,0.2644454333478672,0.6483347116150423,0.6496026960193266,18.120137879428054,3241.949242424242,178.9,0.0,26.6,0.0004264558853226486,0.00043233012153142525,0.0,0.0,0.001800502517222082,0.001930084182980796,0.0,0.0,0.0019259726085304575,0.002046139168930403,0.6605613899418717,127.59702043575196,0.6519202405202654,0.0,0.8944271909999155,5
500,0.5,0.7,0.04475553451986528,0.044249725394940084,0.3058823529411765,0.3002437957116959,0.6358217165718572,0.6265449771832218,0.2824474041486233,0.2644454333478672,0.6086611202769179,0.6006761420583202,39.00742490273164,12237.3,313.7,0.0,7.4,0.0028862992115123057,0.0026643146864408942,0.0,0.0,0.004036828634166645,0.00557576097483041,0.0,0.0,0.005397945283282841,0.006457735941877413,4.623628536554234,1457.2158642424945,0.27386127875258176,0.0,0.5477225575051662,5
500,0.5,0.8,0.063981996624367,0.0608289054197662,0.3058823529411765,0.3002437957116959,0.6257923360630118,0.604388322810527,0.2824474041486233,0.2644454333478672,0.5964890778118875,0.577649785191037,84.99046104928458,26729.5,314.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
500,1.0,0.6,0.0126592116504862,0.012862695933674919,0.3058823529411765,0.3002437957116959,0.6668025254735263,0.6669825592298555,0.2824474041486233,0.2644454333478672,0.6465847604204978,0.6468239811610792,8.10303378215654,2937.349746031746,362.5,0.0,28.6,0.00078016167697697,0.0007808152955164428,0.0,0.0,0.0007246184399369201,0.0006979287371007214,0.0,0.0,0.0008924587983716373,0.0008808885837058633,0.49517774591708663,179.50193289494396,0.0,0.0,1.8165902124584956,5
500,1.0,0.7,0.03547866613878986,0.035033693817590736,0.3058823529411765,0.3002437957116959,0.6236694380196287,0.6141001437769582,0.2824474041486233,0.2644454333478672,0.5956808763337775,0.5874649910454044,25.112851231527095,9103.408571428572,362.5,0.0,9.0,0.002701620435863306,0.0025740639368469647,0.0,0.0,0.0013543391925615923,0.002208892149962123,0.0,0.0,0.001124494167320615,0.0019312431223942638,3.0014587459734856,1088.028795415389,0.0,0.0,0.7071067811865475,5
500,1.0,0.8,0.1529661811589673,0.1456585609801838,0.3058823529411765,0.3002437957116959,0.6118147152591111,0.5915609176720635,0.2824474041486233,0.2644454333478672,0.5867728264273576,0.5663201372763149,,,484.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,5
