n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1,10,1000,100,0.0008473100334219,0.0008847879907714999,0.3058823529411765,0.3002437957116959,0.6702256673126211,0.6807026317434519,0.2824474041486233,0.2644454333478672,0.6650641567596808,0.6753848040600715,3.883988660175028,184.4894613583138,47.5,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,1000,250,0.0011771838629999,0.0012219438580631,0.3058823529411765,0.3002437957116959,0.6731637181971619,0.6814902794273926,0.2824474041486233,0.2644454333478672,0.6670942563571788,0.6749936588590598,2.031326860841424,253.91585760517802,125.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,100,50,0.0003198344597468,0.0003519694860342,0.3058823529411765,0.3002437957116959,0.6356316809401763,0.6631243358129649,0.2824474041486233,0.2644454333478672,0.635767006568066,0.6629360659262867,11.083518621456363,77.58463035019456,7.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,100,100,0.00052434869019196,0.00056125591014576,0.3058823529411765,0.3002437957116959,0.6556229292992437,0.6746014877789586,0.2824474041486233,0.2644454333478672,0.6531959048897013,0.6723811785856828,18.443697868396665,119.88403614457832,6.5,0.0,667.0,3.687407200650906e-07,2.729188592933268e-07,0.0,0.0,0.00024595006029763563,0.00018203687914686441,0.0,0.0,0.00024219667951593806,0.00017206415726078313,0.0,0.0,0.0,0.0,0.0,5
1,20,100,250,0.00112700200992878,0.00117296809690962,0.3058823529411765,0.3002437957116959,0.6752791148340314,0.684708382821779,0.2824474041486233,0.2644454333478672,0.6688811624563821,0.6784452280985617,14.441363290033255,245.50317593056533,17.0,0.0,327.8,1.3199782984868683e-05,1.3138065896625166e-05,0.0,0.0,0.000706044913413505,0.0005221581262706514,0.0,0.0,0.0006704049344257104,0.0004674377499380453,0.1445785913412287,2.457836052800862,0.0,0.0,3.27108544675922,5
1,20,250,50,0.00044613474987746,0.00048210527184058003,0.3058823529411765,0.3002437957116959,0.6507445145964869,0.6729111708445334,0.2824474041486233,0.2644454333478672,0.6493672891144983,0.6712117695450119,7.662722462722462,103.44675324675325,13.5,0.0,773.0,6.201126976534078e-08,1.7717505655058907e-08,0.0,0.0,4.793471154005927e-05,1.3695631868605799e-05,0.0,0.0,4.982364867120347e-05,1.886672147485682e-05,0.0,0.0,0.0,0.0,0.0,5
1,20,250,100,0.0005919807442887,0.0006320302703815,0.3058823529411765,0.3002437957116959,0.6581108957929612,0.6763018065887354,0.2824474041486233,0.2644454333478672,0.6560404052700964,0.6738091593387643,9.952077077077078,134.35304054054055,13.5,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,250,250,0.0011148497071029,0.0011588181958429,0.3058823529411765,0.3002437957116959,0.6704382071638432,0.6791773457523286,0.2824474041486233,0.2644454333478672,0.6645554674398427,0.6726158712365798,7.086867060297012,244.49691358024694,34.5,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,500,50,0.0006227389275977,0.0006624060510473,0.3058823529411765,0.3002437957116959,0.6627117584547103,0.6798024629618054,0.2824474041486233,0.2644454333478672,0.6601952988115359,0.6770773177314231,4.157842367111809,139.2877192982456,33.5,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,500,100,0.0007497729353665,0.0007935311400298999,0.3058823529411765,0.3002437957116959,0.6627742701756579,0.6779646183659436,0.2824474041486233,0.2644454333478672,0.6595135205234964,0.6747059952887762,2.7500086646102657,167.7505285412262,61.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
