seed,const,max_depth,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1734275207,0.5,2,250,0.45,0.0011733426344066,0.0009148095115712,0.6654367221059588,0.6656570106839961,0.7076770569445974,0.6985901531005617,0.6419238618598095,0.6422675803806399,0.6409464952049168,0.6735064004714473,"[499, 999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8508, 9008, 9508, 10008, 10508, 11008, 11508, 12008, 12508, 13008, 13508, 14008, 14508, 15010, 15510, 16010, 16510, 17010, 17510, 18010]"
1734275209,0.5,2,250,0.5,0.0012085276156209,0.0009316371112824,0.6654367221059588,0.6656570106839961,0.7089437162683115,0.6991959466901642,0.6419238618598095,0.6422675803806399,0.6409665585024747,0.6742594734074868,"[499, 999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8508, 9008, 9508, 10008, 10508, 11008, 11508, 12008, 12508, 13008, 13508, 14008, 14508, 15008, 15508, 16008, 16508, 17008, 17508, 18008]"
1734275211,0.5,2,250,0.55,0.0012085276156209,0.0009316371112824,0.6654367221059588,0.6656570106839961,0.7089437162683115,0.6991959466901642,0.6419238618598095,0.6422675803806399,0.6409665585024747,0.6742594734074868,"[499, 999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8508, 9008, 9508, 10008, 10508, 11008, 11508, 12008, 12508, 13008, 13508, 14008, 14508, 15008, 15508, 16008, 16508, 17008, 17508, 18008]"
1734275213,0.5,2,500,0.45,0.001899988985571,0.0016827599711177,0.6654367221059588,0.6656570106839961,0.6996365238462385,0.695946690164115,0.6419238618598095,0.6422675803806399,0.6231131937606976,0.6739033003493342,"[999, 1999, 2999, 4025, 5025, 6025, 7025, 8025, 9025, 10048, 11048, 12075, 13075, 14075, 15075, 16075, 17075, 18075]"
1734275216,0.5,2,500,0.5,0.0019305846214096,0.0016919386618692,0.6654367221059588,0.6656570106839961,0.7001872452913317,0.6961119065976429,0.6419238618598095,0.6422675803806399,0.6252918300917202,0.6740304104113044,"[999, 1999, 2999, 4025, 5025, 6025, 7025, 8025, 9025, 10025, 11025, 12075, 13075, 14075, 15075, 16075, 17075, 18075]"
1734275219,0.5,2,500,0.55,0.0019489420029127,0.0016582834624469,0.6654367221059588,0.6656570106839961,0.7005176781583875,0.6955061130080405,0.6419238618598095,0.6422675803806399,0.6262102215445315,0.6736108780528458,"[999, 1999, 2999, 4024, 5024, 6024, 7024, 8024, 9024, 10024, 11024, 12074, 13074, 14074, 15074, 16074, 17074, 18074]"
1734275222,0.5,2,1000,0.45,0.0044730819595892,0.003169707872869,0.6654367221059588,0.6656570106839961,0.7056944597422624,0.6941843815398172,0.6419238618598095,0.6422675803806399,0.6269611723639495,0.674708872359943,"[1999, 3999, 5999, 7999, 10098, 12098, 14098, 16098, 18098]"
1734275225,0.5,2,1000,0.5,0.0044730819595892,0.003169707872869,0.6654367221059588,0.6656570106839961,0.7056944597422624,0.6941843815398172,0.6419238618598095,0.6422675803806399,0.6269611723639495,0.674708872359943,"[1999, 3999, 5999, 7999, 10098, 12098, 14098, 16098, 18098]"
1734275227,0.5,2,1000,0.55,0.0044057715607445,0.0031758270000367,0.6654367221059588,0.6656570106839961,0.70508866615266,0.6942394536843265,0.6419238618598095,0.6422675803806399,0.6256885164768444,0.674664734325259,"[1999, 3999, 5999, 7999, 10097, 12097, 14097, 16097, 18097]"
1734275237,0.5,3,250,0.45,0.0012115871792047,0.0009469349292016,0.6654367221059588,0.6656570106839961,0.7090538605573301,0.6997466681352572,0.6419238618598095,0.6422675803806399,0.6393882452517446,0.6746622445867643,"[499, 999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6503, 7003, 7503, 8003, 8509, 9009, 9509, 10009, 10509, 11009, 11509, 12009, 12509, 13009, 13509, 14009, 14509, 15009, 15509, 16009, 16509, 17009, 17509, 18009]"
1734275239,0.5,3,250,0.5,0.0012131169609966,0.0009652923107047,0.6654367221059588,0.6656570106839961,0.7091089327018394,0.7004075338693688,0.6419238618598095,0.6422675803806399,0.6413610774885176,0.6754213300022291,"[499, 999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6503, 7003, 7503, 8003, 8508, 9008, 9508, 10008, 10508, 11008, 11508, 12008, 12508, 13008, 13508, 14008, 14508, 15008, 15508, 16008, 16508, 17008, 17508, 18008]"
1734275241,0.5,3,250,0.55,0.0012207658699563,0.0009530540563693,0.6654367221059588,0.6656570106839961,0.7093842934243859,0.6999669567132945,0.6419238618598095,0.6422675803806399,0.6414676357241667,0.6750085301207385,"[499, 999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6502, 7002, 7502, 8002, 8508, 9008, 9508, 10008, 10508, 11008, 11508, 12008, 12508, 13008, 13508, 14008, 14508, 15008, 15508, 16008, 16508, 17008, 17508, 18008]"
1734275244,0.5,3,500,0.45,0.0021569923266145,0.0018296190231425,0.6654367221059588,0.6656570106839961,0.7042625839850204,0.6985901531005617,0.6419238618598095,0.6422675803806399,0.6412905357109354,0.6765592593116587,"[999, 1999, 2999, 4032, 5032, 6032, 7032, 8032, 9032, 10050, 11050, 12084, 13084, 14084, 15103, 16103, 17103, 18103]"
1734275247,0.5,3,500,0.5,0.0020958010549375,0.0018112616416394,0.6654367221059588,0.6656570106839961,0.7031611410948342,0.6982597202335059,0.6419238618598095,0.6422675803806399,0.6383675355299216,0.6761446957494073,"[999, 1999, 2999, 4032, 5032, 6032, 7032, 8032, 9032, 10049, 11049, 12084, 13084, 14084, 15101, 16101, 17101, 18101]"
