seed,confidence,feature_proportion,n_clusters,n_samples,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1733480481,0.1,0.1,2,100,0.0005050100060182492,0.0005450211900003709,0.3058823529411765,0.30024379571169596,0.6487841470275677,0.6703131837219478,0.2824474041486233,0.26444543334786724,0.6480462336060026,0.6693795037166689,2.909160639929871,117.82100591715977,40.5,0.0,"[199, 299, 399, 499, 599, 699, 915, 1015, 1118, 1218, 1329, 1517, 1767, 1925, 2025, 2129, 2243, 2343, 2443, 2543, 2643, 2743, 2843, 2949, 3049, 3346, 3446, 3560, 3675, 3775, 3927, 4052, 4152, 4252, 4352, 4452, 4574, 4674, 4774, 4892, 4994, 5094, 5194, 5294, 5394, 5501, 5617, 5717, 5817, 5917, 6017, 6117, 6217, 6317, 6417, 6517, 6617, 6717, 6817, 6917, 7017, 7171, 7271, 7411, 7511, 7611, 7711, 7811, 7917, 8071, 8171, 8326, 8426, 8526, 8645, 8752, 8852, 9064, 9183, 9283, 9426, 9539, 9639, 9739, 9839, 9953, 10053, 10153, 10253, 10357, 10460, 10578, 10683, 10860, 10960, 11060, 11163, 11263, 11479, 11579, 11698, 11798, 11924, 12024, 12124, 12293, 12393, 12493, 12594, 12700, 12800, 12900, 13026, 13126, 13226, 13326, 13430, 13556, 13656, 13756, 13917, 14017, 14117, 14217, 14317, 14417, 14569, 14669, 14769, 14869, 14976, 15095, 15195, 15299, 15436, 15581, 15776, 15876, 16182, 16282, 16479, 16767, 16869, 16974, 17074, 17174, 17275, 17386, 17490, 17590, 17690, 17790, 17951, 18059, 18159, 18259, 18367, 18467, 18581, 18681, 18781, 18881, 18981, 19097, 19197, 19314, 19414, 19609, 19764, 20006, 20106, 20206, 20306, 20440, 20563, 20663, 20763, 20886, 20986, 21098, 21198, 21298, 21420, 21520, 21660, 21760, 21860, 21960, 22060, 22175, 22275, 22381, 22481, 22581, 22705, 22938, 23038, 23138, 23238, 23338, 23482, 23582, 23682, 23782, 23912, 24107, 24207, 24346, 24446, 24559, 24715, 24836, 24936, 25173, 25286, 25392, 25492, 25627, 25727, 25828, 25950, 26050, 26150, 26250, 26350, 26581, 26681, 26783, 26883, 27022, 27177, 27277, 27377, 27477, 27662, 27762, 27866, 27966, 28099, 28199, 28301, 28434, 28534, 28634, 28734, 28855, 28955, 29055, 29208, 29326, 29426, 29576, 29718, 29818, 29918, 30018, 30118, 30218, 30318, 30418, 30518, 30623, 30736, 30843, 30944, 31147, 31254, 31354, 31481, 31682, 31782, 31882, 31982, 32105, 32205, 32308, 32414, 32516, 32616, 32800, 32900, 33013, 33113, 33213, 33313, 33413, 33514, 33630, 33866, 33966, 34071, 34171, 34271, 34371, 34473, 34573, 34673, 34849, 35015, 35115, 35215, 35352, 35466, 35587, 35988, 36088, 36260, 36372, 36590, 36696, 36796, 36896, 37001, 37101, 37201, 37303, 37446, 37546, 37667, 37767, 37872, 37972, 38072, 38205, 38357, 38457, 38584, 38684, 38784, 38884, 39006, 39106, 39206, 39306, 39409, 39509, 39637, 39779, 39914, 40065, 40165, 40265, 40365, 40465, 40605, 40705, 40805, 40905, 41011, 41176, 41281, 41381, 41481, 41581, 41681, 41781, 41881, 41984, 42235, 42335, 42435, 42535, 42635, 42761, 42861, 42961, 43061, 43185, 43339, 43467, 43657, 43758, 43858, 43958, 44058, 44158, 44258, 44406, 44527, 44632, 44732, 44832, 44935, 45035, 45135, 45235, 45335, 45435, 45556, 45690, 45790, 45890, 46047, 46148, 46249, 46349, 46449, 46549, 46649, 46769, 46876, 46976, 47076, 47206, 47306, 47423, 47537, 47637, 47737, 47889, 48001, 48101, 48201, 48301, 48465, 48565, 48665, 48765, 48976, 49076, 49176, 49348, 49474, 49688, 49788, 49888, 49988, 50088, 50188, 50288, 50388, 50488, 50588, 50814, 50914, 51014, 51115, 51262, 51362, 51472, 51615, 51715, 51815, 52018, 52118, 52218, 52318, 52418, 52525, 52625, 52758, 52932, 53032, 53132, 53232, 53332, 53432, 53532, 53632, 53736, 53836, 53958, 54058, 54194, 54294, 54394, 54494, 54594, 54694, 54794, 54894, 55007, 55144, 55244, 55383, 55483, 55583, 55683, 55783, 56127, 56249, 56349, 56449, 56549, 56649, 56776, 56876, 56976, 57076, 57176, 57276, 57376, 57499, 57599, 57699, 57831, 57931, 58048, 58234, 58334, 58461, 58562, 58662, 58777, 58877, 58996, 59096, 59204, 59421, 59521, 59626, 59726, 59840, 59951, 60051, 60221, 60322, 60422, 60569, 60669, 60769, 60869, 61004, 61104, 61247, 61347, 61447, 61678, 61779, 61879, 61988, 62088, 62188, 62288, 62388, 62488, 62609, 62709, 62825, 62925, 63025, 63242, 63448, 63548, 63648, 63748, 63848, 63948, 64048, 64167, 64267, 64374, 64474, 64736, 64836, 64936, 65049, 65150, 65261, 65362, 65462, 65638, 65738, 65852, 65952, 66058, 66158, 66258, 66460, 66560, 66711, 66811, 67000, 67100, 67235, 67388, 67497, 67597, 67705, 67805, 67905, 68009, 68109, 68209, 68315, 68415, 68517, 68681, 68781, 68888, 68988, 69096, 69197, 69297, 69397, 69505, 69605, 69705, 69805, 69916, 70027, 70127, 70227, 70327, 70427, 70528, 70698, 70807, 70907, 71007, 71107, 71207, 71408, 71572, 71699, 71799, 71924, 72024, 72124, 72240, 72340, 72442, 72557, 72676, 72776, 72876, 72976, 73076, 73176, 73301, 73401, 73610, 73755, 73855, 74017, 74118, 74241, 74341, 74441, 74541, 74720, 74845, 74955, 75267, 75367, 75467, 75607, 75847, 76063, 76163, 76263, 76363, 76463, 76585, 76685, 76785, 76885, 76985, 77085, 77550, 77650, 77895, 77995, 78095, 78195, 78295, 78395, 78496, 78648, 78758, 78870, 78993, 79098, 79205, 79309, 79486, 79586, 79686, 79846]"
1733480591,0.1,0.1,2,250,0.0012992684355266966,0.001351804881855064,0.3058823529411765,0.30024379571169596,0.672276051759705,0.681452772394824,0.2824474041486233,0.26444543334786724,0.6676905506445129,0.6762957712084914,1.8317724592438434,283.9247311827957,155.0,0.0,"[499, 752, 1012, 1274, 1616, 1866, 2152, 2806, 3195, 3445, 3712, 3962, 4212, 4474, 4724, 4994, 5244, 5494, 5939, 6189, 6439, 6689, 6939, 7189, 7439, 7689, 7939, 8189, 8439, 8689, 8939, 9189, 9439, 9689, 9939, 10398, 10657, 10953, 11208, 11458, 11708, 11977, 12227, 12643, 12893, 13143, 13393, 13643, 13893, 14143, 14393, 14905, 15155, 15405, 15655, 15905, 16230, 16480, 17134, 17384, 17634, 17884, 18134, 18384, 18634, 18884, 19172, 19540, 19818, 20068, 20434, 20684, 20938, 21188, 21443, 21693, 21943, 22193, 22474, 22724, 22974, 23224, 23474, 23724, 23974, 24224, 24474, 24724, 24982, 25234, 25484, 25737, 25987, 26237, 26487, 26737, 26987, 27237, 27487, 27966, 28316, 28642, 29066, 29316, 29566, 29816, 30066, 30316, 30566, 30887, 31137, 31387, 31641, 31891, 32156, 32406, 32656, 32907, 33158, 33408, 33709, 33959, 34209, 34459, 34709, 34959, 35209, 35463, 35713, 35981, 36241, 36491, 36741, 36991, 37250, 37500, 37750, 38000, 38271, 38521, 38773, 39023, 39273, 39523, 39773, 40172, 40422, 40672, 40923, 41173, 41544, 41794, 42044, 42341, 42682, 42932, 43184, 43434, 43684, 43934, 44184, 44434, 44684, 44948, 45198, 45501, 45751, 46001, 46251, 46501, 46751, 47007, 47692, 47942, 48192, 48444, 48694, 48944, 49209, 49462, 49766, 50016, 50266, 50516, 50766, 51016, 51348, 51598, 51848, 52098, 52348, 52603, 53005, 53255, 53505, 53755, 54005, 54340, 54593, 54843, 55100, 55823, 56314, 56564, 56834, 57084, 57334, 57587, 57837, 58087, 58353, 58603, 58853, 59103, 59379, 59629, 59879, 60129, 60379, 60629, 60879, 61129, 61379, 61734, 61985, 62235, 63094, 63376, 64217, 64506, 64756, 65251, 65509, 65858, 66108, 66358, 66608, 66921, 67171, 67423, 67673, 67961, 68250, 68500, 68750, 69090, 69380, 69630, 69896, 70203, 70495, 70963, 71215, 71719, 71969, 72219, 72483, 72733, 73117, 73367, 73740, 73990, 74257, 74507, 74798, 75342, 75592, 75929, 76325, 76575, 76825, 77075, 77332, 77619, 77964, 78214, 78464, 78714, 78964, 79214, 79464, 79714]"
1733480684,0.1,0.1,2,500,0.0025356795215429424,0.002601508190949068,0.3058823529411765,0.30024379571169596,0.678627242607989,0.6826654997812089,0.2824474041486233,0.26444543334786724,0.669644161850699,0.6734403217635695,2.133511673151751,548.3125,257.0,0.0,"[999, 1499, 2252, 2752, 3252, 3752, 4252, 4752, 5252, 5752, 6252, 6850, 7350, 7850, 8350, 8850, 9465, 10097, 10651, 11151, 11651, 12151, 13791, 14291, 14963, 15463, 16062, 16875, 17383, 18078, 18578, 19078, 19578, 20198, 20801, 21301, 21801, 22301, 22801, 23301, 23801, 24301, 24801, 25301, 25801, 26301, 26801, 27301, 27801, 28301, 28808, 29308, 29808, 30308, 30808, 31308, 31898, 32822, 33329, 33829, 34329, 34829, 35329, 35829, 36377, 37150, 37650, 38150, 38650, 39150, 39650, 40214, 40907, 41407, 41907, 42407, 42907, 43407, 43907, 44407, 45085, 45585, 46133, 46642, 47645, 48145, 48645, 49145, 49645, 50145, 50645, 51145, 51645, 52145, 52645, 53145, 53645, 54145, 54645, 55159, 56029, 56539, 57039, 57539, 58039, 58539, 59039, 59539, 60039, 60592, 61093, 61593, 62093, 62974, 63474, 63974, 64474, 64974, 65474, 66137, 66637, 67137, 67637, 68137, 68637, 69137, 69637, 70222, 70780, 71280, 71783, 72283, 72783, 73451, 73956, 74456, 74956, 75456, 75956, 76456, 76956, 77456, 77956, 78456, 78956, 79456, 79956]"
1733480769,0.1,0.1,2,1000,0.004814736096351398,0.0049237565376841486,0.3058823529411765,0.30024379571169596,0.6669875601675314,0.6695255360380071,0.2824474041486233,0.26444543334786724,0.6522569863775028,0.6548792302585044,1.4493739691108112,1073.986111111111,741.0,0.0,"[1999, 2999, 3999, 4999, 6230, 7230, 8230, 9230, 10230, 11230, 12230, 13439, 14439, 15439, 16439, 17439, 18727, 19727, 21100, 22100, 23100, 24100, 25100, 26100, 27100, 28100, 29100, 30105, 31105, 32105, 33145, 34145, 35145, 36145, 37285, 38285, 39285, 40285, 41285, 42285, 43314, 44314, 45314, 46314, 47314, 48314, 49314, 50314, 51314, 52314, 53314, 54314, 55314, 56561, 57561, 58561, 59561, 60660, 61660, 62660, 63768, 65283, 67124, 68300, 69300, 70300, 71326, 72326, 73326, 74326, 75326, 76326, 77326, 78326, 79326]"
1733480847,0.1,0.1,3,100,0.0004624340605247472,0.0005028419083666382,0.3058823529411765,0.30024379571169596,0.6466962555479152,0.6708382821779083,0.2824474041486233,0.26444543334786724,0.6466135841044971,0.6708690915114387,2.856482145418041,108.54632152588556,38.0,0.0,"[199, 299, 399, 499, 599, 699, 840, 940, 1040, 1140, 1240, 1340, 1440, 1540, 1699, 1799, 1899, 1999, 2107, 2207, 2333, 2480, 2588, 2712, 2841, 2941, 3041, 3141, 3241, 3341, 3441, 3578, 3722, 3822, 3922, 4074, 4174, 4274, 4374, 4474, 4574, 4674, 4774, 4955, 5055, 5155, 5288, 5388, 5488, 5593, 5801, 5924, 6026, 6126, 6226, 6326, 6426, 6526, 6647, 6747, 6899, 7013, 7113, 7213, 7313, 7413, 7513, 7613, 7717, 7817, 7917, 8032, 8133, 8257, 8357, 8457, 8557, 8718, 8818, 8918, 9023, 9123, 9223, 9323, 9423, 9523, 9630, 9739, 9839, 9939, 10039, 10139, 10239, 10339, 10439, 10539, 10732, 10833, 10933, 11033, 11169, 11269, 11393, 11497, 11597, 11697, 11801, 11909, 12009, 12109, 12209, 12309, 12409, 12509, 12609, 12709, 12809, 12909, 13074, 13174, 13402, 13502, 13602, 13702, 13851, 13951, 14051, 14151, 14305, 14417, 14519, 14619, 14722, 14858, 14958, 15094, 15194, 15294, 15394, 15494, 15594, 15694, 15794, 15894, 15995, 16153, 16267, 16367, 16544, 16644, 16744, 16844, 16944, 17044, 17144, 17268, 17421, 17521, 17621, 17763, 17917, 18017, 18117, 18217, 18317, 18417, 18517, 18617, 18717, 18817, 18981, 19081, 19181, 19281, 19381, 19483, 19583, 19776, 19876, 19976, 20076, 20176, 20276, 20376, 20476, 20576, 20676, 20776, 20901, 21001, 21103, 21203, 21315, 21434, 21534, 21634, 21748, 21848, 21948, 22048, 22196, 22296, 22396, 22496, 22638, 22738, 22847, 22947, 23047, 23147, 23247, 23347, 23472, 23572, 23672, 23772, 23917, 24114, 24214, 24342, 24446, 24546, 24646, 24746, 24846, 24946, 25046, 25286, 25612, 25712, 25813, 25913, 26032, 26132, 26232, 26332, 26432, 26538, 26638, 26738, 26838, 26938, 27038, 27138, 27238, 27338, 27438, 27538, 27640, 27746, 27846, 27947, 28055, 28155, 28326, 28529, 28629, 28729, 28829, 28929, 29073, 29173, 29273, 29373, 29482, 29582, 29682, 29782, 29882, 29983, 30083, 30195, 30325, 30425, 30531, 30631, 30731, 30920, 31020, 31120, 31220, 31320, 31420, 31520, 31620, 31771, 31871, 31971, 32071, 32191, 32291, 32391, 32491, 32592, 32692, 32792, 32892, 32992, 33092, 33192, 33319, 33419, 33519, 33630, 33730, 33888, 33988, 34088, 34188, 34288, 34389, 34489, 34589, 34691, 34794, 34894, 34994, 35099, 35199, 35299, 35399, 35499, 35599, 35699, 35804, 35904, 36095, 36232, 36332, 36432, 36532, 36632, 36732, 36832, 36932, 37032, 37132, 37232, 37343, 37474, 37574, 37676, 37776, 37876, 37976, 38076, 38176, 38276, 38376, 38476, 38600, 38700, 38880, 38980, 39080, 39180, 39326, 39426, 39526, 39626, 39726, 39859, 39959, 40059, 40207, 40307, 40407, 40507, 40607, 40707, 40813, 40913, 41013, 41176, 41288, 41388, 41488, 41588, 41688, 41788, 41888, 41988, 42204, 42304, 42404, 42504, 42604, 42704, 42804, 42904, 43004, 43197, 43297, 43397, 43497, 43597, 43697, 43799, 43899, 43999, 44099, 44199, 44299, 44399, 44526, 44626, 44726, 44826, 44996, 45096, 45196, 45296, 45396, 45496, 45596, 45696, 45796, 45896, 46003, 46103, 46203, 46303, 46407, 46507, 46607, 46707, 46807, 46907, 47007, 47123, 47223, 47323, 47423, 47523, 47623, 47723, 47826, 47926, 48026, 48126, 48226, 48326, 48426, 48526, 48629, 48729, 48829, 48929, 49032, 49132, 49232, 49332, 49432, 49532, 49632, 49747, 49847, 49963, 50063, 50163, 50263, 50363, 50464, 50564, 50665, 50765, 50865, 50969, 51069, 51245, 51345, 51482, 51582, 51701, 51811, 51911, 52018, 52122, 52222, 52322, 52422, 52522, 52622, 52723, 52964, 53064, 53164, 53270, 53370, 53470, 53570, 53670, 53791, 53891, 53991, 54093, 54193, 54293, 54393, 54493, 54593, 54693, 54793, 54893, 54993, 55110, 55251, 55351, 55456, 55556, 55656, 55781, 55881, 55992, 56096, 56196, 56296, 56398, 56498, 56598, 56698, 56798, 56898, 57101, 57201, 57301, 57403, 57528, 57628, 57728, 57828, 57928, 58113, 58213, 58313, 58413, 58513, 58613, 58731, 58862, 58962, 59062, 59162, 59277, 59379, 59499, 59599, 59708, 59808, 59908, 60008, 60111, 60211, 60350, 60450, 60559, 60659, 60759, 60859, 60959, 61061, 61161, 61261, 61365, 61465, 61572, 61672, 61772, 61872, 61972, 62072, 62172, 62272, 62372, 62473, 62574, 62674, 62774, 62911, 63026, 63126, 63226, 63326, 63426, 63526, 63626, 63726, 63836, 63936, 64036, 64136, 64236, 64336, 64436, 64609, 64709, 64826, 64926, 65026, 65126, 65226, 65326, 65426, 65526, 65626, 65773, 65873, 65973, 66073, 66173, 66273, 66373, 66478, 66612, 66712, 66812, 66995, 67095, 67199, 67304, 67426, 67526, 67626, 67726, 67826, 67948, 68048, 68148, 68248, 68348, 68451, 68551, 68651, 68752, 68852, 68952, 69052, 69160, 69260, 69363, 69463, 69563, 69663, 69763, 69869, 69969, 70069, 70169, 70269, 70369, 70469, 70624, 70829, 70929, 71029, 71130, 71230, 71377, 71480, 71580, 71684, 71816, 71930, 72030, 72130, 72231, 72331, 72431, 72531, 72631, 72731, 72831, 72949, 73049, 73149, 73249, 73349, 73449, 73549, 73659, 73759, 73898, 73998, 74131, 74231, 74331, 74431, 74531, 74683, 74783, 74883, 74995, 75095, 75195, 75295, 75401, 75510, 75610, 75710, 75812, 75913, 76113, 76213, 76313, 76413, 76513, 76613, 76713, 76813, 76913, 77013, 77113, 77233, 77333, 77433, 77553, 77653, 77845, 77945, 78045, 78145, 78245, 78345, 78445, 78562, 78662, 78770, 78870, 79010, 79114, 79214, 79357, 79468, 79569, 79669, 79769, 79872]"
1733480950,0.1,0.1,3,250,0.0012095811010922163,0.0012624883721989262,0.3058823529411765,0.30024379571169596,0.6711758454710258,0.6815152841157717,0.2824474041486233,0.26444543334786724,0.666599153484854,0.6770215419553413,2.4448622905845907,265.2675585284281,108.5,0.0,"[499, 749, 999, 1249, 1499, 1803, 2053, 2304, 2554, 2806, 3059, 3317, 3567, 3817, 4067, 4317, 4567, 4817, 5067, 5317, 5567, 5828, 6078, 6328, 6620, 7166, 7416, 7721, 7971, 8221, 8475, 8725, 8975, 9255, 9505, 9755, 10005, 10485, 10775, 11059, 11309, 11630, 11880, 12130, 12380, 12642, 12892, 13142, 13392, 13642, 13892, 14202, 14452, 14713, 14963, 15213, 15463, 15713, 15963, 16220, 16481, 16731, 16981, 17231, 17481, 17731, 17981, 18231, 18481, 18731, 18981, 19231, 19481, 19731, 19981, 20231, 20487, 20753, 21003, 21253, 21503, 21753, 22003, 22253, 22581, 22834, 23084, 23334, 23584, 23834, 24084, 24334, 24584, 24834, 25183, 25451, 25706, 25956, 26206, 26456, 26706, 26956, 27206, 27456, 27706, 27956, 28206, 28456, 28706, 28956, 29294, 29544, 29794, 30044, 30294, 30544, 30794, 31044, 31294, 31544, 31794, 32051, 32462, 32712, 32962, 33243, 33567, 33839, 34100, 34350, 34600, 34850, 35100, 35360, 35610, 36331, 36608, 36859, 37146, 37396, 37646, 37896, 38146, 38398, 38648, 38898, 39148, 39419, 39687, 39937, 40195, 40445, 40845, 41095, 41353, 41603, 41853, 42103, 42353, 42608, 42858, 43108, 43358, 43610, 43860, 44110, 44360, 44610, 44860, 45110, 45360, 45610, 45860, 46185, 46435, 46685, 46941, 47191, 47441, 47691, 47941, 48191, 48441, 48691, 48941, 49191, 49441, 49735, 49985, 50235, 50485, 50735, 50985, 51329, 51579, 51829, 52079, 52329, 52593, 52943, 53193, 53443, 53693, 53943, 54193, 54443, 54693, 54943, 55193, 55452, 55820, 56070, 56408, 56658, 56908, 57158, 57408, 57658, 57908, 58167, 58417, 58667, 58917, 59167, 59471, 59721, 59971, 60221, 60475, 60725, 60976, 61226, 61476, 61726, 61978, 62228, 62502, 62822, 63090, 63340, 63590, 63840, 64090, 64377, 64627, 64936, 65186, 65521, 65865, 66115, 66365, 66615, 66865, 67115, 67383, 67650, 67915, 68165, 68415, 68665, 68915, 69165, 69415, 69665, 69915, 70165, 70456, 70706, 70956, 71206, 71456, 71737, 71987, 72237, 72487, 72737, 72987, 73307, 73959, 74209, 74459, 74709, 74959, 75254, 75504, 75754, 76052, 76302, 76552, 76802, 77052, 77302, 77552, 77811, 78061, 78314, 78564, 78814, 79064, 79314, 79564, 79814]"
1733481033,0.1,0.1,3,500,0.0024311747995232765,0.0024992431178885257,0.3058823529411765,0.30024379571169596,0.6778520972682378,0.6826279927486404,0.2824474041486233,0.26444543334786724,0.668553928796456,0.6728251147552186,1.417142857142857,525.76,371.0,0.0,"[999, 1499, 2022, 2522, 3022, 3522, 4022, 4522, 5086, 5586, 6088, 6588, 7088, 7588, 8088, 8588, 9088, 9588, 10088, 10775, 11275, 11775, 12275, 13359, 13859, 14359, 14931, 15431, 16116, 16616, 17139, 17690, 18190, 18690, 19190, 19943, 20443, 20943, 21443, 21943, 22443, 22943, 23443, 23943, 24443, 24943, 25443, 25943, 26443, 26943, 27443, 27943, 28458, 28958, 29734, 30245, 30745, 31245, 31774, 32274, 32774, 33274, 33774, 34323, 34823, 35323, 35823, 36323, 36823, 37323, 37895, 38395, 38895, 39395, 39895, 40395, 40895, 41576, 42076, 42576, 43076, 43576, 44076, 44576, 45076, 45576, 46105, 46605, 47105, 47605, 48105, 48701, 49201, 49701, 50201, 50701, 51201, 51701, 52231, 52731, 53231, 53731, 54231, 54731, 55231, 55731, 56279, 56779, 57279, 57779, 58279, 58779, 59279, 59779, 60451, 60995, 61495, 61995, 62495, 62995, 63495, 63995, 64495, 64995, 65495, 66261, 66761, 67261, 67761, 68261, 68761, 69261, 69761, 70261, 70788, 71288, 71788, 72288, 72788, 73359, 73863, 74363, 74863, 75363, 75863, 76363, 76863, 77363, 77863, 78363, 78863, 79363, 79863]"
1733481110,0.1,0.1,3,1000,0.004832978551899533,0.004936451900520821,0.3058823529411765,0.30024379571169596,0.673188722885541,0.6754141401512783,0.2824474041486233,0.26444543334786724,0.6602450330680892,0.6623555134362954,2.0592806216454376,1056.4109589041095,513.0,0.0,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 10029, 11029, 12168, 13188, 14188, 15322, 16322, 17322, 18353, 19353, 20367, 21367, 22367, 23367, 24367, 25367, 26367, 27367, 28367, 29367, 30367, 31367, 32367, 33367, 34390, 35390, 36390, 37390, 38390, 39390, 40554, 41571, 42571, 43571, 44571, 45571, 46571, 47591, 48591, 49591, 50591, 51591, 52591, 53591, 54591, 55591, 56591, 57591, 58591, 59591, 61266, 62266, 63271, 64729, 65729, 67117, 68117, 69117, 70117, 71117, 72117, 73117, 74117, 75117, 76117, 77117, 78117, 79117]"
1733481185,0.1,0.01,2,100,0.0010018498967171302,0.0010492964660790793,0.3058823529411765,0.30024379571169596,0.6675501656560605,0.6790398199662436,0.2824474041486233,0.26444543334786724,0.6622434829815319,0.6736763033236829,9.447521692618567,222.0167597765363,23.5,0.0,"[199, 299, 783, 883, 983, 1089, 1229, 1767, 1911, 2355, 2622, 3722, 3848, 4036, 4353, 4595, 5130, 5319, 5603, 5706, 5888, 5988, 6111, 6413, 6513, 7037, 7167, 7267, 7551, 7651, 7764, 7872, 8020, 8120, 8443, 8556, 8819, 8919, 9259, 9827, 10073, 10814, 10978, 11086, 11186, 11309, 11585, 11691, 11864, 12003, 12109, 12212, 12427, 12551, 12782, 12882, 12982, 13313, 13682, 14204, 14420, 14526, 15542, 15642, 15797, 15897, 16046, 16286, 16873, 16979, 17252, 17385, 17506, 17765, 17865, 18380, 18480, 18623, 18793, 18893, 18997, 19133, 19302, 19402, 19517, 20483, 21038, 21458, 21900, 22000, 22521, 22635, 22994, 23094, 23340, 23489, 23899, 24097, 24265, 24365, 24610, 24742, 24842, 25021, 25312, 25769, 25869, 26083, 26258, 26358, 26575, 26675, 26777, 26878, 27033, 27140, 27246, 27379, 27479, 27925, 28099, 28199, 28393, 28557, 28813, 28913, 29131, 29257, 29357, 29471, 29587, 29809, 29909, 30015, 30115, 30215, 30791, 30937, 31037, 31140, 31375, 31477, 31577, 31770, 31870, 31984, 32556, 32771, 32918, 33064, 33164, 33319, 33419, 33886, 33993, 34093, 34193, 34293, 34394, 34494, 35131, 35251, 35993, 36093, 36232, 36457, 36623, 36853, 36953, 37222, 37548, 37691, 37811, 37911, 38011, 38285, 38385, 38857, 39049, 39149, 39395, 39495, 39902, 40002, 40102, 40319, 40419, 40784, 40943, 41977, 42204, 42708, 42925, 43031, 43357, 43542, 43650, 44148, 44443, 44873, 44973, 45100, 45201, 45316, 45504, 45605, 45705, 45846, 45956, 46843, 47067, 47319, 47659, 47759, 47982, 49013, 49672, 49772, 49872, 50135, 50454, 50554, 50755, 50942, 51059, 51631, 51733, 51850, 52080, 52343, 52443, 52543, 52680, 52780, 52893, 53021, 53404, 53510, 53635, 53735, 54020, 54310, 54850, 55144, 55323, 55620, 55757, 56137, 56583, 56719, 56832, 56933, 57033, 57157, 57303, 57489, 57592, 57692, 58179, 58280, 58495, 58595, 58695, 59182, 59284, 59594, 59779, 60007, 60329, 60925, 61124, 61393, 61689, 61797, 62296, 62833, 63026, 63531, 63631, 64017, 64119, 64343, 64674, 64885, 65272, 65372, 65588, 66102, 66284, 67173, 67273, 67406, 67506, 67606, 68054, 68170, 68376, 68520, 69024, 69239, 69340, 69443, 69543, 69726, 69924, 70344, 70444, 70886, 70986, 71286, 71386, 71498, 71795, 71895, 72061, 72246, 72346, 72523, 72675, 72816, 73074, 73189, 73423, 73523, 73685, 73788, 73889, 74030, 74130, 74230, 74348, 74448, 74548, 74648, 74752, 74980, 75080, 75198, 75611, 75923, 76419, 76519, 76646, 76746, 76846, 76946, 77046, 77237, 77388, 77543, 78000, 78100, 78590, 78712, 78824, 79008, 79108, 79208, 79350, 79580, 79681]"
1733481328,0.1,0.01,2,250,0.0024525431851805542,0.002522889708487008,0.3058823529411765,0.30024379571169596,0.6737638307182596,0.6786772519847472,0.2824474041486233,0.26444543334786724,0.6636633441663085,0.6682052221584888,16.82355442176871,538.3537414965987,32.0,0.0,"[499, 815, 1065, 1714, 1964, 3245, 3555, 3808, 4058, 4308, 4566, 4990, 5240, 6226, 7200, 7682, 7932, 8197, 9453, 9707, 10972, 11519, 13120, 13516, 13867, 15263, 15513, 15763, 16013, 16843, 17093, 17519, 18465, 18744, 18994, 19547, 20166, 20768, 21608, 21878, 22128, 22378, 22638, 23022, 23272, 23522, 23782, 24032, 24282, 25105, 25715, 26303, 26581, 26831, 27081, 27332, 27582, 29347, 29597, 30324, 32048, 32877, 33127, 34309, 35391, 35641, 35950, 36453, 36748, 37406, 38485, 38738, 38988, 39238, 39488, 39844, 40448, 40821, 41156, 41542, 42588, 42838, 43088, 44178, 45737, 45997, 46247, 46497, 47934, 48763, 49013, 49777, 50027, 50277, 50884, 51543, 51972, 52222, 53010, 53415, 53665, 53915, 54165, 54415, 55372, 55645, 57369, 58089, 58339, 58939, 59362, 60748, 60998, 61248, 61726, 61981, 63812, 64235, 64880, 65276, 65526, 66089, 68642, 69445, 69960, 70417, 70667, 71847, 72097, 72473, 72735, 72985, 73380, 73842, 74117, 75340, 75929, 76185, 76435, 76685, 76935, 77185, 77515, 77765, 78148, 78461, 78711, 78961, 79284, 79637]"
