seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1734283592,50,0.1,0.6,0.0059521459312196,0.0029645569287058,0.3580895223805951,0.3328332083020755,0.8104526131532883,0.5581395348837209,0.3091919346654753,0.2535892231258899,0.8118364103287352,0.5382633296438035,"[55, 106, 169, 220, 277, 328, 379, 430, 481, 532, 583, 634, 685, 736, 787, 838, 889, 940, 991, 1048, 1105, 1168, 1219, 1270, 1321, 1372, 1423, 1480, 1531, 1582, 1633, 1684, 1735, 1786, 1837, 1888, 1939, 1990, 2041, 2092, 2143, 2194, 2245, 2296, 2347, 2404, 2455, 2512, 2563, 2614, 2665, 2716, 2767, 2818, 2869, 2920, 2983, 3034, 3085, 3136, 3187, 3238, 3295, 3346, 3397, 3448, 3499, 3550, 3601, 3658, 3709, 3760, 3811, 3868, 3919, 3970]"
1734283598,50,0.1,0.7,0.0062481373768099,0.0030007501875468,0.3580895223805951,0.3328332083020755,0.8142035508877219,0.5518879719929982,0.3091919346654753,0.2535892231258899,0.8155026384684222,0.5338030137717114,"[55, 106, 169, 220, 277, 328, 379, 430, 487, 538, 589, 640, 691, 742, 799, 850, 901, 964, 1033, 1108, 1165, 1222, 1273, 1324, 1375, 1426, 1477, 1528, 1585, 1636, 1687, 1738, 1789, 1840, 1891, 1960, 2017, 2074, 2125, 2176, 2239, 2290, 2341, 2410, 2467, 2518, 2587, 2644, 2695, 2746, 2797, 2848, 2899, 2950, 3001, 3058, 3109, 3166, 3229, 3280, 3331, 3382, 3439, 3496, 3547, 3598, 3655, 3706, 3757, 3808, 3865, 3916, 3967]"
1734283603,50,0.1,0.8,0.006353037534746,0.0031493380591524,0.3580895223805951,0.3328332083020755,0.7964491122780695,0.5501375343835959,0.3091919346654753,0.2535892231258899,0.7972799659442342,0.5314527258637287,"[55, 106, 169, 220, 283, 346, 415, 466, 517, 580, 631, 688, 739, 790, 847, 898, 967, 1036, 1105, 1228, 1279, 1330, 1381, 1432, 1495, 1546, 1615, 1678, 1729, 1780, 1837, 1888, 1939, 1996, 2047, 2098, 2149, 2206, 2269, 2326, 2377, 2428, 2479, 2530, 2587, 2650, 2719, 2770, 2845, 2896, 2947, 2998, 3055, 3106, 3169, 3226, 3277, 3328, 3379, 3430, 3493, 3544, 3595, 3706, 3757, 3808, 3865, 3916, 3973]"
1734283609,50,0.5,0.6,0.0062584139185481,0.0030041757014596,0.3580895223805951,0.3328332083020755,0.8149537384346086,0.5521380345086272,0.3091919346654753,0.2535892231258899,0.8162912430270056,0.5431410320308652,"[75, 126, 229, 306, 357, 408, 459, 510, 561, 612, 663, 714, 765, 816, 893, 970, 1021, 1072, 1123, 1174, 1225, 1276, 1327, 1404, 1481, 1532, 1583, 1634, 1685, 1762, 1813, 1864, 1915, 1966, 2017, 2068, 2119, 2170, 2221, 2272, 2323, 2374, 2425, 2476, 2527, 2578, 2629, 2680, 2731, 2782, 2833, 2910, 2961, 3012, 3063, 3114, 3165, 3216, 3267, 3318, 3369, 3420, 3471, 3522, 3573, 3624, 3675, 3726, 3777, 3828, 3879, 3930, 3981]"
1734283615,50,0.5,0.7,0.0065052495007809,0.0029137719212411,0.3580895223805951,0.3328332083020755,0.8069517379344836,0.5338834708677169,0.3091919346654753,0.2535892231258899,0.8074065045574468,0.5185037035554133,"[75, 152, 229, 306, 357, 408, 485, 536, 587, 638, 689, 740, 791, 894, 1023, 1074, 1125, 1176, 1253, 1304, 1355, 1406, 1483, 1534, 1585, 1636, 1713, 1764, 1815, 1866, 1917, 1968, 2019, 2070, 2121, 2172, 2223, 2274, 2325, 2376, 2427, 2478, 2529, 2580, 2631, 2682, 2759, 2810, 2861, 2912, 2989, 3040, 3091, 3142, 3219, 3270, 3321, 3372, 3449, 3500, 3551, 3602, 3679, 3730, 3781, 3832, 3883, 3934, 3985]"
1734283620,50,0.5,0.8,0.0092305685116931,0.0039031497004685,0.3580895223805951,0.3328332083020755,0.7826956739184796,0.5123780945236309,0.3091919346654753,0.2535892231258899,0.7839181139641644,0.4961078464698903,"[75, 230, 307, 358, 409, 564, 641, 692, 769, 1054, 1131, 1182, 1259, 1310, 1439, 1516, 1671, 1722, 1799, 1876, 1927, 1978, 2029, 2184, 2313, 2390, 2441, 2492, 2621, 2750, 2801, 2904, 3007, 3084, 3161, 3212, 3289, 3340, 3391, 3468, 3597, 3648, 3803, 3854, 3905, 3956]"
1734283627,50,1.0,0.6,0.0060415103775943,0.0027106776694173,0.3580895223805951,0.3328332083020755,0.811202800700175,0.5361340335083771,0.3091919346654753,0.2535892231258899,0.8124561103332699,0.5181861154920401,"[100, 151, 202, 253, 304, 355, 406, 457, 508, 559, 610, 661, 712, 763, 814, 865, 916, 1018, 1069, 1120, 1171, 1222, 1273, 1324, 1375, 1426, 1477, 1528, 1579, 1630, 1681, 1732, 1783, 1834, 1885, 1936, 1987, 2038, 2089, 2140, 2191, 2242, 2293, 2344, 2395, 2446, 2497, 2548, 2599, 2650, 2701, 2752, 2803, 2854, 2956, 3007, 3058, 3109, 3160, 3211, 3262, 3313, 3364, 3415, 3466, 3517, 3568, 3619, 3670, 3721, 3772, 3823, 3874, 3925, 3976]"
1734283632,50,1.0,0.7,0.0072043873037224,0.002936078847298,0.3580895223805951,0.3328332083020755,0.7759439859964992,0.5031257814453614,0.3091919346654753,0.2535892231258899,0.7771418826630885,0.4841336158112507,"[100, 151, 253, 457, 508, 559, 610, 661, 712, 1069, 1120, 1171, 1222, 1273, 1375, 1426, 1477, 1528, 1579, 1681, 1732, 1783, 1834, 1885, 1936, 1987, 2038, 2089, 2191, 2242, 2293, 2344, 2395, 2497, 2599, 2650, 2701, 2752, 2803, 2854, 2956, 3007, 3058, 3109, 3262, 3313, 3364, 3415, 3466, 3517, 3568, 3619, 3670, 3721, 3772, 3823, 3874, 3976]"
1734283638,50,1.0,0.8,0.012527325379732,0.0046382563382781,0.3580895223805951,0.3328332083020755,0.746436609152288,0.4766191547886971,0.3091919346654753,0.2535892231258899,0.7474399054574923,0.4473139911749684,"[100, 151, 253, 457, 661, 712, 1171, 1222, 1273, 1681, 1732, 1783, 1834, 1936, 2038, 2191, 2599, 2650, 2701, 2803, 2854, 2956, 3058, 3109, 3262, 3415, 3517, 3619, 3772, 3874, 3976]"
1734283645,125,0.1,0.6,0.0133420451887165,0.0047511877969492,0.3580895223805951,0.3328332083020755,0.7716929232308077,0.4801200300075018,0.3091919346654753,0.2535892231258899,0.7720873459975199,0.4556945016129179,"[137, 263, 389, 515, 641, 767, 893, 1019, 1145, 1271, 1397, 1523, 1649, 1775, 1901, 2027, 2153, 2293, 2419, 2545, 2671, 2797, 2923, 3049, 3175, 3301, 3441, 3567, 3693, 3819, 3945]"
1734283651,125,0.1,0.7,0.0132371802628076,0.0042994619622647,0.3580895223805951,0.3328332083020755,0.7684421105276319,0.4661165291322831,0.3091919346654753,0.2535892231258899,0.7690807287350664,0.4398699344790751,"[137, 263, 389, 529, 655, 781, 907, 1033, 1159, 1285, 1411, 1537, 1663, 1789, 1915, 2041, 2167, 2293, 2419, 2545, 2671, 2797, 2937, 3063, 3189, 3315, 3455, 3595, 3735, 3861, 3987]"
1734283657,125,0.1,0.8,0.0141642553495516,0.0044654020648019,0.3580895223805951,0.3328332083020755,0.754688672168042,0.4578644661165291,0.3091919346654753,0.2535892231258899,0.7557173252048355,0.4314465459098577,"[221, 375, 501, 641, 767, 893, 1019, 1159, 1285, 1411, 1551, 1705, 1845, 1971, 2097, 2223, 2349, 2475, 2615, 2741, 2867, 2993, 3119, 3259, 3385, 3595, 3749, 3875]"
1734283664,125,0.5,0.6,0.0142714249991069,0.0041617547243953,0.3580895223805951,0.3328332083020755,0.7576894223555889,0.4493623405851463,0.3091919346654753,0.2535892231258899,0.7595733537571684,0.4129639468424472,"[187, 313, 439, 565, 691, 817, 943, 1133, 1259, 1449, 1575, 1701, 1827, 1953, 2079, 2269, 2395, 2521, 2647, 2773, 2899, 3153, 3279, 3405, 3531, 3657, 3783, 3909]"
1734283670,125,0.5,0.7,0.0177294323580895,0.0050387596899224,0.3580895223805951,0.3328332083020755,0.7126781695423856,0.4336084021005251,0.3091919346654753,0.2535892231258899,0.7164483109939673,0.3968673711577082,"[187, 313, 439, 629, 947, 1137, 1327, 1517, 1835, 1961, 2279, 2533, 2659, 2849, 2975, 3293, 3419, 3545, 3799, 3925]"
1734283677,125,0.5,0.8,0.0380095023755939,0.0102838209552388,0.3580895223805951,0.3328332083020755,0.6621655413853463,0.415103775943986,0.3091919346654753,0.2535892231258899,0.6596321049906939,0.3727555780493085,"[251, 1209, 1847, 2357, 2995, 3121, 3567, 3885]"
1734283685,125,1.0,0.6,0.0159039759939985,0.0050312578144536,0.3580895223805951,0.3328332083020755,0.7556889222305576,0.4586146536634158,0.3091919346654753,0.2535892231258899,0.7575236335070863,0.4341964301983573,"[250, 376, 502, 628, 754, 880, 1006, 1132, 1258, 1384, 1510, 1636, 1762, 1888, 2014, 2266, 2392, 2644, 2770, 2896, 3022, 3148, 3274, 3778, 3904]"
1734283692,125,1.0,0.7,0.0225993998499624,0.0060171292823205,0.3580895223805951,0.3328332083020755,0.719679919979995,0.4291072768192048,0.3091919346654753,0.2535892231258899,0.722700992351063,0.3867631405924524,"[376, 502, 754, 1006, 1384, 1762, 1888, 2014, 2392, 2644, 2896, 3022, 3148, 3274, 3778, 3904]"
1734283699,125,1.0,0.8,0.0822705676419104,0.0350921063599233,0.3580895223805951,0.3328332083020755,0.6049012253063266,0.4381095273818454,0.3091919346654753,0.2535892231258899,0.5954196818330251,0.3766035017924345,"[1006, 1888, 2014]"
1734283709,250,0.1,0.6,0.0235058764691172,0.0050179211469534,0.3580895223805951,0.3328332083020755,0.7106776694173543,0.4081020255063766,0.3091919346654753,0.2535892231258899,0.7089025465288079,0.3725481288679855,"[275, 526, 777, 1028, 1279, 1530, 1807, 2058, 2309, 2560, 2811, 3062, 3313, 3564, 3815]"
