n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1,10,100,50,5.5599641579875165e-05,5.747668597255734e-05,0.3604390073942162,0.3604712683726272,0.8261972049088305,0.8419534667647401,0.3558536212730926,0.3558927203261205,0.825851736050329,0.8416107219711575,0.5956754510642414,18.54810111417276,31.13793103448276,0.0,8377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,100,100,0.00010823310758622,0.00011198651813082001,0.3604390073942162,0.3604712683726272,0.8436994309163408,0.8604906249596738,0.3558536212730926,0.3558927203261205,0.8433670627398193,0.8601985384981201,0.4554784479293219,34.920485075730404,76.66896551724138,0.0,4465.0,1.0321334751422671e-07,1.1500636216145306e-07,0.0,0.0,8.947406573984332e-05,7.782856568862638e-05,0.0,0.0,9.345642037277593e-05,7.845801154760559e-05,0.002171038721079367,0.03860784948456251,0.3410133880020991,0.0,4.898979485566356,5
1,10,100,250,0.00104052081567166,0.00105917099691176,0.3604390073942162,0.3604712683726272,0.819285612894068,0.8275431329281353,0.3558536212730926,0.3558927203261205,0.8190668046712981,0.8274310040192703,1.7046907859731601,364.3305372585375,194.7434065934066,0.08965517241379303,441.0,8.690928137464259e-06,8.323619571450552e-06,0.0,0.0,0.0008233744974137204,0.0002219499044811984,0.0,0.0,0.0008187141039983304,0.00021615861858889355,0.09163100960662128,3.3419769747377823,5.381062968115835,0.030842316931031576,3.391164991562634,5
1,10,250,50,5.1621169633417386e-05,5.34838077344989e-05,0.3604390073942162,0.3604712683726272,0.8225000967829352,0.8392048314041268,0.3558536212730926,0.3558927203261205,0.8221407626515183,0.8388322088091767,1.0160092121755613,17.342226207824236,17.06896551724138,0.0,8951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,250,100,0.00010049166021924,0.0001041707371742,0.3604390073942162,0.3604712683726272,0.8415327836062613,0.8591782483579162,0.3558536212730926,0.3558927203261205,0.8411629413475936,0.8588101531765087,0.8250884163982981,32.51986413597431,39.41379310344828,0.0,4787.4,4.742823066911161e-09,1.6346549685260936e-08,0.0,0.0,7.774828865255081e-05,2.1204078723447515e-05,0.0,0.0,7.80282291114768e-05,2.01275857533354e-05,9.498897292705171e-05,0.0037438757260558238,0.0,0.0,0.5477225575051246,5
1,10,250,250,0.0011861517836546799,0.0011976563271192,0.3604390073942162,0.3604712683726272,0.816193720723162,0.8206612210135109,0.3558536212730926,0.3558927203261205,0.815997399116305,0.820700755539789,1.3209294292399838,427.7385245802284,324.15862068965515,0.0,384.4,2.9352367279318706e-05,2.7282378907177035e-05,0.0,0.0,0.0019164954564823869,0.001083892060033031,0.0,0.0,0.0019178180838033535,0.0011518459705169768,0.06452543888522054,10.502252933275738,9.524441304564268,0.0,8.706319543871567,5
1,10,500,50,5.041268420355776e-05,5.22122280951934e-05,0.3604390073942162,0.3604712683726272,0.8204547507516808,0.836907849741267,0.3558536212730926,0.3558927203261205,0.8201087324815954,0.8365381182060908,0.7805870242701404,16.98449697636064,21.75862068965517,0.0,9125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,500,100,9.90622929055506e-05,0.00010271582998818,0.3604390073942162,0.3604712683726272,0.8411882363568323,0.8589511310699031,0.3558536212730926,0.3558927203261205,0.8408702207208721,0.8586304853446611,0.7592521407614792,32.01949545349272,42.172413793103445,0.0,4853.0,4.388731794931013e-08,3.3672753984957695e-08,0.0,0.0,8.656528889694828e-06,6.636672148775602e-05,0.0,0.0,1.0116793385930622e-05,6.741553935194575e-05,0.00035222809103839086,0.014854308804825975,0.0,0.0,2.2360679774997263,5
1,10,500,250,0.0017660877617927,0.0016532087338184398,0.3604390073942162,0.3604712683726272,0.8133366884750881,0.7850154207476805,0.3558536212730926,0.3558927203261205,0.8130633954193343,0.7847414022776922,1.3587867489573857,655.3847798249438,404.43600000000004,0.16551724137931034,259.4,0.00021174313753977083,0.00017462670368642938,0.0,0.0,0.003141627679853923,0.007318585658165677,0.0,0.0,0.003153062628073335,0.0072755909369121834,0.1719752652290909,81.32160852466312,45.949812909182654,0.015421158465515807,30.964495797606652,5
1,10,1000,50,5.0181325099401785e-05,5.191675293554993e-05,0.3604390073942162,0.3604712683726272,0.8214548410824204,0.8374304775915246,0.3558536212730926,0.3558927203261205,0.8210822464608173,0.8370701275734529,0.7310776740056312,16.814786502129518,23.0,0.0,9187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,1000,100,9.815221099833094e-05,0.00010180113626018,0.3604390073942162,0.3604712683726272,0.8398732788768017,0.8577290852076962,0.3558536212730926,0.3558927203261205,0.8395524596807562,0.8573929741652682,0.7519017916331683,31.70951348852982,42.172413793103445,0.0,4884.6,2.5658686890773435e-08,1.8645555197575276e-08,0.0,0.0,3.751162518868534e-05,0.0,0.0,0.0,4.008049909369085e-05,1.049541424919085e-06,0.00013856706791077827,0.005843707726034066,0.0,0.0,0.894427190999954,5
1,10,1000,250,0.00412521599012838,0.00356293312355086,0.3604390073942162,0.3604712683726272,0.8099738040855303,0.7489605512755991,0.3558536212730926,0.3558927203261205,0.8098089906562989,0.7488000379751825,1.700134359509113,1849.3085346091425,948.8178461538464,0.12413793103448272,111.0,0.0006142888131329301,0.0005112621394647299,0.0,0.0,0.005619383874792199,0.0021056985518004157,0.0,0.0,0.005717415425022876,0.00209124789994134,0.25161398178662686,361.2728230894542,79.36817680574173,0.01888698474155747,17.277152543170995,5
1,20,100,50,5.5596833333572694e-05,5.74736341104423e-05,0.3604390073942162,0.3604712683726272,0.8261959144696942,0.8419508858864673,0.3558536212730926,0.3558927203261205,0.8258504320997092,0.8416080529063887,0.5956861475033843,18.548434179157105,31.13793103448276,0.0,8377.4,6.279429629888762e-09,6.824171147179176e-09,0.0,0.0,2.885509629970683e-06,5.7710192598043094e-06,0.0,0.0,2.9157222252455137e-06,5.9682102598020825e-06,2.391796504095686e-05,0.000744755945929309,0.0,0.0,0.8944271909997633,5
1,20,100,100,0.00010823385979090001,0.00011199041584230001,0.3604390073942162,0.3604712683726272,0.8435949053462893,0.8603964229027138,0.3558536212730926,0.3558927203261205,0.843260274913281,0.8601041620564789,0.4589288735327548,34.92828714794863,76.1103448275862,0.0,4464.0,4.518982562677383e-08,4.2065473671047415e-08,0.0,0.0,0.00015676312841446084,9.062981068958238e-05,0.0,0.0,0.00015620329298583492,9.076666430484059e-05,0.002728663243877548,0.015758753361773233,0.43508442194724356,0.0,1.9999999999999574,5
1,20,100,250,0.0010721860204560801,0.00107971543375914,0.3604390073942162,0.3604712683726272,0.81949853535158,0.8228265778844541,0.3558536212730926,0.3558927203261205,0.8193228244974822,0.8226938339284778,1.6026443419945575,375.98018930783604,213.61282051282052,0.08965517241379306,428.4,2.852778788856664e-05,2.1001756339014714e-05,0.0,0.0,0.00021225664483127545,0.003505441751724537,0.0,0.0,0.00019894841871368661,0.003531515553244104,0.042166467856921866,10.283980653868849,6.83439252558863,0.018886984741557415,11.610340218959985,5
1,20,250,50,5.1621169633417386e-05,5.34838077344989e-05,0.3604390073942162,0.3604712683726272,0.8225000967829352,0.8392048314041268,0.3558536212730926,0.3558927203261205,0.8221407626515183,0.8388322088091767,1.0160092121755613,17.342226207824236,17.06896551724138,0.0,8951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,250,100,0.00010046039711306002,0.00010413570579698002,0.3604390073942162,0.3604712683726272,0.8415237505323061,0.8591563108925968,0.3558536212730926,0.3558927203261205,0.8411540879103617,0.85878804017972,0.8248457083581116,32.51029809149385,39.41379310344828,0.0,4788.8,7.48237191228211e-09,2.8984599086642976e-08,0.0,0.0,7.42142755320245e-05,2.4738091844020693e-05,0.0,0.0,7.493580707158259e-05,2.342743914100405e-05,0.0001898582118545588,0.007483032281025074,0.0,0.0,1.095445115010249,5
1,20,250,250,0.00119992645785536,0.00120839940326762,0.3604390073942162,0.3604712683726272,0.8177035345127948,0.8209812499193475,0.3558536212730926,0.3558927203261205,0.8175609241613546,0.8210514704631974,1.3645526512473287,430.18512664503453,316.9241379310345,0.0,381.2,2.528634758731376e-05,2.3752648123369693e-05,0.0,0.0,0.0018094503796238063,0.003191165579337824,0.0,0.0,0.0018521730545782733,0.00317969889713678,0.12324871985386145,9.064488136258102,23.501858150030646,0.0,7.39594483484024,5
1,20,500,50,5.041268420355776e-05,5.22122280951934e-05,0.3604390073942162,0.3604712683726272,0.8204547507516808,0.836907849741267,0.3558536212730926,0.3558927203261205,0.8201087324815954,0.8365381182060908,0.7805870242701404,16.98449697636064,21.75862068965517,0.0,9125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,20,500,100,9.911670974262652e-05,0.00010275518179686,0.3604390073942162,0.3604712683726272,0.8411946885525143,0.8588749951608532,0.3558536212730926,0.3558927203261205,0.8408782431499956,0.8585561647912592,0.7596615390068485,32.03676076570261,42.172413793103445,0.0,4850.4,1.7749263150319996e-08,1.597439690973241e-08,0.0,0.0,3.180611808518563e-05,2.1204078723478764e-05,0.0,0.0,3.421401599178137e-05,2.360764890243152e-05,8.631368729682068e-05,0.0036400565366899542,0.0,0.0,0.5477225575051246,5
