confidence,feature_proportion,n_clusters,n_samples,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
0.01,0.1,2,500,0.0039011496612024,0.00397455667343364,0.4464661324248641,0.44065915631089253,0.7911888815764004,0.7918702334404397,0.41682543806929695,0.40873587558886626,0.7794549430553045,0.7801357811100417,15.554373334911457,2604.1869152859904,166.8768472906404,0.00689655172413792,88.4,8.497713385300296e-05,8.586437629744594e-05,0.0,0.0,0.0013959605318574321,0.001606430876737487,0.0,0.0,0.001270246530069652,0.0014566769577595592,1.1499376879214964,77.65565269453266,11.498657084915877,0.015421158465515766,2.0736441353327715,5
0.01,0.1,2,1000,0.00532258306540762,0.00541890233260388,0.4464661324248641,0.44065915631089253,0.790009420205696,0.790436555559857,0.41682543806929695,0.40873587558886626,0.7783212302954455,0.7786589814487701,26.734561839139467,4267.335790875791,179.18033205619412,0.013793103448275858,64.8,0.00036989282840457896,0.00037201704025651816,0.0,0.0,0.0027451063492134006,0.0030433632986492836,0.0,0.0,0.002741375514635007,0.0031812877402976306,12.685799870431673,471.2093275738185,61.36053482494711,0.030842316931031576,4.604345773288536,5
0.01,0.1,3,100,0.00133160684451704,0.0013655125387948002,0.4464661324248641,0.44065915631089253,0.7825145497012633,0.7853302878969713,0.41682543806929695,0.40873587558886626,0.7724056687341544,0.7750549921854981,4.939186260662922,680.6669967970718,144.9679802955665,0.00689655172413792,255.4,0.00016270149763556444,0.00016410727180050225,0.0,0.0,0.002253781598814511,0.0024519591551045087,0.0,0.0,0.0020250650872732424,0.0023243567793833635,1.2688303790136617,88.11186921930164,44.9534429310189,0.015421158465515766,31.229793467136474,5
0.01,0.1,3,250,0.00229302145175942,0.00234034722046172,0.4464661324248641,0.44065915631089253,0.7854722362019795,0.7866633115249119,0.41682543806929695,0.40873587558886626,0.7749058906613872,0.7760977341774853,8.677650923956211,1252.7346363326976,154.42413793103447,0.01379310344827584,148.0,8.864215195930423e-05,9.047904388058716e-05,0.0,0.0,0.0019548523829461006,0.0022382768189022884,0.0,0.0,0.0017264089743922633,0.001879000463019632,2.651816113279621,58.27259731755158,49.96924660285494,0.018886984741557422,5.1478150704934995,5
0.01,0.1,3,500,0.00348356927023106,0.00355001290093184,0.4464661324248641,0.44065915631089253,0.7933142348341141,0.7941246306117972,0.41682543806929695,0.40873587558886626,0.7818076802061705,0.7826043893418427,24.058595063478144,2128.7848443367816,89.34482758620689,0.0,99.6,6.957617833203008e-05,6.982305034851153e-05,0.0,0.0,0.00027212665955569736,0.00033935114485629726,0.0,0.0,0.0002643661054319088,0.00034394183695511356,2.6524561626409824,62.237334555487735,10.313948165172471,0.0,2.0736441353327737,5
0.01,0.1,3,1000,0.00585481185106056,0.0059614189257688206,0.4464661324248641,0.44065915631089253,0.7857432284206316,0.7861419741137909,0.41682543806929695,0.40873587558886626,0.7747298417727906,0.7750944840579811,41.229815392079175,5098.667155922807,144.46278051450466,0.03448275862068962,58.0,0.00018981816371476558,0.00017794383749348544,0.0,0.0,0.004502672049451597,0.005106765127888482,0.0,0.0,0.004348337956901761,0.005134039856199126,22.909674876626468,278.7909613602888,60.40891350666741,0.02438299245470853,2.121320343559642,5
0.1,0.01,2,100,0.0005076340143542,0.00052931217512032,0.4464661324248641,0.44065915631089253,0.76113326364962,0.768764920702515,0.41682543806929695,0.40873587558886626,0.7525795494318002,0.759983078225069,1.7437506640298157,261.8344667440971,155.3448275862069,0.0,620.0,8.660438696021587e-06,8.845405948526809e-06,0.0,0.0,0.001285647550464995,0.0011660494008689205,0.0,0.0,0.0013251819248716874,0.0011798226200148746,0.36135590647613286,4.318471593510808,31.970547906043205,0.0,9.82344135219425,5
0.1,0.01,2,250,0.0012384502418471201,0.00127425773555726,0.4464661324248641,0.44065915631089253,0.7714658098150802,0.7750596828100603,0.41682543806929695,0.40873587558886626,0.7608775693839104,0.7642963507597595,1.203851569415151,658.6568191612864,552.0689655172414,0.0,262.6,3.830994438943591e-05,3.870183333188379e-05,0.0,0.0,0.0013183937391029698,0.0012158203626657087,0.0,0.0,0.0011476260098785297,0.0010384581764411886,0.14109297977971627,12.612143894030405,53.287048262079004,0.0,7.12741187248219,5
0.1,0.01,2,500,0.002485846945395,0.00254189674419096,0.4464661324248641,0.44065915631089253,0.7725355838591873,0.7740841108229131,0.41682543806929695,0.40873587558886626,0.7610199103893763,0.762494868523621,2.5534572378224665,1503.35405232103,585.1211822660099,0.01379310344827584,131.4,0.00011700766683511124,0.00011876512978544067,0.0,0.0,0.004038681265025579,0.004028096514476874,0.0,0.0,0.004081210481948514,0.004077523584633547,0.26272863734923846,85.33211626625061,65.92552588908072,0.018886984741557422,6.268971207462992,5
0.1,0.01,2,1000,0.00495908848754536,0.00505965342799342,0.4464661324248641,0.44065915631089253,0.7654007458738208,0.7660640315899501,0.41682543806929695,0.40873587558886626,0.754113385291098,0.7547397800602285,4.490483376668005,4392.358287264537,1004.3381773399014,0.01379310344827584,64.4,0.00020474264096877342,0.00020746755294693485,0.0,0.0,0.003116666320867438,0.0031322084089164025,0.0,0.0,0.0031947323812545367,0.0032056300898205743,1.0366554234535001,280.26310817459154,236.75488730961436,0.018886984741557422,2.7018512172212588,5
0.1,0.01,3,100,0.00035663802188888,0.0003755905882645,0.4464661324248641,0.44065915631089253,0.7489244189797788,0.759192443188417,0.41682543806929695,0.40873587558886626,0.7414348562997508,0.7513199349221737,1.7719215224907363,188.99052020313258,110.01379310344828,0.0,848.2,4.890410200235688e-06,4.938718560505932e-06,0.0,0.0,0.0005364526376733061,0.00035800675079624984,0.0,0.0,0.0004428481947069554,0.000332524174784605,0.3147151175675524,2.4766160475972474,23.845302560906326,0.0,10.82589488217948,5
0.1,0.01,3,250,0.0010240458753396201,0.00105428522478574,0.4464661324248641,0.44065915631089253,0.7749719329487824,0.7788832539713264,0.41682543806929695,0.40873587558886626,0.7647923435792079,0.7685840950793602,2.0472632114087475,519.4093350997083,259.5586206896552,0.0,321.6,5.613939093186364e-05,5.656960755696037e-05,0.0,0.0,0.001848615430980352,0.0017269781161505517,0.0,0.0,0.0019293680957879536,0.0018215007663252086,0.3594262367229405,27.247583629174073,45.415635026663985,0.0,18.47430648224718,5
0.1,0.01,3,500,0.0020334409589398404,0.00208131661892964,0.4464661324248641,0.44065915631089253,0.7775192598041113,0.7795168595873175,0.41682543806929695,0.40873587558886626,0.7664161355848286,0.7683620198190375,2.2482829930034143,1130.518836957258,509.8758620689655,0.0,163.6,0.00016209596204951876,0.00016489931068411928,0.0,0.0,0.0019490469506239078,0.0020352683986546408,0.0,0.0,0.0018621923996884424,0.0019585793310466478,0.33292524629674003,105.62909451662128,72.07368240627419,0.0,12.581732790041283,5
0.1,0.01,3,1000,0.003946410566123821,0.0040277959893074405,0.4464661324248641,0.44065915631089253,0.7736531041513427,0.7745989960383518,0.41682543806929695,0.40873587558886626,0.7619910025576233,0.7628098912997441,3.5480522800347307,2797.4957059206245,772.1491698595147,0.04137931034482758,83.0,0.00015410445659208149,0.00015494920857985248,0.0,0.0,0.0019869494437183073,0.0019307326372629097,0.0,0.0,0.0021105090616145585,0.002095438951479083,0.4506582724373921,198.32321486741088,160.6355131589233,0.03777396948311489,2.9999999999999987,5
0.1,0.1,2,100,0.00022858798341588,0.00024633264018196,0.4464661324248641,0.44065915631089253,0.7282464222574943,0.7443304556540591,0.41682543806929695,0.40873587558886626,0.72221338768323,0.7377806317608069,3.480268806650243,128.55972166980354,37.57931034482759,0.0,1234.4,1.0528135315147174e-05,1.0871778874025747e-05,0.0,0.0,0.00254615773943447,0.0021224801474238686,0.0,0.0,0.0022743372015080377,0.0018772363781849144,0.5875631106592786,4.905985458173134,4.836100865516623,0.0,46.20930642197522,5
0.1,0.1,2,250,0.00058574641471148,0.00060869414935328,0.4464661324248641,0.44065915631089253,0.7656343153575161,0.7723355657930393,0.41682543806929695,0.40873587558886626,0.7568637674972156,0.763325844296389,2.3850301948242945,299.67188625560016,125.91724137931035,0.0,545.0,9.972321802374773e-06,9.659852485092368e-06,0.0,0.0,0.0011336840150063137,0.000832100631352025,0.0,0.0,0.0011234137305817674,0.000830585811150609,0.14319502530380881,4.794529264198695,5.716998039827897,0.0,8.093207028119323,5
0.1,0.1,2,500,0.00143439249588592,0.00147239612101318,0.4464661324248641,0.44065915631089253,0.7835843237453706,0.7867058960164144,0.41682543806929695,0.40873587558886626,0.7731521206849793,0.7761740018254754,5.004190115054236,748.7583664760895,166.08965517241379,0.0,235.2,4.7252287867889276e-05,4.903146383253914e-05,0.0,0.0,0.00198448079648915,0.0020524098769632453,0.0,0.0,0.002005946877162612,0.0020621264966178172,2.10342699986527,24.536693122932242,50.73277312278231,0.0,6.685805860178711,5
0.1,0.1,2,1000,0.0027198848829817603,0.0027786825067833802,0.4464661324248641,0.44065915631089253,0.7860632573264682,0.7876027512162389,0.41682543806929695,0.40873587558886626,0.7747287260616963,0.7762042179215831,6.47666058115921,1605.1798565818563,252.74482758620692,0.0,125.0,0.0001035797329189549,0.00010450228409959278,0.0,0.0,0.0021361367569729473,0.0022338560019136275,0.0,0.0,0.002187823627302768,0.0022764080663337113,1.140955473388178,83.30068995293627,36.19713825806842,0.0,4.74341649025257,5
