n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),mtr (mean),mtfa (mean),mtd (mean),mdr (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),mtr (std),mtfa (std),mtd (std),mdr (std),drifts (std),count
1,10,100,50,0.0002725540828833,0.0002881200780875,0.4464661324248641,0.44065915631089253,0.7470932858451731,0.7584556024415109,0.41682543806929695,0.40873587558886626,0.739893915464742,0.7508253346740182,22.952331452331457,144.0456663560112,6.275862068965517,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,100,100,0.00034331278000636,0.00035969000504863997,0.4464661324248641,0.44065915631089253,0.7570954795917051,0.7661066160814525,0.41682543806929695,0.40873587558886626,0.7492190759123424,0.7579351067199044,24.917336098001847,175.96711500490355,7.062068965517241,0.0,904.8,1.5703616921908217e-07,1.5875381843125946e-07,0.0,0.0,1.1542038519600862e-05,1.7313057779389656e-05,0.0,0.0,1.6079725702918666e-05,2.20991328102589e-05,0.06735519899824403,0.09001931616460507,0.015421158465516033,0.0,0.4472135954999691,5
1,10,100,250,0.0005543589605911,0.00057324694227098,0.4464661324248641,0.44065915631089253,0.7761978501283987,0.7816254371362574,0.41682543806929695,0.40873587558886626,0.7667932185824707,0.7720012113956465,31.896354890264973,273.639476234876,8.579310344827586,0.0,594.8,1.1326613695363067e-06,1.1420988318929054e-06,0.0,0.0,6.879989295839722e-05,5.3789800370776514e-05,0.0,0.0,6.388608829053128e-05,5.0139009822837085e-05,0.20600684511400086,0.24748665477089793,0.05666095422467201,0.0,1.0954451150103237,5
1,10,250,50,0.0002762664446637,0.0002914912586955,0.4464661324248641,0.44065915631089253,0.747596557108384,0.7583846282890068,0.41682543806929695,0.40873587558886626,0.7397605363678807,0.7501687477692088,20.177606752730885,145.41792452830188,7.206896551724138,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,250,100,0.0003523721901606,0.0003687745828288,0.4464661324248641,0.44065915631089253,0.7558489153859058,0.7644432400345837,0.41682543806929695,0.40873587558886626,0.7473649618077892,0.7556312420127486,21.0937807835114,181.11556603773585,8.586206896551724,0.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,250,250,0.00047632295973306,0.0004957178956395,0.4464661324248641,0.44065915631089253,0.767221555495335,0.7744751138812538,0.41682543806929695,0.40873587558886626,0.7581235539763943,0.7651224630296866,18.151352771978644,238.83144176401802,13.158620689655175,0.0,673.4,6.400937239396342e-07,6.615313883051315e-07,0.0,0.0,5.771019259850857e-06,2.8855096298982757e-06,0.0,0.0,3.913396401232045e-06,1.254869340814449e-06,0.17745061348430485,0.3499013577435615,0.10794810925861191,0.0,0.8944271909999143,5
1,10,500,50,0.0002316216891993,0.0002458913570795,0.4464661324248641,0.44065915631089253,0.7420154078432891,0.7544165279444595,0.41682543806929695,0.40873587558886626,0.7345243392181352,0.7464810377993686,11.039573548936843,123.33868378812198,11.172413793103448,0.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,500,100,0.000320447791839,0.0003376964364219,0.4464661324248641,0.44065915631089253,0.7524937736311667,0.7631592530938278,0.41682543806929695,0.40873587558886626,0.7445535782611598,0.7549444174226408,12.671984596733935,165.60972972972974,13.06896551724138,0.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,500,250,0.00047399099175634,0.00049258259758124,0.4464661324248641,0.44065915631089253,0.7670731549946447,0.7738415082652625,0.41682543806929695,0.40873587558886626,0.7581522416751605,0.7646909884732842,11.326137645025009,238.00005446623095,21.013793103448275,0.0,676.4,6.767658602186491e-07,7.225987792225338e-07,0.0,0.0,3.4626115558852746e-05,4.9053663708304305e-05,0.0,0.0,2.133415814024145e-05,3.600880993743112e-05,0.05125534497773593,0.3287117359080729,0.12336926772412726,0.0,0.8944271909999063,5
1,10,1000,50,0.0001598549185594,0.0001721778295504,0.4464661324248641,0.44065915631089253,0.7231749964512924,0.738698979262643,0.41682543806929695,0.40873587558886626,0.716130225211309,0.7310476713598963,6.426849752246578,89.9758965314521,14.0,0.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1,10,1000,100,0.0002470494587891,0.0002633322763918,0.4464661324248641,0.44065915631089253,0.7394667905488238,0.7529712361116488,0.41682543806929695,0.40873587558886626,0.7318957624936447,0.7449204722044439,8.239194276549297,132.39532871972318,16.06896551724138,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
