n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
125,0.1,0.7,0.00041422078710071997,0.0003968023675336,0.6963430513561828,0.7032287965394717,0.8410717044426299,0.8418706274414601,0.6326115658062732,0.6675166905378538,0.8366641449751636,0.8378625599450136,349.4,1.0568775037368401e-06,3.2859950173570926e-06,0.0,0.0,0.0003936827997666942,0.001022972671962817,0.0,0.0,0.00040818045757616566,0.001242895713722295,0.5477225575051667,5
125,0.1,0.8,0.00042254840772782,0.00038629975104636003,0.6963430513561828,0.7032287965394717,0.8311447551367218,0.8264792213811216,0.6326115658062732,0.6675166905378538,0.8263026101168733,0.8217874155913243,319.0,5.795694820859458e-06,9.110337512677013e-06,0.0,0.0,0.003091530403089852,0.0041582083643681555,0.0,0.0,0.0032643398824904603,0.0044197299793822115,4.301162633521313,5
125,0.5,0.6,0.00041070638571974,0.00039100962680725995,0.6963430513561828,0.7032287965394717,0.8413232989781732,0.8412659177683123,0.6326115658062732,0.6675166905378538,0.8364429349125618,0.8369069259649677,353.0,7.368576523494834e-06,1.2190397498752928e-05,0.0,0.0,0.0027783897961800247,0.004768882930844208,0.0,0.0,0.002775192150801612,0.004823310024456289,1.8708286933869707,5
125,0.5,0.7,0.00041290033719824,0.00040119143872673996,0.6963430513561828,0.7032287965394717,0.8367283882500939,0.8396327602568914,0.6326115658062732,0.6675166905378538,0.8316397005367347,0.8350954080470749,340.0,5.715990131398401e-06,7.332543332074219e-06,0.0,0.0,0.0018958755314191689,0.002433758189806325,0.0,0.0,0.0020621413033623704,0.00250385524658467,0.7071067811865476,5
125,0.5,0.8,0.00043243310021146,0.00040527995900094,0.6963430513561828,0.7032287965394717,0.8354660016331575,0.8336121471607336,0.6326115658062732,0.6675166905378538,0.8304361032639443,0.8285590493453082,321.8,8.177479381144775e-06,8.71356694297048e-06,0.0,0.0,0.0008003726746542319,0.0010465551349431413,0.0,0.0,0.0008648496926556517,0.001109696404060143,5.449770637375484,5
125,1.0,0.6,0.00041654098502325997,0.00040275397804037996,0.6963430513561828,0.7032287965394717,0.8409392862660281,0.843031493456335,0.6326115658062732,0.6675166905378538,0.8362296680514778,0.8387316770880648,347.2,6.392413538541466e-06,7.972233416262117e-06,0.0,0.0,0.00023377215558013494,0.0006774713729885946,0.0,0.0,0.0002548650923374002,0.0006946998240191392,5.263078946776307,5
125,1.0,0.7,0.00048023509459641997,0.0004503275168237,0.6963430513561828,0.7032287965394717,0.8402683675045794,0.8381938160711527,0.6326115658062732,0.6675166905378538,0.8354998465953856,0.8335147355619906,299.8,9.510731447605606e-06,8.341694462330707e-06,0.0,0.0,0.0005730901351289177,0.0006251219506502882,0.0,0.0,0.0005561660101661703,0.0006237560753079814,6.534523701081816,5
125,1.0,0.8,0.00061160685567682,0.00056317996219142,0.6963430513561828,0.7032287965394717,0.838917702103242,0.8345170047008452,0.6326115658062732,0.6675166905378538,0.8346676590368988,0.8302251115858963,233.2,1.3408590838735851e-05,1.1711944306448203e-05,0.0,0.0,0.00027449946972236494,0.0003027653442147307,0.0,0.0,0.0002815481203605327,0.0003501816176281388,4.868264577855233,5
250,0.1,0.6,0.00071619980430238,0.00067555490763962,0.6963430513561828,0.7032287965394717,0.8244002560084749,0.8240206572355498,0.6326115658062732,0.6675166905378538,0.8192186520869663,0.8191301066588847,178.8,5.5879420014127605e-06,9.989583530381564e-06,0.0,0.0,0.0011484303068447826,0.0020170784656309304,0.0,0.0,0.0012717361900649892,0.002133595154127263,0.44721359549995715,5
250,0.1,0.7,0.00075790032321888,0.0006970814597236201,0.6963430513561828,0.7032287965394717,0.8267043322813444,0.8231290415130983,0.6326115658062732,0.6675166905378538,0.8216065295847109,0.8182069055720784,172.0,7.66397629510636e-06,6.631614610498165e-06,0.0,0.0,0.0016760913488128117,0.0014856856507754446,0.0,0.0,0.001773441162955156,0.0015682193361708657,0.70710678118655,5
