n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
1,10,1000,100,0.00012121896671540001,0.00011820985904926001,0.6963430513561828,0.7032287965394717,0.8414424753371146,0.844726446116837,0.6326115658062732,0.6675166905378538,0.8379149677868483,0.8415926772937132,1197.0,9.354690933392968e-07,8.809204151350919e-07,0.0,0.0,0.0011885509794395295,0.0011451386648118904,0.0,0.0,0.0012454928724606475,0.0011734690703417631,1.7320508075688936,5
1,10,1000,250,0.0009600263512086401,0.00085733505837692,0.6963430513561828,0.7032287965394717,0.8324512811458586,0.8247754408421797,0.6326115658062732,0.6675166905378538,0.8271481137521548,0.819060979974164,141.8,1.7212845742119997e-05,1.7030232581427616e-05,0.0,0.0,0.0009550595645064704,0.001002605671598799,0.0,0.0,0.0010223599639444458,0.001019175083432389,1.788854381999831,5
1,20,100,50,4.5478730450243315e-05,4.147927466080137e-05,0.6963430513561828,0.7032287965394717,0.8261393480611773,0.8216106464213988,0.6326115658062732,0.6675166905378538,0.8207238500455316,0.815805495726514,2854.0,8.470967338066454e-09,0.0,0.0,0.0,2.4176140782843432e-05,0.0,0.0,0.0,2.3375630313953205e-05,0.0,0.0,5
1,20,100,100,8.608779843248418e-05,8.0469807339464e-05,0.6963430513561828,0.7032287965394717,0.8318774690472512,0.829922093972766,0.6326115658062732,0.6675166905378538,0.8271445593871917,0.8253646852424064,1574.4,3.59820174992879e-07,6.881717116871028e-07,0.0,0.0,0.0003134363072745478,0.00146872127955403,0.0,0.0,0.0003410000561268297,0.0014752234993927248,8.443932733033808,5
1,20,100,250,0.0005208440284559599,0.0004757444604972,0.6963430513561828,0.7032287965394717,0.8334400035311514,0.8284654940301472,0.6326115658062732,0.6675166905378538,0.8281140741525623,0.823253544759709,263.4,1.554871535830417e-05,1.255300245785361e-05,0.0,0.0,0.0009507916059472393,0.0010105896752681902,0.0,0.0,0.000816265522144497,0.0011243991367416125,7.73304597167248,5
1,20,250,50,5.436441914984851e-05,5.49511735051481e-05,0.6963430513561828,0.7032287965394717,0.8296881551941029,0.8380128445631303,0.6326115658062732,0.6675166905378538,0.8249351586166821,0.8341026236174833,2452.8,4.5872838237670475e-08,1.500254509482355e-07,0.0,0.0,0.00019862726490256575,0.00028150760338849283,0.0,0.0,0.00019920127407851084,0.0002815116884171541,1.6431676725154776,5
1,20,250,100,8.398513947124983e-05,8.196443898446784e-05,0.6963430513561828,0.7032287965394717,0.8345390743969455,0.8381055372867516,0.6326115658062732,0.6675166905378538,0.8295156743680353,0.8337784008730512,1645.6,1.0230698197246298e-06,4.236654907110018e-07,0.0,0.0,0.0006640008351576274,0.0003846717008493197,0.0,0.0,0.0006947474950639638,0.0003945601987058047,12.136721138759034,5
1,20,250,250,0.0016216679565353603,0.00105135477562718,0.6963430513561828,0.7032287965394717,0.8109112577519808,0.777599258458211,0.6326115658062732,0.6675166905378538,0.804798243050115,0.7690074970607237,71.4,0.00020547601865309454,0.0001256753563707715,0.0,0.0,0.0038787891162500084,0.003244072668062263,0.0,0.0,0.004742223251658225,0.002742718831387459,7.602631123499285,5
1,20,500,50,5.45439384995033e-05,5.3966618634628264e-05,0.6963430513561828,0.7032287965394717,0.8281212067709827,0.8336121471607335,0.6326115658062732,0.6675166905378538,0.8240444372511357,0.8302464094777326,2416.0,0.0,4.085210324755275e-09,0.0,0.0,0.0,9.869868144619853e-06,0.0,0.0,0.0,1.0550961535512755e-05,0.0,5
1,20,500,100,0.00013394328726423998,0.00012884804467874,0.6963430513561828,0.7032287965394717,0.8405729293107633,0.8419721480435214,0.6326115658062732,0.6675166905378538,0.8364285373881838,0.8382819704268185,1076.8,3.4320594803940935e-07,2.557065894608599e-07,0.0,0.0,0.00025803618376228,0.00013568825361558385,0.0,0.0,0.0002678709014900049,0.00013110066800124773,1.095445115010327,5
