seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1733674965,50,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675118,50,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675377,125,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675428,125,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675528,125,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675579,125,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675732,250,0.1,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675835,250,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675885,250,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733675985,250,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676034,250,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676135,500,0.1,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676186,500,0.1,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676286,500,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676336,500,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676435,500,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676484,500,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733676954,50,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677213,125,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677263,125,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677364,125,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677414,125,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677567,250,0.1,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677670,250,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677720,250,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677820,250,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733677870,250,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733678022,500,0.1,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733678122,500,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733678172,500,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733678270,500,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733678320,500,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733678637,50,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733678791,50,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679050,125,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679101,125,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679201,125,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679251,125,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679404,250,0.1,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679506,250,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679556,250,0.5,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679656,250,1.0,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679706,250,1.0,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679858,500,0.1,0.8,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
1733679958,500,0.5,0.7,0.0,0.0,0.1746672045179507,0.1754915200729607,0.5211428170545627,0.4738937509865478,0.1637466349160202,0.1640181559553793,0.5099760224999897,0.4630586247866536,[]
