n_reference_samples,recent_samples_proportion,threshold,lpd (ht) (mean),lpd (nb) (mean),acc (ht-no dd) (mean),acc (nb-no dd) (mean),acc (ht-dd) (mean),acc (nb-dd) (mean),f1 (ht-no dd) (mean),f1 (nb-no dd) (mean),f1 (ht-dd) (mean),f1 (nb-dd) (mean),drifts (mean),lpd (ht) (std),lpd (nb) (std),acc (ht-no dd) (std),acc (nb-no dd) (std),acc (ht-dd) (std),acc (nb-dd) (std),f1 (ht-no dd) (std),f1 (nb-no dd) (std),f1 (ht-dd) (std),f1 (nb-dd) (std),drifts (std),count
125,0.1,0.7,3.1650609088883304e-05,5.3475141398983e-05,0.5011119150988905,0.382040520984081,0.706870477568741,0.7296811384466956,0.0669601464993663,0.08147816845807,0.24815686131931422,0.2569533824822458,6501.0,1.4342597069450712e-07,1.3406750043798419e-07,0.0,0.0,0.000372202167659689,0.0007552467303690959,0.0,0.0,0.003923132840348285,0.008452331178619309,17.944358444926394,5
125,0.1,0.8,3.220256865863837e-05,5.436199484408964e-05,0.5011119150988905,0.382040520984081,0.7062686927158707,0.7283753014954172,0.0669601464993663,0.08147816845807,0.24543927251868056,0.25296933056470844,6371.0,1.9362187700246718e-07,2.0255691035631317e-07,0.0,0.0,0.0005145367112314033,0.0013365493908496712,0.0,0.0,0.0023211495814393357,0.00889830126984567,40.57092555020156,5
125,0.5,0.6,3.140481095246041e-05,5.30066842808708e-05,0.5011119150988905,0.382040520984081,0.7057834056922335,0.7274954172696575,0.0669601464993663,0.08147816845807,0.25107243115666406,0.2600702693678188,6517.2,4.816688293690981e-08,1.2085104233736996e-07,0.0,0.0,0.0004170644856109532,0.0007233328860132305,0.0,0.0,0.005034700001128623,0.002334223068902377,6.870225614927186,5
125,0.5,0.7,3.161455174424644e-05,5.383477926196406e-05,0.5011119150988905,0.382040520984081,0.7043745779064159,0.7281654606849977,0.0669601464993663,0.08147816845807,0.24308773027093222,0.25773449453699876,6429.4,4.303797266393534e-08,7.247326956372326e-08,0.0,0.0,0.0004208777541188022,0.00027853921360348013,0.0,0.0,0.0036062646376437348,0.0040622438111152116,8.264381404557794,5
125,0.5,0.8,3.190160996560273e-05,5.4399738815582625e-05,0.5011119150988905,0.382040520984081,0.7027554269175109,0.7258890496864447,0.0669601464993663,0.08147816845807,0.2432110327397997,0.25174162074023154,6320.8,2.4201301665932525e-08,1.0437611023760117e-07,0.0,0.0,0.000631296213918559,0.000804196919654705,0.0,0.0,0.0021669582340970326,0.005649385898364389,21.45227260688244,5
125,1.0,0.6,3.144704405693436e-05,5.3344033795645064e-05,0.5011119150988905,0.382040520984081,0.7056748673420163,0.7290434153400869,0.0669601464993663,0.08147816845807,0.2444487287340007,0.2469570515558627,6505.0,2.5121506731821696e-08,1.7354163673152786e-08,0.0,0.0,5.9939836747662345e-05,9.411835130259396e-05,0.0,0.0,0.00012323997246109776,3.0284350350560117e-05,3.5355339059327378,5
125,1.0,0.7,3.195015135345033e-05,5.432361074380962e-05,0.5011119150988905,0.382040520984081,0.704551133622769,0.7279404245055475,0.0669601464993663,0.08147816845807,0.2430922528075751,0.24586720297541623,6367.4,3.509243239626999e-08,5.057089921696912e-08,0.0,0.0,6.729442550867396e-05,9.516716098920666e-05,0.0,0.0,0.0001403227037565529,3.5214473149449035e-05,6.542170893518577,5
125,1.0,0.8,3.310912481563014e-05,5.642577363323843e-05,0.5011119150988905,0.382040520984081,0.702984322238302,0.7260783888084902,0.0669601464993663,0.08147816845807,0.24233448545536324,0.2450650479018513,6097.2,5.129532802634668e-08,1.2653093746520518e-07,0.0,0.0,0.00014948968563680703,0.00010531956055481299,0.0,0.0,0.00016787307409923686,0.00035813346009667566,13.553597308463862,5
250,0.1,0.6,5.6379353277208536e-05,0.00010023108242109314,0.5011119150988905,0.382040520984081,0.686723830197781,0.7120214664737097,0.0669601464993663,0.08147816845807,0.23242639882899702,0.23505985624573608,3292.2,1.8824909680647308e-07,2.709833609033246e-07,0.0,0.0,0.0005791233973864808,0.0010340438041910559,0.0,0.0,0.00347443814120587,0.0029811308683657402,3.563705936241039,5
250,0.1,0.7,5.6298726459106895e-05,0.00010082711533623999,0.5011119150988905,0.382040520984081,0.685681862035697,0.7125918958031837,0.0669601464993663,0.08147816845807,0.2315170632411609,0.2457764271224286,3278.4,1.816851063045929e-07,1.7843189551652777e-07,0.0,0.0,0.0006909983459484252,0.0004881734251042652,0.0,0.0,0.00406618777359449,0.00880798961929302,3.049590136395439,5
