seed,const,max_depth,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1736421215,0.5,2,500,0.45,0.0024870937714714,0.0021579326785498,0.2427871463482838,0.1523058031100682,0.4467288356089435,0.3292562827511581,0.176659023550584,0.0748087803691306,0.4330784851576457,0.2728391646841904,"[999, 1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736421285,0.5,2,500,0.5,0.0024870937714714,0.0021579326785498,0.2427871463482838,0.1523058031100682,0.4467288356089435,0.3292562827511581,0.176659023550584,0.0748087803691306,0.4330784851576457,0.2728391646841904,"[999, 1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736421353,0.5,2,500,0.55,0.0024870937714714,0.0021579326785498,0.2427871463482838,0.1523058031100682,0.4467288356089435,0.3292562827511581,0.176659023550584,0.0748087803691306,0.4330784851576457,0.2728391646841904,"[999, 1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736421422,0.5,2,1000,0.45,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736421492,0.5,2,1000,0.5,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736421561,0.5,2,1000,0.55,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736423034,0.5,3,500,0.45,0.0024870937714714,0.0021579326785498,0.2427871463482838,0.1523058031100682,0.4467288356089435,0.3292562827511581,0.176659023550584,0.0748087803691306,0.4330784851576457,0.2728391646841904,"[999, 1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736423109,0.5,3,500,0.5,0.0024870937714714,0.0021579326785498,0.2427871463482838,0.1523058031100682,0.4467288356089435,0.3292562827511581,0.176659023550584,0.0748087803691306,0.4330784851576457,0.2728391646841904,"[999, 1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736423182,0.5,3,500,0.55,0.0024870937714714,0.0021579326785498,0.2427871463482838,0.1523058031100682,0.4467288356089435,0.3292562827511581,0.176659023550584,0.0748087803691306,0.4330784851576457,0.2728391646841904,"[999, 1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736423251,0.5,3,1000,0.45,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736423320,0.5,3,1000,0.5,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736423390,0.5,3,1000,0.55,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736424621,1.0,2,1000,0.45,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736424691,1.0,2,1000,0.5,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736424760,1.0,2,1000,0.55,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736426916,1.0,3,1000,0.45,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736426986,1.0,3,1000,0.5,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
1736427056,1.0,3,1000,0.55,0.0035694703382856,0.0033562569816995,0.2427871463482838,0.1523058031100682,0.3891354302179965,0.289912339359749,0.176659023550584,0.0748087803691306,0.3813643647090105,0.2479649043665316,"[1999, 3999, 5999, 7999, 9999, 11999, 13999, 15999, 17999, 19999, 21999, 23999, 25999, 27999, 29999, 31999, 33999, 35999, 37999, 39999, 41999, 43999, 45999, 47999, 49999, 51999, 53999, 55999, 57999, 59999, 61999, 63999, 65999, 67999, 69999, 71999, 73999, 75999, 77999, 79999, 81999]"
