seed,n_samples,outlier_detector_kwargs,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1733188445,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.0014555613686846,0.0011972161025695,0.6963430513561828,0.7032287965394717,0.8200657676943789,0.8049921652578844,0.6326115658062732,0.6675166905378538,0.8137686168408549,0.7978533088345081,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7722, 8222, 8722, 9222, 9722, 10222, 10722, 11222, 11722, 12222, 12722, 13222, 13722, 14499, 15450, 15950, 16450, 16950, 17450, 17950, 18450, 18950, 19450, 19950, 20450, 20950, 21450, 21950, 22450, 23178, 23678, 24178, 24678, 25178, 25678, 26178, 26678, 27178, 27678, 28178, 28678, 29178, 29678, 30178, 30870, 31370, 31870, 32370, 32870, 33370, 33870, 34370, 34870, 35370, 35870, 36996, 37496, 37996, 38496, 38996, 39496, 39996, 40496, 40996, 41496, 41996, 42496, 42996, 43496, 43996, 44496, 44996]"
1733188466,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0.0027864274448475,0.0021423002679671,0.6963430513561828,0.7032287965394717,0.8161594314846284,0.79534770806206,0.6326115658062732,0.6675166905378538,0.8085331769021968,0.7865759015464043,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 11510, 12510, 13510, 14510, 15510, 16510, 17510, 18510, 19510, 20510, 21510, 22510, 23510, 24510, 25510, 26510, 27510, 28510, 29510, 30510, 31510, 32510, 33704, 34704, 35704, 36704, 37704, 38704, 39704, 40704, 41704, 42704, 43704, 44704]"
1733188473,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.0027861645613432,0.0021800553464915,0.6963430513561828,0.7032287965394717,0.8105757983712564,0.7926110657456247,0.6326115658062732,0.6675166905378538,0.8027052424340606,0.7834820047972962,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 11482, 12482, 13482, 14482, 15482, 16482, 17482, 18482, 19482, 20482, 21482, 22482, 23482, 24482, 25482, 26482, 27482, 28482, 29482, 30482, 33717, 34717, 35717, 36717, 37717, 38717, 39717, 40717, 41717, 42717, 43717, 44717]"
