seed,confidence,feature_proportion,n_clusters,n_samples,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1733357998,0.1,0.1,2,1000,0.0180676545394709,0.0179826559234227,0.3324775353016688,0.3364114456085138,0.675762971551617,0.6780819081535467,0.302549740639592,0.3063176653290411,0.672806123581248,0.6748702454671132,2.3188967894850245,1266.1176470588234,546.0,0.0,"[1999, 3310, 4310, 5341, 7133, 8133, 9133, 10574, 11574, 12574, 13574, 14574, 15574, 17506, 18663, 19988, 21482, 22523, 23523]"
1733358033,0.1,0.1,3,100,0.0014357831493116,0.0015291429345841,0.3324775353016688,0.3364114456085138,0.648349828150234,0.6728228912170277,0.302549740639592,0.3063176653290411,0.6486749240027638,0.673156711865889,5.206422018348624,109.3348623853211,21.0,0.0,"[237, 337, 442, 542, 662, 762, 862, 962, 1062, 1162, 1284, 1428, 1528, 1639, 1739, 1839, 1939, 2039, 2139, 2239, 2345, 2445, 2545, 2645, 2763, 2863, 2963, 3063, 3163, 3263, 3363, 3463, 3565, 3723, 3823, 3924, 4024, 4139, 4242, 4342, 4442, 4550, 4669, 4769, 4869, 4969, 5069, 5177, 5277, 5377, 5500, 5600, 5700, 5847, 5947, 6047, 6147, 6297, 6397, 6497, 6597, 6697, 6797, 6897, 6997, 7097, 7197, 7297, 7410, 7560, 7687, 7787, 7887, 7987, 8087, 8187, 8366, 8466, 8566, 8682, 8782, 8882, 8982, 9094, 9206, 9408, 9508, 9608, 9708, 9808, 9908, 10021, 10144, 10244, 10345, 10445, 10545, 10666, 10766, 10866, 10970, 11070, 11172, 11272, 11400, 11500, 11600, 11703, 11803, 11903, 12009, 12109, 12210, 12310, 12410, 12536, 12636, 12798, 12970, 13070, 13170, 13299, 13399, 13499, 13599, 13749, 13849, 13949, 14049, 14235, 14335, 14435, 14535, 14652, 14752, 14852, 14952, 15243, 15343, 15443, 15579, 15679, 15779, 15881, 15981, 16081, 16181, 16281, 16429, 16602, 16711, 16811, 16911, 17011, 17111, 17217, 17317, 17417, 17517, 17617, 17720, 17826, 17926, 18026, 18126, 18226, 18326, 18467, 18668, 18768, 18892, 18992, 19092, 19192, 19292, 19392, 19518, 19621, 19721, 19821, 19921, 20023, 20138, 20238, 20338, 20438, 20538, 20638, 20738, 20838, 20938, 21038, 21138, 21238, 21358, 21458, 21630, 21753, 21853, 21953, 22057, 22157, 22257, 22357, 22457, 22557, 22657, 22757, 22857, 22957, 23070, 23170, 23285, 23385, 23488, 23588, 23703, 23808, 23972, 24072]"
1733358064,0.1,0.1,3,250,0.0039582959496827,0.0040397347946314,0.3324775353016688,0.3364114456085138,0.6887241707731169,0.6999875771253468,0.302549740639592,0.3063176653290411,0.6878848799482049,0.6992460227198826,7.864639037433155,267.39772727272725,34.0,0.0,"[499, 749, 1026, 1276, 1526, 1789, 2044, 2294, 2544, 2794, 3044, 3294, 3544, 3806, 4056, 4306, 4556, 4806, 5056, 5306, 5556, 5812, 6076, 6326, 6576, 6826, 7181, 7431, 7681, 7937, 8188, 8681, 9040, 9290, 9595, 9845, 10095, 10355, 10605, 10855, 11105, 11355, 11606, 11856, 12106, 12375, 12625, 12948, 13198, 13562, 13812, 14062, 14312, 14757, 15020, 15303, 15553, 15803, 16053, 16319, 16614, 16864, 17114, 17364, 17614, 17864, 18126, 18376, 18626, 18913, 19163, 19413, 19663, 19913, 20163, 20413, 20663, 20913, 21173, 21492, 21742, 21995, 22280, 22530, 22780, 23030, 23280, 23530, 23780, 24030]"
1733358090,0.1,0.1,3,500,0.007757094991781,0.007810207281965,0.3324775353016688,0.3364114456085138,0.6893039049235993,0.6956809805789059,0.302549740639592,0.3063176653290411,0.6875193448828876,0.6941903956871037,2.718394886363636,521.9318181818181,192.0,0.0,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 6107, 6607, 7107, 7607, 8113, 8613, 9113, 9626, 10126, 10626, 11126, 11643, 12143, 12643, 13220, 13720, 14220, 14720, 15220, 15720, 16220, 16740, 17249, 17793, 18293, 18793, 19293, 19793, 20293, 20793, 21464, 21964, 22464, 22964, 23464, 23964]"
1733358112,0.1,0.1,3,1000,0.0158241071529406,0.015769521794616,0.3324775353016688,0.3364114456085138,0.680607892666363,0.6833409250900658,0.302549740639592,0.3063176653290411,0.6791013455279868,0.6819357287528057,11.191326530612244,1096.75,98.0,0.0,"[1999, 2999, 3999, 4999, 6034, 7034, 8034, 9034, 10126, 11126, 12126, 13126, 14126, 15126, 16126, 17126, 18126, 19198, 20198, 21782, 22934, 23934]"
1733358136,0.1,0.01,2,100,0.0032427185893806,0.0033429529985762,0.3324775353016688,0.3364114456085138,0.6794484243653982,0.6941074164561679,0.302549740639592,0.3063176653290411,0.6779231140794227,0.6928706992610497,2.244252044252044,222.1809523809524,99.0,0.0,"[553, 698, 1279, 1379, 1625, 1725, 1825, 1925, 2508, 2772, 2872, 3271, 3371, 3539, 3843, 4021, 4241, 4341, 4596, 4774, 4957, 5057, 5229, 5614, 5717, 5929, 6037, 6137, 6248, 6398, 6551, 6651, 7155, 7417, 7557, 7681, 7836, 7936, 8057, 8331, 8768, 9247, 9610, 9775, 10207, 10307, 10407, 10508, 10608, 10837, 11772, 11872, 12167, 12281, 12425, 12589, 12801, 13005, 13244, 13414, 13594, 13694, 13817, 13917, 14027, 14127, 14412, 14805, 14973, 15129, 15406, 15506, 15866, 16007, 16107, 16264, 16366, 16466, 16678, 16907, 17007, 17129, 17229, 17355, 17537, 17801, 18023, 18123, 18223, 18323, 19369, 19469, 19569, 21042, 21193, 21395, 21495, 21877, 21977, 22231, 22409, 22792, 23316, 23416, 23516, 23617, 23882]"
1733358180,0.1,0.01,2,250,0.0085091876306689,0.0085515602263852,0.3324775353016688,0.3364114456085138,0.6983726034204315,0.7041285353430784,0.302549740639592,0.3063176653290411,0.6963261205185121,0.7022555431356793,4.601101494885916,570.5365853658536,124.0,0.0,"[564, 1027, 2059, 2375, 2625, 3098, 3720, 3970, 4334, 4596, 5198, 5664, 5914, 6588, 6838, 8757, 10099, 10602, 10852, 11282, 11532, 11782, 12032, 13902, 14152, 14402, 15349, 16226, 16500, 16872, 17186, 17458, 19004, 19715, 19965, 20328, 20578, 21625, 22843, 23093, 23366, 23616, 23956]"
1733358223,0.1,0.01,2,500,0.0127585880515608,0.0127423200014197,0.3324775353016688,0.3364114456085138,0.6897180007453725,0.693196405648267,0.302549740639592,0.3063176653290411,0.6871678998563131,0.6905818522782519,2.0904183535762484,834.0769230769231,399.0,0.0,"[2203, 2887, 3387, 3887, 4387, 4887, 5394, 6962, 7462, 7966, 8810, 10553, 11053, 11875, 12375, 12882, 13382, 13927, 14427, 16749, 17533, 18306, 19867, 20695, 21803, 22889, 23389, 23889]"
1733358263,0.1,0.01,2,1000,0.0211680607892666,0.0209843057683547,0.3324775353016688,0.3364114456085138,0.671166507929935,0.6721603379021905,0.302549740639592,0.3063176653290411,0.6709132323002739,0.6719312054831857,75.0142857142857,1500.2857142857142,20.0,0.0,"[3024, 4024, 5049, 9409, 10734, 11734, 12734, 14048, 15048, 16367, 17367, 19111, 20139, 22028, 23028, 24028]"
1733358302,0.1,0.01,3,100,0.0024782734724815,0.0025664938866853,0.3324775353016688,0.3364114456085138,0.6744792745041203,0.6905876019710961,0.302549740639592,0.3063176653290411,0.6739292540212699,0.6899231705220442,3.1299894957983194,175.27941176470588,56.0,0.0,"[199, 367, 473, 750, 1040, 1387, 1561, 1661, 1761, 2019, 2200, 2403, 2503, 2806, 2906, 3029, 3269, 3369, 3471, 3623, 3723, 3873, 4264, 4412, 4512, 4822, 5010, 5110, 5210, 5379, 5485, 5770, 6045, 6373, 6473, 6573, 6704, 6804, 6975, 7075, 7175, 7297, 7688, 7813, 7913, 8042, 8142, 8322, 8439, 8660, 8770, 9115, 9242, 9458, 9558, 9695, 9795, 10185, 10335, 10482, 10582, 10727, 10851, 11008, 11108, 11208, 11313, 11485, 11585, 11780, 11880, 12187, 12287, 12433, 12533, 12782, 13152, 13259, 13375, 13527, 13627, 13755, 13884, 13984, 14084, 14194, 14294, 14394, 14588, 15025, 15125, 15259, 15359, 15500, 15631, 15731, 15962, 16093, 16325, 16449, 16932, 17032, 17132, 17505, 18094, 18205, 18305, 18547, 18647, 18840, 18941, 19043, 19143, 19388, 19534, 19740, 20283, 20510, 20610, 20831, 20962, 21662, 21804, 22065, 22258, 22358, 22458, 22558, 22666, 22909, 23035, 23191, 23350, 23553, 23653, 23813, 23913, 24037]"
