seed,const,max_depth,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1734527472,1.0,2,500,0.45,0.0016306345440572,0.0015660329022844,0.1387710094563437,0.1384702776756775,0.1632305276172018,0.1619607712099442,0.0892377551095781,0.0889535523418541,0.1197785240889407,0.1186079898865792,"[2623, 5292, 6292, 8887, 11228, 12795, 14073, 15073, 16752, 17752, 19724, 22903, 23903, 24903, 26437]"
1734527508,1.0,2,500,0.5,0.0015526670453659,0.0015482117597264,0.1387710094563437,0.1384702776756775,0.1620610151368329,0.1616934540715741,0.0892377551095781,0.0889535523418541,0.1181089907013532,0.1182490854525623,"[2623, 5292, 6292, 8886, 11225, 12795, 14073, 15073, 16748, 17748, 19724, 22902, 23902, 24902, 26373]"
1734527545,1.0,2,500,0.55,0.0015237076887091,0.0015548946881856,0.1387710094563437,0.1384702776756775,0.1616266247869816,0.1617936979984629,0.0892377551095781,0.0889535523418541,0.1177419006304331,0.1183790855520323,"[2623, 5291, 6291, 8883, 11225, 12795, 14073, 15073, 16748, 17748, 19723, 22901, 23901, 24901, 26373]"
1734527581,1.0,2,1000,0.45,0.0017193352308799,0.0014368296187389,0.1387710094563437,0.1384702776756775,0.1576836969960236,0.1542754034818057,0.0892377551095781,0.0889535523418541,0.1168205732031108,0.1130297145457644,"[2140, 5408, 7408, 10886, 13936, 15936, 19515, 22971, 24971, 27693, 29701]"
1734527609,1.0,2,1000,0.5,0.0017254106203884,0.0014489803977557,0.1387710094563437,0.1384702776756775,0.1577505262806161,0.1544090620509907,0.0892377551095781,0.0889535523418541,0.1166911119094328,0.1129379885171438,"[2140, 5406, 7406, 10885, 13935, 15935, 19515, 22969, 24969, 27693, 29700]"
1734527636,1.0,2,1000,0.55,0.0016646567253043,0.0014277165344763,0.1387710094563437,0.1384702776756775,0.157082233434691,0.1541751595549169,0.0892377551095781,0.0889535523418541,0.1158617667410818,0.112663123955029,"[2140, 5406, 7406, 10885, 13912, 15912, 19515, 22969, 24969, 27693, 29699]"
1734527664,1.0,3,100,0.45,8.587203772908358e-05,-5.8565448325692847e-05,0.1387710094563437,0.1384702776756775,0.1467571089651485,0.133023690981388,0.0892377551095781,0.0889535523418541,0.1176033470816999,0.1036070702153392,"[214, 457, 1315, 1924, 2144, 2424, 2624, 2863, 3153, 3407, 3656, 4156, 4356, 4664, 4864, 5079, 5279, 5479, 5679, 5879, 6173, 6373, 6669, 6871, 7520, 7867, 8279, 8479, 8679, 8879, 9144, 10292, 11124, 11610, 12394, 12681, 12896, 13096, 13323, 13523, 13735, 13936, 14136, 14336, 14536, 14736, 14936, 15437, 15753, 16173, 16425, 16756, 17351, 17604, 17804, 18106, 18710, 19034, 19393, 19694, 20351, 20594, 20794, 21063, 21459, 21711, 21971, 22173, 22390, 22718, 22918, 23118, 23318, 23518, 23751, 23986, 24426, 24825, 25104, 25322, 25751, 25998, 26198, 26485, 26783, 27447, 28128, 28355, 28770, 29117, 29348, 29548, 29865]"
1734527708,1.0,3,100,0.5,7.429425787145899e-05,-6.434096016619174e-05,0.1387710094563437,0.1384702776756775,0.1457546696962609,0.1324222274200554,0.0892377551095781,0.0889535523418541,0.1167202576180759,0.102956488294929,"[211, 452, 1314, 1922, 2144, 2424, 2624, 2863, 3153, 3407, 3656, 4156, 4356, 4664, 4864, 5079, 5279, 5479, 5679, 5879, 6171, 6371, 6669, 6871, 7520, 7867, 8279, 8479, 8679, 8879, 9143, 10292, 11123, 11610, 12394, 12667, 12867, 13070, 13322, 13522, 13735, 13936, 14136, 14336, 14536, 14736, 14936, 15437, 15753, 16173, 16422, 16756, 17093, 17350, 17602, 17802, 18106, 18710, 19034, 19393, 19694, 20351, 20593, 20793, 21063, 21459, 21711, 21970, 22173, 22390, 22718, 22918, 23118, 23318, 23518, 23751, 23985, 24425, 24825, 25104, 25322, 25751, 25998, 26198, 26485, 26783, 27447, 28128, 28354, 28769, 29117, 29348, 29548, 29865]"
1734527751,1.0,3,100,0.55,3.479256568991414e-05,-8.026403768069333e-05,0.1387710094563437,0.1384702776756775,0.1421458883282654,0.1306846660206502,0.0892377551095781,0.0889535523418541,0.1140690122153949,0.1022224477819124,"[211, 452, 735, 1314, 1913, 2144, 2424, 2624, 2863, 3152, 3406, 3656, 4156, 4356, 4664, 4864, 5079, 5279, 5479, 5679, 5879, 6171, 6371, 6669, 6871, 7520, 7857, 8278, 8478, 8678, 8878, 9143, 10292, 11123, 11610, 12394, 12667, 12867, 13070, 13321, 13521, 13735, 13936, 14136, 14336, 14536, 14736, 14936, 15340, 15563, 15841, 16173, 16421, 16756, 17093, 17350, 17587, 17787, 18106, 18710, 19034, 19393, 19694, 20351, 20593, 20793, 21063, 21459, 21711, 21970, 22173, 22390, 22718, 22918, 23118, 23318, 23518, 23751, 23985, 24425, 24658, 24994, 25322, 25751, 25998, 26198, 26485, 26783, 27447, 28128, 28354, 28637, 28865, 29116, 29348, 29548, 29865]"
1734527793,1.0,3,250,0.45,0.0010387595322531,0.0008106682783178,0.1387710094563437,0.1384702776756775,0.1626624786981655,0.1571156480769873,0.0892377551095781,0.0889535523418541,0.1231668632871967,0.1160619934801782,"[2566, 3074, 5207, 5707, 6207, 8731, 11135, 12711, 13964, 14510, 15249, 15752, 17475, 17975, 19847, 20500, 21859, 22844, 23344, 24807, 26235, 26735, 28782]"
1734527860,1.0,3,250,0.5,0.0009509250286809,0.0007476526213786,0.1387710094563437,0.1384702776756775,0.1615932101446854,0.156413940588766,0.0892377551095781,0.0889535523418541,0.1217806106171243,0.1153881338182533,"[2547, 3074, 5207, 5707, 6207, 8731, 11135, 11644, 12711, 13964, 14510, 15249, 15752, 17475, 17975, 19847, 20500, 21859, 22844, 23344, 24807, 26234, 26734, 28782]"
1734527926,1.0,3,250,0.55,0.0009574580196426,0.0007338369519677,0.1387710094563437,0.1384702776756775,0.1636649179670531,0.1575500384268386,0.0892377551095781,0.0889535523418541,0.1240519977582979,0.1162226569320931,"[2547, 3074, 5206, 5706, 6206, 7674, 8731, 9232, 11134, 11644, 12711, 13964, 14510, 15236, 15736, 17475, 17975, 19847, 20500, 21859, 22844, 23344, 24807, 26234, 26734, 28782]"
1734527989,1.0,3,500,0.45,0.0014779553323343,0.0014728146181348,0.1387710094563437,0.1384702776756775,0.1579844287766899,0.1576168677114311,0.0892377551095781,0.0889535523418541,0.1144740012359541,0.1146191734319318,"[2647, 5297, 6297, 9389, 11319, 12892, 14075, 15075, 17678, 22906, 23906, 24906, 26463]"
1734528054,1.0,3,500,0.5,0.0014573924755366,0.0014728146181348,0.1387710094563437,0.1384702776756775,0.1577171116383199,0.1576168677114311,0.0892377551095781,0.0889535523418541,0.1140551298387,0.1146479348714097,"[2647, 5296, 6296, 9389, 11319, 12892, 14074, 15074, 17678, 22905, 23905, 24905, 26463]"
1734528119,1.0,3,500,0.55,0.0014548221184369,0.001480525689434,0.1387710094563437,0.1384702776756775,0.1576836969960236,0.1577171116383199,0.0892377551095781,0.0889535523418541,0.1138878848373362,0.11453639863156,"[2647, 5296, 6296, 9385, 11319, 12892, 14074, 15074, 17678, 22905, 23905, 24905, 26463]"
1734528183,1.0,3,1000,0.45,0.0017709760417014,0.0016607077221238,0.1387710094563437,0.1384702776756775,0.1564807698733585,0.1550773548969158,0.0892377551095781,0.0889535523418541,0.1146944177958311,0.1131635646499031,"[2137, 5405, 7405, 10889, 13908, 15908, 19554, 22954, 24954, 28115]"
1734528224,1.0,3,1000,0.5,0.0018444882547532,0.0016774150432719,0.1387710094563437,0.1384702776756775,0.1572158920038761,0.1552444281083971,0.0892377551095781,0.0889535523418541,0.1157104958220424,0.1131980890809011,"[2135, 5405, 7405, 10889, 13887, 15887, 19554, 22954, 24954, 28115]"
1734528265,1.0,3,1000,0.55,0.0018511711832124,0.00169412236442,0.1387710094563437,0.1384702776756775,0.1572827212884686,0.1554115013198783,0.0892377551095781,0.0889535523418541,0.1156266863738551,0.1133410757878295,"[2133, 5405, 7405, 10889, 13885, 15885, 19554, 22954, 24954, 28115]"
